collection_id	collection_label	pathway_id	pathway_label	ranking_id	pval	padj	log2err	ES	NES	size	direction	nPermSimple	retry_round	leading_edge_genes	model_id
H	Hallmark	HALLMARK_UV_RESPONSE_UP	Uv Response Up	primary_adjacent_state	1.54838917575449e-09	7.03813261706588e-09	0.788186810800237	-0.373133304946608	-2.17095648993218	147	negative	10000	0	FEN1;EIF2S3;SELENOW;CHRNA5;RFC4;H2AX;CCNE1;PRKACA;BTG3;PSMC3;AP2S1;BID;MSX1;NKX2-5;POLE3;SIGMAR1;HYAL2;CDC34;CEBPG;PARP2;UROD;FKBP4;PPIF;PDAP1;GRPEL1;FURIN;AMD1;ATP6V1F;RPN1;RAB27A;STK25;CDC5L;STIP1;ARRB2;CDK2;PPT1;CLCN2;TARS1;CCND3;ALAS1;ACAA1;PPAT;DDX21;SPR;GGH;PRKCD;POLR2H;CLTB;GCH1;PRPF3;CYB5B;BSG;MARK2;DNAJA1	initial_ploidy_adjusted_grch_human_only_v3
H	Hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Reactive Oxygen Species Pathway	primary_adjacent_state	1.66964836104246e-08	6.95686817101024e-08	0.73376198835648	-0.561894618756496	-2.63766406313266	47	negative	10000	0	TXN;NDUFA6;PRDX1;GSR;PRDX4;SRXN1;SOD1;MGST1;ATOX1;LAMTOR5;PRDX6;HMOX2;TXNRD1;STK25;GLRX2;NDUFB4;G6PD;GCLM;GPX4;TXNRD2;EGLN2;NQO1	initial_ploidy_adjusted_grch_human_only_v3
H	Hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Cholesterol Homeostasis	primary_adjacent_state	5.76093886909772e-06	2.21574571888374e-05	0.610526878385931	-0.405219394441033	-2.07825322257606	71	negative	10000	0	ACAT2;FDFT1;SQLE;SREBF2;TMEM97;EBP;NSDHL;ETHE1;PLAUR;HMGCR;FDPS;MVD;CYP51A1;MVK;SCD;FABP5;LDLR;TNFRSF12A;DHCR7;ATF5;TRIB3;FADS2;PLSCR1;PCYT2;HMGCS1;IDI1;CD9;FASN;PPARG	initial_ploidy_adjusted_grch_human_only_v3
H	Hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Pi3k Akt Mtor Signaling	primary_adjacent_state	1.641369334249e-05	5.86203333660358e-05	0.575610261071129	-0.33756493352047	-1.84912200538317	98	negative	10000	0	E2F1;YWHAB;ARHGDIA;PIN1;CDK4;UBE2N;EIF4E;PPP1CA;PRKAR2A;CFL1;SFN;ACTR3;PFN1;GRK2;CDK2;TIAM1;HRAS;TRAF2;CSNK2B;TRIB3;PLA2G12A;AP2M1;MAPK9;THEM4;ACACA;DUSP3;PTPN11;CAMK4;AKT1S1;UBE2D3;ACTR2;CDK1;ARPC3	initial_ploidy_adjusted_grch_human_only_v3
H	Hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	Interferon Alpha Response	primary_adjacent_state	7.54559445400618e-05	0.000251519815133539	0.538434096309916	-0.327112249653558	-1.78970542523481	96	negative	10000	0	PROCR;SLC25A28;PSME2;PSMA3;SAMD9L;PSMB8;USP18;UBA7;HELZ2;TRIM14;CD47;IFI30;GMPR;RNF31;PARP12;IFI35;RIPK2;PLSCR1;WARS1;CSF1;PNPT1;CASP8;CASP1;PSME1;TAP1;TRIM25;UBE2L6;SP110;PSMB9;MVB12A;PARP14;CCRL2;EIF2AK2;HERC6;OAS1;PARP9;NMI;CNP	initial_ploidy_adjusted_grch_human_only_v3
H	Hallmark	HALLMARK_P53_PATHWAY	P53 Pathway	primary_adjacent_state	0.000459715795395975	0.00135210528057639	0.49849310876659	-0.243256518255709	-1.45316388033232	194	negative	10000	0	PCNA;PROCR;BAX;RAD51C;LDHB;EI24;ISCU;SPHK1;HINT1;NOL8;TRIAP1;SP1;DDB2;UPP1;SFN;CCP110;CDKN2AIP;WRAP73;RPL18;ZNF365;TPD52L1;S100A10;RPS12;BLCAP;DCXR;VWA5A;IFI30;STEAP3;HRAS;TNFSF9;MAPKAPK3;CCND3;TM7SF3;PMM1;TRIB3;WWP1;RPL36;PPM1D;DNTTIP2;RACK1;CD81;POLH;TP53;VAMP8;HMOX1;H1-2;CASP1;PIDD1;RETSAT;SLC3A2;OSGIN1;TAP1;CDK5R1;ELP1;EPHA2;AK1;FDXR;H2AC25;COQ8A;TPRKB;CGRRF1;BMP2;SEC61A1;KIF13B;RAD9A;RHBDF2;TAX1BP3;ABHD4;TGFB1;SERPINB5;DEF6;H2AJ;PITPNC1;STOM	initial_ploidy_adjusted_grch_human_only_v3
H	Hallmark	HALLMARK_MITOTIC_SPINDLE	Mitotic Spindle	primary_adjacent_state	0.000456931565777474	0.00135210528057639	0.49849310876659	-0.242476973478654	-1.44309559257661	198	negative	10000	0	SAC3D1;TUBGCP3;SSH2;ARHGDIA;SMC3;SMC1A;BRCA2;TLK1;BCR;OPHN1;EZR;FBXO5;CLIP1;NIN;ARAP3;ABR;TUBD1;MAP3K11;SHROOM1;CDC42EP1;CEP72;ARHGAP29;PREX1;TIAM1;PCGF5;DOCK4;ROCK1;ARHGEF2;UXT;TUBGCP5;RFC1;PAFAH1B1;CD2AP;LMNB1;CDC42EP2;PKD2;PCNT;ITSN1;GEMIN4;TBCD;MAP1S;CTTN;MYO9B;KPTN;CDC42;CEP192;ALMS1;NOTCH2;CEP131;ALS2;CDK1	initial_ploidy_adjusted_grch_human_only_v3
H	Hallmark	HALLMARK_GLYCOLYSIS	Glycolysis	primary_adjacent_state	0.00177189879039796	0.00492194108443878	0.45505986738723	-0.232383041528502	-1.39076164106526	185	negative	10000	0	TXN;PAXIP1;POLR3K;CLN6;RPE;SLC37A4;NASP;SOD1;NSDHL;TALDO1;GALK1;ALG1;SLC25A10;B3GALT6;AK3;FUT8;RARS1;COG2;ARPP19;PPIA;FKBP4;SLC35A3;B3GAT3;GFUS;PSMC4;CHPF2;GMPPB;GALE;B4GALT2;RBCK1;G6PD;IDH1;CASP6;ME1;DLD;MDH2;CYB5A;PRPS1;CD44;TPST1;PC;SLC25A13;BPNT1;B4GALT7;NDUFV3;VCAN;GNPDA1;SDC3;CDK1;MDH1;ALDH9A1;GOT2;GPC1;DCN;PKM;XYLT2;PGAM1;GLCE;NT5E;GNE;EXT2;PGLS;ALDH7A1;HAX1	initial_ploidy_adjusted_grch_human_only_v3
H	Hallmark	HALLMARK_ANDROGEN_RESPONSE	Androgen Response	primary_adjacent_state	0.0021646442121939	0.00569643213735239	0.431707695803346	-0.288757259299312	-1.58252779124257	97	negative	10000	0	CCND1;ADRM1;GSR;PA2G4;STK39;XRCC6;CENPN;DHCR24;HMGCR;ABCC4;XRCC5;SMS;DBI;SCD;UBE2I;FKBP5;UBE2J1;FADS1;CCND3;TMEM50A;CDC14B;CAMKK2;INSIG1;AKAP12;SORD;HMGCS1;SPCS3;IDI1;KRT8;NKX3-1	initial_ploidy_adjusted_grch_human_only_v3
H	Hallmark	HALLMARK_PEROXISOME	Peroxisome	primary_adjacent_state	0.00602317338353101	0.0150579334588275	0.407017918923954	-0.270697354845669	-1.47639866511452	95	negative	10000	0	CLN6;PRDX1;MSH2;ITGB1BP1;CTPS1;SOD1;DHCR24;FDPS;TSPO;ACOT8;YWHAH;ISOC1;ABCD3;RDH11;NUDT19;HRAS;FADS1;ECI2;IDH1;PEX14;ACAA1;SLC25A19;PEX11B;SLC35B2;PEX13;IDI1;SLC23A2;GSTK1;ALDH9A1;RETSAT	initial_ploidy_adjusted_grch_human_only_v3
H	Hallmark	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	primary_adjacent_state	0.00872183573876025	0.0207662755684768	0.157220069393743	0.369249620652218	1.45875751202517	116	positive	10000	0	CDH16;ITGB1BP2;YPEL1;EDN2;TGM1;GDNF;EPHA5;STAG3;FGFR3;PKP1;UPK3B;IL5;EFHD1;SLC5A5;SMPX;DLK2;GPRC5C;PDK2;FGF22;CACNA1F;CD80;IGFBP2;KCNN1;TFAP2B;GAMT;TFCP2L1;TG;CALCB;SLC6A3;KRT5;ARPP21;TCF7L1;MACROH2A2;ABCB11;TAS2R4;MYO15A;SIDT1;EGF;HSD11B2;NPHS1;RYR1;THRB;CELSR2;SGK1;DCC;EDN1;CAMK1D;CPA2;SLC30A3;GRID2;NUDT11;SLC25A23;FGGY;KRT15;BTG2;C5;RSAD2;P2RX6;SLC29A3;MAGIX;BMPR1B	initial_ploidy_adjusted_grch_human_only_v3
H	Hallmark	HALLMARK_APOPTOSIS	Apoptosis	primary_adjacent_state	0.0111845021914845	0.0254193231624647	0.380730400722792	-0.228805087792871	-1.32831156376716	149	negative	10000	0	CCND1;BAX;DAP3;GSR;BRCA1;BTG3;SOD1;BID;EBP;CAV1;TSPO;VDAC2;PAK1;TNFRSF12A;CDC25B;SLC20A1;PPP3R1;CDK2;PPT1;ROCK1;CASP6;GPX4;GCH1;CASP4;CD44;PEA15;CASP2;BCAP31;BGN;DNAJA1;HMOX1;CASP8;IL18;GPX1;PDGFRB;KRT18;CASP1;RETSAT;CASP3;DCN;DNM1L;TAP1;FDXR;DFFA;PTK2;BCL2L1;RHOT2;WEE1;GNA15;RELA;BMP2	initial_ploidy_adjusted_grch_human_only_v3
H	Hallmark	HALLMARK_PROTEIN_SECRETION	Protein Secretion	primary_adjacent_state	0.0524412296564195	0.114002673166129	0.269842314478839	-0.232462950343983	-1.27127542046464	94	negative	10000	0	NAPG;SOD1;AP2S1;RER1;COG2;TMX1;GOSR2;NAPA;ZW10;PPT1;OCRL;CLTA;STAM;AP2M1;AP3S1;VPS45;KRT18;DNM1L;CTSC;TMED2;CD63;ATP1A1;CLCN3;USO1;YIPF6;ARF1;RAB14;ARFGEF2;ERGIC3;ATP7A;M6PR;GLA	initial_ploidy_adjusted_grch_human_only_v3
H	Hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	Interferon Gamma Response	primary_adjacent_state	0.0581146382627869	0.121072163047473	0.321775918075361	-0.194093261250462	-1.16160568671829	185	negative	10000	0	SLC25A28;PNP;PSMB2;PSMA2;PSME2;PSMA3;SAMD9L;OAS3;IL15RA;PSMB8;USP18;UPP1;SRI;ISOC1;NUP93;HELZ2;PSMB10;PTPN1;TRIM14;RBCK1;IFI30;APOL6;TAPBP;SPPL2A;SAMHD1;RNF31;PARP12;IFI35;RIPK2;GCH1;CASP4;PLSCR1;WARS1;SECTM1;PNPT1;VAMP8;RNF213;CASP8;CASP1;LYSMD2;IFNAR2;PSME1;CASP3;TAP1;TRIM25;UBE2L6;SP110;CD40;MVP;NOD1;PSMB9;NLRC5;PARP14;PTPN2	initial_ploidy_adjusted_grch_human_only_v3
H	Hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	Estrogen Response Late	primary_adjacent_state	0.0643204125761736	0.128640825152347	0.287805130535564	-0.192411183040022	-1.16308577902785	181	negative	10000	0	SLC29A1;GINS2;CCND1;FDFT1;BCL2;CDC6;XRCC3;HPRT1;ITPK1;BTG3;NXT1;RABEP1;STIL;CAV1;MOCS2;CHPT1;SFN;FKBP4;PPIF;GFUS;MICB;TPD52L1;FABP5;FOXC1;DYNLT3;GALE;FKBP5;DCXR;DHCR7;TIAM1;RBBP8;ETFB	initial_ploidy_adjusted_grch_human_only_v3
H	Hallmark	HALLMARK_XENOBIOTIC_METABOLISM	Xenobiotic Metabolism	primary_adjacent_state	0.0789749133142386	0.151874833296613	0.287805130535564	-0.206688090349817	-1.22216492872423	164	negative	10000	0	CDA;SLC1A5;GSR;PGD;HPRT1;TMEM97;CBR1;PTGES3;GART;MTHFD1;ARPP19;PTGR1;UPP1;PYCR1;NFS1;PEMT;NMT1;PSMB10;DCXR;PGRMC1;ACP1;MAN1A1;IDH1;AHCY;ACP2;ALAS1;PMM1;AP4B1;CASP6;HES6;CYB5A;GSTO1;DHRS7;GCH1;GSS;TPST1;PC;DDT;NQO1;SLC35B1;BLVRB;MCCC2;HMOX1;SSR3;ALDH9A1;CA2;RETSAT;ENTPD5;FAH;ACOX2;EPHA2;SLC46A3;PTS	initial_ploidy_adjusted_grch_human_only_v3
H	Hallmark	HALLMARK_UV_RESPONSE_DN	Uv Response Dn	primary_adjacent_state	0.100358422939068	0.185848931368645	0.274717458595242	-0.200753879868219	-1.16786953946163	138	negative	10000	0	SYNJ2;SFMBT1;NRP1;CAV1;KALRN;PMP22;MAP2K5;MRPS31;SRI;PTPRM;MAP1B;LDLR;NFIB;DDAH1;MAPK14;PRKCE;TGFBR2;PEX14;ID1;APBB2;SPOP;BCKDHB;INSIG1;LPAR1;NOTCH2;BDNF;BMPR1A;PDGFRB;ARHGEF9;PPARG;SCHIP1;PRDM2;MMP16;ADGRL2;SLC7A1;MIOS;ANXA2	initial_ploidy_adjusted_grch_human_only_v3
H	Hallmark	HALLMARK_IL2_STAT5_SIGNALING	Il2 Stat5 Signaling	primary_adjacent_state	0.208333333333333	0.37202380952381	0.245188063659135	-0.179089611829215	-1.07576452689048	169	negative	10000	0	BCL2;PNP;SLC1A5;CDC6;SOCS2;CCNE1;ST3GAL4;RABGAP1L;NRP1;UMPS;LCLAT1;ITGAE;PDCD2L;DCPS;FURIN;FLT3LG;RHOH;PUS1;PLAGL1;TIAM1;CCND3;AHCY;UCK2;CKAP4;LRRC8C;AMACR;CD83;GSTO1;GPX4;CD81;CD44;PLSCR1;SYNGR2;CSF1;ETV4	initial_ploidy_adjusted_grch_human_only_v3
H	Hallmark	HALLMARK_NOTCH_SIGNALING	Notch Signaling	primary_adjacent_state	0.342840844266971	0.59110490390857	0.0570783025835191	-0.255209182803178	-1.0606011073941	29	negative	10000	0	CCND1;KAT2A;RBX1;CUL1;PSENEN;NOTCH2;APH1A;FZD1;WNT5A;SAP30;PSEN2;FZD5;PRKCA;SKP1;FBXW11;DTX2;TCF7L2;LFNG;JAG1;PPARD;FZD7;NOTCH3;ST3GAL6;ARRB1;DTX4;MAML2;DLL1;HES1	initial_ploidy_adjusted_grch_human_only_v3
H	Hallmark	HALLMARK_HEDGEHOG_SIGNALING	Hedgehog Signaling	primary_adjacent_state	0.356997485933198	0.594995809888663	0.0221352225818006	0.334213938644307	1.09037442347103	31	positive	10000	0	ACHE;L1CAM;AMOT;VEGFA;SLIT1;NKX6-1;CRMP1;VLDLR	initial_ploidy_adjusted_grch_human_only_v3
