gene,gene_symbol,contrast_id,t_statistic,p_value,fdr,resolution_rank,retained_for_gsea,model_id
GRCh38-NLRP1,NLRP1,primary_adjacent_state,1.3393590691878874,0.18186178534500125,0.3135972849764259,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NLRP11,NLRP11,primary_adjacent_state,4.266082222947747,2.9393209759399118e-5,0.001698009004116819,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nlrp12,Nlrp12,primary_adjacent_state,1.9134408218412648,0.05697096710442516,0.13596124355096825,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NLRP14,NLRP14,primary_adjacent_state,-0.4279898694355932,0.6690711345473968,0.7779246373218013,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NLRP2,NLRP2,primary_adjacent_state,1.5348322671577421,0.12630923525325155,0.24140062789893224,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nlrp3,Nlrp3,primary_adjacent_state,0.29287939189778656,0.7698864172532517,0.8508790920477872,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NLRP3,NLRP3,primary_adjacent_state,0.43331183308339394,0.6652066696175158,0.7749267853013975,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nlrx1,Nlrx1,primary_adjacent_state,2.086050805729338,0.03810996697277031,0.10191813526090517,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NLRX1,NLRX1,primary_adjacent_state,-1.6485803007969528,0.10064034132964468,0.20466319448291265,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NMB,NMB,primary_adjacent_state,0.09433079163259821,0.9249310102214576,0.954126856568998,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NMBR,NMBR,primary_adjacent_state,4.228674696471306,3.429981138295934e-5,0.0017620703949992897,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nmd3,Nmd3,primary_adjacent_state,2.516638114315883,0.01255087043371432,0.047302094694277506,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NMD3,NMD3,primary_adjacent_state,-0.5753850906588217,0.5656104356099694,0.6951633953217548,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nme1,Nme1,primary_adjacent_state,1.1114391959464538,0.2675750195018156,0.41078638537244605,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NME1,NME1,primary_adjacent_state,-3.9385226164334157,1.0961953045865384e-4,0.0029769164881926634,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nme2,Nme2,primary_adjacent_state,1.1945224028741321,0.23354140177950594,0.37360940440659723,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NME2,NME2,primary_adjacent_state,-4.1600225777202535,4.5410991954209684e-5,0.0019380646395911658,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NME3,NME3,primary_adjacent_state,-1.8260822758620752,0.0691737548824149,0.15652155344214258,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NME4,NME4,primary_adjacent_state,-2.4678394134746315,0.014344717167665357,0.052009265378364984,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NME5,NME5,primary_adjacent_state,2.7333686315953813,0.006771527732632565,0.03126873547967853,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NME6,NME6,primary_adjacent_state,-4.175642150033565,4.2615498772719176e-5,0.0018991147234277105,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NME7,NME7,primary_adjacent_state,0.09911487744119095,0.9211360111277456,0.9520705980799249,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NME9,NME9,primary_adjacent_state,0.9689220572699297,0.33363274043976887,0.48040384588029783,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nmi,Nmi,primary_adjacent_state,2.856959921414733,0.004681226870474688,0.02478770478723342,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NMI,NMI,primary_adjacent_state,-0.7438798688788999,0.4577314575031338,0.6016136884301584,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NMNAT1,NMNAT1,primary_adjacent_state,0.15539391926501572,0.8766512050460602,0.9240317122468804,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NMNAT2,NMNAT2,primary_adjacent_state,0.1802870331346987,0.8570955015282166,0.9112792071847672,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NMNAT3,NMNAT3,primary_adjacent_state,1.8383829323285885,0.06733470135590913,0.1537059378544281,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NMRAL1,NMRAL1,primary_adjacent_state,-0.7367893924015191,0.4620240991086856,0.6053300563724306,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NMRAL2P,NMRAL2P,primary_adjacent_state,0.9274682016425434,0.3547477528818458,0.5011282935583297,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nmrk1,Nmrk1,primary_adjacent_state,2.701146856097483,0.007440321491132816,0.033307946200806085,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NMRK1,NMRK1,primary_adjacent_state,1.641695438413294,0.10206903666746639,0.20672553770983634,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NMRK2,NMRK2,primary_adjacent_state,4.247099882177201,3.1792517584007334e-5,0.0017349116859710569,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nmt1,Nmt1,primary_adjacent_state,2.465705267738757,0.014428122428576405,0.05219389079165563,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NMT1,NMT1,primary_adjacent_state,-2.1680792551238195,0.031210088623554753,0.08855834091734474,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nmt2,Nmt2,primary_adjacent_state,2.4886853487251317,0.013552277302379316,0.04983585049452188,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NMT2,NMT2,primary_adjacent_state,-0.15442639135993505,0.8774130790738242,0.9245315167944165,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NMU,NMU,primary_adjacent_state,3.8225883949133133,1.7191632519740808e-4,0.0036613873029156378,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nnat,Nnat,primary_adjacent_state,2.1053179016985046,0.03638160556938783,0.09864336704582684,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NNAT,NNAT,primary_adjacent_state,1.5589039072772437,0.12043575733431638,0.23322486766828368,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NNMT,NNMT,primary_adjacent_state,-1.5094856093636724,0.13258889173909164,0.24995019729357373,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NNT,NNT,primary_adjacent_state,0.4453435470202289,0.6565030851828798,0.7680033773458037,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NNT-AS1,NNT-AS1,primary_adjacent_state,-0.7013498898461787,0.48381521333022626,0.6245716657711482,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOA1,NOA1,primary_adjacent_state,0.3774417893149302,0.7062039323309944,0.8046023293628923,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOB1,NOB1,primary_adjacent_state,-1.1900439194087538,0.2352932713098324,0.37551380732356365,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Noc2l,Noc2l,primary_adjacent_state,2.2725935388017677,0.024002705082183603,0.07387530450004408,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOC2L,NOC2L,primary_adjacent_state,-2.635486033903927,0.008990823774226003,0.03766405057910841,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOC3L,NOC3L,primary_adjacent_state,-2.0613362400261064,0.04042950641063242,0.10624224826533808,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOC4L,NOC4L,primary_adjacent_state,-1.915400389727984,0.05671937639545583,0.13553976733945086,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Noct,Noct,primary_adjacent_state,0.25256467552866835,0.8008370468972722,0.8723995422999686,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOCT,NOCT,primary_adjacent_state,1.053220115776497,0.29348401183021294,0.43895871076968607,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nod1,Nod1,primary_adjacent_state,3.068717249905636,0.0024158774529430683,0.01599633875778833,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOD1,NOD1,primary_adjacent_state,-1.0293047241269806,0.3044505164926602,0.4507226575553193,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nod2,Nod2,primary_adjacent_state,1.778990128333078,0.07660219929667131,0.168199353877349,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOD2,NOD2,primary_adjacent_state,1.2191090997078458,0.22408948621402291,0.3629047606406837,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOG,NOG,primary_adjacent_state,0.4282914854053391,0.6688550382986782,0.7777359151559672,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nol10,Nol10,primary_adjacent_state,3.2813097637505204,0.0011989607189433,0.010492085299025152,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOL10,NOL10,primary_adjacent_state,-0.9668748519679926,0.3346529792230263,0.4813424241639331,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nol11,Nol11,primary_adjacent_state,3.580406900809855,4.209189621729468e-4,0.005840802804548401,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOL11,NOL11,primary_adjacent_state,-2.890823237627455,0.004221663715943693,0.02313042151854301,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nol12,Nol12,primary_adjacent_state,3.664964987791672,3.09118877548754e-4,0.004974189090950244,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOL12,NOL12,primary_adjacent_state,-1.3152017959709443,0.1897915037620202,0.3229101636452232,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOL3,NOL3,primary_adjacent_state,0.5307765512980612,0.5961013070924728,0.7198514406567222,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOL4L,NOL4L,primary_adjacent_state,-0.35218254421870654,0.725033637200707,0.8195662805877765,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOL6,NOL6,primary_adjacent_state,-1.474474341642026,0.14176286680240135,0.2624377925916311,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nol7,Nol7,primary_adjacent_state,0.5842654849515235,0.5596317081593701,0.6900892244585551,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOL7,NOL7,primary_adjacent_state,-1.8043985993886804,0.07251672263029826,0.16175751343287698,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nol8,Nol8,primary_adjacent_state,3.248175941749113,0.0013404940576680722,0.011211616291462112,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOL8,NOL8,primary_adjacent_state,-2.614970201373518,0.00953167802750683,0.03929796035802602,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOL9,NOL9,primary_adjacent_state,0.12546076564774278,0.9002717046072177,0.9384745984519347,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nolc1,Nolc1,primary_adjacent_state,0.9994344903601534,0.31866643455874183,0.46529031806885757,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOLC1,NOLC1,primary_adjacent_state,-2.553939669624634,0.011317453044741648,0.04404150566965368,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nom1,Nom1,primary_adjacent_state,2.664877784470957,0.008264018934144433,0.03574812378302802,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOM1,NOM1,primary_adjacent_state,-2.4426351754308753,0.015357590040493583,0.05450238969868538,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOMO1,NOMO1,primary_adjacent_state,-0.3267639800885657,0.7441525938113394,0.8326587991370505,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOMO2,NOMO2,primary_adjacent_state,0.9653566544282651,0.3354108891695089,0.48197713203957554,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOMO3,NOMO3,primary_adjacent_state,2.555325506289663,0.011273791989526615,0.043937557191899845,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nono,Nono,primary_adjacent_state,1.663671673252882,0.09758129764935346,0.20005672389704782,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NONO,NONO,primary_adjacent_state,-1.332457683586255,0.18406846107888766,0.3165246466094054,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nop10,Nop10,primary_adjacent_state,0.7038682581572764,0.4822484091798044,0.6232082878075068,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOP10,NOP10,primary_adjacent_state,-2.767626039008204,0.006120562920208759,0.02921448424634199,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nop14,Nop14,primary_adjacent_state,2.6487806224034967,0.008655237594248496,0.03684527254943406,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOP14,NOP14,primary_adjacent_state,-1.0452114485080195,0.2970557874018806,0.44293695894467855,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOP14-AS1,NOP14-AS1,primary_adjacent_state,3.185787396618471,0.0016499611597167911,0.012667779567333694,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nop16,Nop16,primary_adjacent_state,2.094283887844661,0.037362997760819486,0.10053145606460333,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOP16,NOP16,primary_adjacent_state,-1.8387148767572197,0.0672856396094189,0.15363032042185312,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOP2,NOP2,primary_adjacent_state,-0.6724080533317375,0.5020193791570767,0.6403265483563826,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nop53,Nop53,primary_adjacent_state,0.46634606052989985,0.6414225916460448,0.7567791730451529,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOP53,NOP53,primary_adjacent_state,0.08182458245872838,0.9348595288945865,0.9598497388863371,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOP53-AS1,NOP53-AS1,primary_adjacent_state,2.087830326984556,0.03794744084509208,0.10164188438093708,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nop56,Nop56,primary_adjacent_state,-0.08569435532975637,0.9317862028176629,0.9580473200254662,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOP56,NOP56,primary_adjacent_state,-3.910989827298652,1.2199256801114949e-4,0.003130673515544335,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nop58,Nop58,primary_adjacent_state,1.1012691442924423,0.27196561475889347,0.41584930002943254,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOP58,NOP58,primary_adjacent_state,-1.41320292507626,0.15898898109516668,0.2851822941723152,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOP9,NOP9,primary_adjacent_state,0.08763858968141788,0.9302424992066126,0.9572498262971374,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nopchap1,Nopchap1,primary_adjacent_state,1.0452077482664077,0.2970574933933849,0.44293695894467855,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOPCHAP1,NOPCHAP1,primary_adjacent_state,-1.3988146418128766,0.1632564615653123,0.29065579448396195,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Norad,Norad,primary_adjacent_state,2.9484197987181715,0.0035336439706758252,0.020646474933310347,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NORAD,NORAD,primary_adjacent_state,-0.1487406866581347,0.881892540290508,0.9270898535287174,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nos1ap,Nos1ap,primary_adjacent_state,1.873333796427092,0.06232916690281645,0.14523720312304686,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOS1AP,NOS1AP,primary_adjacent_state,2.188119161816464,0.029698505842658214,0.08547519016632112,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nos2,Nos2,primary_adjacent_state,1.8691531354817663,0.06292952190514962,0.1462124675222428,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOS3,NOS3,primary_adjacent_state,1.4212598861730426,0.15663674157973922,0.28208581992818943,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nosip,Nosip,primary_adjacent_state,4.221309633417472,3.535402727974177e-5,0.0017840828720336684,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOSIP,NOSIP,primary_adjacent_state,-0.7057130376085933,0.48110244319985684,0.6223196414073197,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOSTRIN,NOSTRIN,primary_adjacent_state,-1.052034961790341,0.2939210330484737,0.4393851303989227,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Notch1,Notch1,primary_adjacent_state,-0.024511817606274515,0.9804662556812385,0.9873966728233148,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOTCH1,NOTCH1,primary_adjacent_state,2.3021852116817523,0.022246314854301584,0.07009564421136402,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Notch2,Notch2,primary_adjacent_state,3.5732286009189296,4.319846403163145e-4,0.005910056654318093,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOTCH2,NOTCH2,primary_adjacent_state,-1.1531690262728105,0.25007433287959735,0.3919498106293673,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOTCH2NLA,NOTCH2NLA,primary_adjacent_state,1.193869297897318,0.2337962985338605,0.37387093791215137,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOTCH2NLC,NOTCH2NLC,primary_adjacent_state,2.0913376145251346,0.037628852436620085,0.10101648541331526,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOTCH2NLR,NOTCH2NLR,primary_adjacent_state,1.6069385719889542,0.1094814350843373,0.21753380499513625,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOTCH3,NOTCH3,primary_adjacent_state,1.1909667562871915,0.23505281271244458,0.3751971659180596,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOTCH4,NOTCH4,primary_adjacent_state,0.7953694198940883,0.42726720668288554,0.5726596298105758,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOVA1-DT,NOVA1-DT,primary_adjacent_state,2.6249718545710565,0.009264460501177506,0.038509158754678904,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOVA2,NOVA2,primary_adjacent_state,1.9297864034294305,0.05490070006704699,0.1322647269753547,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOX4,NOX4,primary_adjacent_state,0.4826369659008186,0.6298516391226725,0.7476838411880616,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOX5,NOX5,primary_adjacent_state,0.24927244833784235,0.8033899269127518,0.8740790530102174,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOXA1,NOXA1,primary_adjacent_state,2.221196415609387,0.027342050960469638,0.08088235633412119,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NOXRED1,NOXRED1,primary_adjacent_state,3.1047240730290295,0.0021510632500757,0.014857101867745044,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPAS1,NPAS1,primary_adjacent_state,0.35514338205335855,0.7228175140983384,0.8178923373533702,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPAS2,NPAS2,primary_adjacent_state,1.178691636467962,0.23980404155291685,0.38055486912446973,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPAS3,NPAS3,primary_adjacent_state,-0.9049648487041766,0.36654544484561924,0.5133020556735098,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Npat,Npat,primary_adjacent_state,3.455847189908887,6.565354246919193e-4,0.007399967869423106,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPAT,NPAT,primary_adjacent_state,-3.450135027356906,6.698602416542242e-4,0.00749035268782725,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPBWR1,NPBWR1,primary_adjacent_state,2.035000887757743,0.04303272988254594,0.11108466741012081,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Npc1,Npc1,primary_adjacent_state,2.7063315178200766,0.007328833668402339,0.032964934270222776,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPC1,NPC1,primary_adjacent_state,1.0271010609869144,0.30548457822826575,0.4518834375776341,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPC1L1,NPC1L1,primary_adjacent_state,4.241420995944228,3.25459820550037e-5,0.0017504814253189412,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Npc2,Npc2,primary_adjacent_state,1.0072071037910153,0.3149258174201887,0.46178179680999587,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPC2,NPC2,primary_adjacent_state,1.092140670840286,0.2759486118519161,0.4203617730720169,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPDC1,NPDC1,primary_adjacent_state,0.9602300643862225,0.338054690821176,0.4846594005073939,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPEPL1,NPEPL1,primary_adjacent_state,-1.1751389934773793,0.24119108370088327,0.38200145242850586,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Npepps,Npepps,primary_adjacent_state,0.6744102286376035,0.5007483865717575,0.6393821392622123,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPEPPS,NPEPPS,primary_adjacent_state,1.0272226203619357,0.30542747584485447,0.4518220784811458,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPEPPSP1,NPEPPSP1,primary_adjacent_state,-1.2195777426978687,0.22391203844801003,0.3626783140677277,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPFF,NPFF,primary_adjacent_state,2.465169537805102,0.014449126958260014,0.05224373670293738,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPFFR2,NPFFR2,primary_adjacent_state,1.2169168953589318,0.22502960611709194,0.3638161030867311,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPHP1,NPHP1,primary_adjacent_state,-0.3623376470447521,0.717442538938704,0.813928249126848,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPHP3,NPHP3,primary_adjacent_state,0.94681159047983,0.3447586116497934,0.49142969769025746,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPHP3-AS1,NPHP3-AS1,primary_adjacent_state,3.547073440346318,4.746602971200074e-4,0.0062202651170389,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPHP4,NPHP4,primary_adjacent_state,-0.329757813402377,0.7418922045470437,0.8312023729077485,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPHS1,NPHS1,primary_adjacent_state,1.7098292444623537,0.08878881785471855,0.18673122691196375,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPIPA1,NPIPA1,primary_adjacent_state,1.8056794308374704,0.07231562308157585,0.16147557337632776,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPIPA9,NPIPA9,primary_adjacent_state,0.7905472002326017,0.43004734897315267,0.575113826158129,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPIPB11,NPIPB11,primary_adjacent_state,3.0291720941775258,0.0027411093901697436,0.01743531246590924,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPIPB12,NPIPB12,primary_adjacent_state,2.275794363227784,0.023807055391677358,0.07344484898982577,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPIPB13,NPIPB13,primary_adjacent_state,1.1644033074206765,0.24550356903478013,0.38677711208322857,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPIPB15,NPIPB15,primary_adjacent_state,1.2615760785480254,0.20841810551599357,0.34452837492761584,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPIPB2,NPIPB2,primary_adjacent_state,1.5504747243308887,0.12244422991098218,0.23613602837136938,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPIPB3,NPIPB3,primary_adjacent_state,2.278782197235327,0.023625682913847704,0.07309606346109364,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPIPB4,NPIPB4,primary_adjacent_state,-0.05679252773999683,0.9547612696191328,0.9717041558292825,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPIPB5,NPIPB5,primary_adjacent_state,-0.3284655825978687,0.7428675846518611,0.8317287195455685,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPIPB6,NPIPB6,primary_adjacent_state,3.6596736267206804,3.1520019959050625e-4,0.004996860689005647,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Npl,Npl,primary_adjacent_state,0.8905941755851882,0.37410581077803107,0.5207417972449937,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPL,NPL,primary_adjacent_state,1.443654704006052,0.1502437533607951,0.2736194090234189,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nploc4,Nploc4,primary_adjacent_state,2.4689920689497713,0.014299848154384277,0.051885611381395316,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPLOC4,NPLOC4,primary_adjacent_state,-0.3503582367204815,0.7264002486861247,0.8207050170686322,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Npm1,Npm1,primary_adjacent_state,-1.1429335465649424,0.254290530450051,0.3966021743785793,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPM1,NPM1,primary_adjacent_state,-2.921139108695175,0.0038481055037730286,0.02174978828213275,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPM2,NPM2,primary_adjacent_state,3.183514555489693,0.0016623957845243661,0.012699368959327448,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Npm3,Npm3,primary_adjacent_state,2.6256671530282847,0.009246136596035643,0.03844957047168122,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPM3,NPM3,primary_adjacent_state,-2.054067581319505,0.04113421695980552,0.10751207278940592,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPNT,NPNT,primary_adjacent_state,3.4724406070182243,6.192216150456522e-4,0.0071636510201401405,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPPA,NPPA,primary_adjacent_state,2.4815243352339182,0.013819994544373096,0.05058236930047566,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPR3,NPR3,primary_adjacent_state,0.5101831379095989,0.6104453811086575,0.7317652966562189,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPRL2,NPRL2,primary_adjacent_state,-0.18104369896245617,0.856497550274682,0.9110671819844677,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPRL3,NPRL3,primary_adjacent_state,0.5732736717152321,0.5670364808812838,0.6961262066843056,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPSR1,NPSR1,primary_adjacent_state,3.9766014260682114,9.445805320157324e-5,0.002738794048266364,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-NPSR1-AS1,NPSR1-AS1,primary_adjacent_state,0.8922246916057456,0.3732333097370444,0.5200738959440546,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Nptn,Nptn,primary_adjacent_state,-0.36208989125976637,0.7176274099360724,0.8140578894795688,1,TRUE,ETP_reference_balanced_threshold_2_24
