collection_id	collection_label	collection_display_order	pathway_id	pathway_label	pathway_display_order	selected_direction	selected_rank_within_direction	pseudotime	standardized_activity
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.648	0.709760200514159
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.65	0.71159375621038
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.652	0.713150706977573
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.654	0.714434863924189
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.656	0.715450038158687
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.658	0.716200040789519
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.66	0.716688682925142
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.662	0.71691977567401
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.664	0.71689713014458
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.666	0.716624557445306
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.668	0.716105868684643
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.67	0.715344874971045
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.672	0.714345387412969
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.674	0.713111217118871
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.676	0.711646175197204
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.678	0.709954072756424
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.68	0.708038720904985
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.682	0.705903930751345
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.684	0.703553513403956
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.686	0.700991279971274
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.688	0.698221041561756
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.69	0.695246609283855
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.692	0.692071794246027
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.694	0.688700407556728
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.696	0.685136260324412
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.698	0.681383163657534
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.7	0.67744492866455
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.702	0.673325366453913
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.704	0.669028288134083
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.706	0.664557504813511
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.708	0.659916827600653
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.71	0.655110067603963
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.712	0.650141035931899
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.714	0.645013543692914
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.716	0.639731401995465
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.718	0.634298421948004
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.72	0.628718414658989
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.722	0.622995191236874
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.724	0.617132562790115
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.726	0.611134340427167
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.728	0.605004335256483
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.73	0.598746358386522
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.732	0.592364220925735
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.734	0.585861733982582
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.736	0.579242708665513
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.738	0.572510956082986
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.74	0.565670287343456
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.742	0.558724513555377
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.744	0.551677445827205
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.746	0.544532895267397
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.748	0.537294672984404
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.75	0.529966590086685
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.752	0.522552457682693
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.754	0.515056086880884
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.756	0.507481288789712
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.758	0.499831874517633
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.76	0.492111655173103
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.762	0.484324441864576
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.764	0.476474045700507
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.766	0.468564277789352
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.768	0.460598949239567
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.77	0.452581871159605
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.772	0.444516854657922
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.774	0.436407710842972
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.776	0.428258182094747
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.778	0.420070430038472
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.78	0.411845035544627
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.782	0.403582510755219
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.784	0.395283367812254
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.786	0.386948118857742
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.788	0.378577276033688
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.79	0.370171351482104
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.792	0.361730857344994
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.794	0.353256305764367
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.796	0.344748208882231
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.798	0.336207078840593
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.8	0.327633427781461
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.802	0.319027767846845
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.804	0.31039061117875
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.806	0.301722469919185
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.808	0.293023856210157
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.81	0.284295282193674
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.812	0.275537260011744
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.814	0.266750301806376
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.816	0.257934919719575
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.818	0.249091625893352
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.82	0.240220932469712
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.822	0.231323351590664
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.824	0.222399395398216
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.826	0.213449576034375
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.828	0.204474405641149
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.83	0.195474396360547
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.832	0.186450060334575
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.834	0.177401909705242
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.836	0.168330456614555
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.838	0.159236213204522
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.84	0.150119691617152
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.842	0.14098140399445
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.844	0.131821862478426
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.846	0.122641579211087
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.848	0.113441066334441
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.85	0.104220835990496
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.852	0.0949814003212592
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.854	0.0857232714687386
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.856	0.0764469615749423
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.858	0.0671529827818772
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.86	0.0578418472315523
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.862	0.0485140670659748
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.864	0.0391701544271524
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.866	0.0298106214570925
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.868	0.0204359802978042
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.87	0.0110467430912934
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.872	0.00164342197956923
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.874	-0.00777347089536043
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.876	-0.0172034233914897
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.878	-0.0266459233668083
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.88	-0.0361004586793107
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.882	-0.0455665171869865
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.884	-0.0550435867478304
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.886	-0.0645311552198333
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.888	-0.0740287104609878
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.89	-0.0835357403292863
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.892	-0.0930517326827205
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.894	-0.102576175379283
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.896	-0.112108556276967
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.898	-0.121648363233763
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.9	-0.131195084107663
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.902	-0.140748206756662
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.904	-0.150307219038748
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.906	-0.159871608811918
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.908	-0.169440863934161
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.91	-0.17901447226347
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.912	-0.188591921657836
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.914	-0.198172699975254
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.916	-0.207756295073714
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.918	-0.217342194811211
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.92	-0.226929887045733
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.922	-0.236518859635275
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.924	-0.24610860043783
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.926	-0.255698607981012
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.928	-0.265288626193821
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.93	-0.274878644406628
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.932	-0.284468662619436
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.934	-0.294058680832244
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.936	-0.303648699045052
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.938	-0.31323871725786
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.94	-0.322828735470668
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.942	-0.332418753683476
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.944	-0.342008771896285
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.946	-0.351598790109093
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.948	-0.3611888083219
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.95	-0.370778826534709
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.952	-0.380368844747516
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.954	-0.389958862960324
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.956	-0.399548881173133
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.958	-0.409138899385941
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.96	-0.418728917598748
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.962	-0.428318935811556
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.964	-0.437908954024364
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.966	-0.447498972237171
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.968	-0.45708899044998
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.97	-0.466679008662788
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.972	-0.476269026875596
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.974	-0.485859045088404
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.976	-0.495449063301212
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.978	-0.50503908151402
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.98	-0.514629099726828
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.982	-0.524219117939636
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.984	-0.533809136152444
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.986	-0.543399154365253
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.988	-0.55298917257806
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.99	-0.562579190790868
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.992	-0.572169209003677
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.994	-0.581759227216485
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.996	-0.591349245429292
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	0.998	-0.6009392636421
C2:CP:REACTOME	Reactome	2	REACTOME_DNA_REPAIR	Dna Repair	12	negative	3	1	-0.610529281854908
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0	0.369131130363653
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.002	0.367533540989711
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.004	0.365935951615769
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.006	0.364338362241829
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.008	0.362740772867887
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.01	0.361143183493945
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.012	0.359545594120004
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.014	0.357948004746061
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.016	0.356350415372121
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.018	0.354752825998179
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.02	0.353155236624238
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.022	0.351557647250296
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.024	0.349960057876355
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.026	0.348362395214816
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.028	0.346762900363351
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.03	0.345158128804902
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.032	0.343544562734809
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.034	0.341918684348415
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.036	0.340276975841064
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.038	0.338615919408098
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.04	0.336931997244861
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.042	0.335221691546694
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.044	0.333481484508941
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.046	0.331707858326944
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.048	0.329897295196047
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.05	0.328046277311591
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.052	0.32615128686892
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.054	0.324208806063377
C2:CP:REACTOME	Reactome	2	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	13	negative	4	0.056	0.322215317090304
