rank	gene_id	gene_symbol	moderated_t	p_value	fdr	fitted_log_expr_difference	average_expression	B	contrast_id	model_id	symbol_resolution_rank	retained_for_gsea
11486	GRCh38-VPS26A	VPS26A	0.46733708035748	0.640726714487024	0.771001758764359	0.02787973779758	5.84540792337266	-6.6644616109489	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11487	GRCh38-MBTPS1	MBTPS1	0.467175937488438	0.640841807307297	0.77105453711975	0.0282971003219144	6.12267846772493	-6.70325881670035	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11488	GRCh38-ENSG00000289340	ENSG00000289340	0.466600135670535	0.641275616158236	0.771447866982087	0.0910758757196281	3.46667984997854	-6.3232112787082	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11489	GRCh38-OSBPL10	OSBPL10	0.466349798981112	0.641432290935278	0.771499430214353	0.0495887950095942	5.50914507139098	-6.64629166929975	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11490	GRCh38-BRD2	BRD2	0.466308446263812	0.641461543566847	0.771499430214353	0.0366117980489755	6.36363165713813	-6.7302155599437	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11491	GRCh38-IER2	IER2	0.466299347135493	0.64150021749849	0.771499430214353	0.0647104814628449	7.98309806880488	-6.91024873456357	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11492	GRCh38-HMCN2	HMCN2	0.466159556522685	0.641567935800683	0.771499430214353	0.0822116704442837	0.489255648307738	-5.94989427820031	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11493	GRCh38-SLC7A11-AS1	SLC7A11-AS1	0.465939929724102	0.641748492857659	0.771630831539875	0.106756406168878	1.93970163250945	-6.18503571847212	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11494	GRCh38-FZR1	FZR1	0.465843046939678	0.641794128868403	0.771642846599581	0.045531909132878	4.13695343775642	-6.39490012929485	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11495	GRCh38-MKRN1	MKRN1	0.465395469560202	0.642114046458554	0.771941747655554	0.0462677088286966	4.47747271101611	-6.48401918826749	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11496	GRCh38-HYOU1	HYOU1	0.464517506968583	0.642741787326525	0.772653504016433	0.0364014088333586	5.61060616643312	-6.64403727479908	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11497	GRCh38-DHRS2	DHRS2	0.463865783953963	0.643230664513025	0.773155330411553	0.135152881291265	0.473602705979416	-5.94684873780164	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11498	GRCh38-ZEB1-AS1	ZEB1-AS1	0.463623243144953	0.643381447716119	0.773290812771117	0.0815256250272013	1.87074056897626	-6.07344321341159	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11499	GRCh38-ENSG00000289283	ENSG00000289283	0.46357659972995	0.64341481871893	0.773290812771117	0.0838034989183397	0.894672403072248	-5.99203244403519	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11500	GRCh38-RELL2	RELL2	0.463186526381376	0.643693924804824	0.773583311763053	0.0685306074465417	2.57825828931902	-6.20165992296646	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11501	GRCh38-PLD6	PLD6	0.463129476619532	0.643734749411349	0.773589430474954	0.0859863626838783	1.69227600253352	-6.08458656480557	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11502	GRCh38-SNAP25-AS1	SNAP25-AS1	0.462993806882305	0.643831838540541	0.773629915503164	0.0926165245983231	0.820573529412542	-5.97432869107425	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11503	GRCh38-MAPK7	MAPK7	0.462982529974188	0.643839908892813	0.773629915503164	0.0701816403024108	2.44793727744585	-6.1638222401324	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11504	GRCh38-KRT19	KRT19	0.462523072657386	0.644190188706209	0.773878996465275	0.0985418707060799	2.10530545768457	-6.22558156592268	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11505	GRCh38-ENSG00000288948	ENSG00000288948	0.462505872387531	0.644181068948214	0.773878996465275	0.077706638852557	0.688245002812842	-5.9612891629631	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11506	GRCh38-SEPSECS-AS1	SEPSECS-AS1	0.462063010187304	0.644498108149046	0.774205945140312	0.0748762924414542	2.02065106391058	-6.10614449581812	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11507	GRCh38-COX18	COX18	0.461887968103859	0.644623436422951	0.774294672948769	0.0507040503751189	3.70411194258578	-6.37570212499321	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11508	GRCh38-ZNF740	ZNF740	0.461847907691731	0.64465212068303	0.774294672948769	0.0484461396533065	3.17043239293264	-6.28512689180252	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11509	GRCh38-PTPN7	PTPN7	0.461364282726772	0.644998518057261	0.774506235366446	0.0874168053908189	1.45427541237174	-6.08501582422556	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11510	GRCh38-ENSG00000287084	ENSG00000287084	0.461245716395427	0.645083368919133	0.774523803459202	0.0842008733496083	1.12739567547602	-6.0187420583103	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11511	GRCh38-THOC6	THOC6	0.461243856019034	0.645084701379873	0.774523803459202	0.0385452695275707	4.55873788247339	-6.49007557989974	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11512	GRCh38-ENSG00000269927	ENSG00000269927	0.461085728982099	0.645201085871614	0.774545641221282	0.0940755119431114	1.57232318005849	-6.05296148190002	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11513	GRCh38-VPS13D	VPS13D	0.460960943554633	0.645287345638488	0.774545641221282	0.0398629025287814	5.45565534084464	-6.62310522620338	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11514	GRCh38-SHANK1	SHANK1	0.460925801803147	0.645312518789538	0.774545641221282	0.0859865820641741	0.395939869907618	-5.94865603202676	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11515	GRCh38-ZNF681	ZNF681	0.460915661577127	0.645319782631095	0.774545641221282	0.0851880050291784	1.01698210405771	-6.00584937606328	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11516	GRCh38-ZFYVE27	ZFYVE27	0.460868828245834	0.645353331624994	0.774545641221282	0.0437056811633685	4.07266530182558	-6.42497493986048	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11517	GRCh38-CPNE4	CPNE4	0.460728788897793	0.645453652958954	0.7746231017744	0.0880162217041947	0.540429497205402	-5.95906402837003	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11518	GRCh38-LINC01362	LINC01362	0.460669436589857	0.645496684212892	0.774631802468121	0.0864532507620783	1.89373004570242	-6.09956043065955	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11519	GRCh38-LINC02166	LINC02166	0.460603239973932	0.645543599171345	0.774645162599659	0.0775373343342187	1.29609273668392	-6.009979837924	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11520	GRCh38-ENSG00000287222	ENSG00000287222	0.46051508470246	0.645606758808307	0.774678013603871	0.0719362395283081	1.73722339973571	-6.07015453707558	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11521	GRCh38-CFD	CFD	0.460108726166923	0.645897931300567	0.774984443536328	0.0763635042880355	0.829176894952953	-5.98430573770523	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11522	GRCh38-PMPCB	PMPCB	0.459391991904033	0.646411633843398	0.775414008909641	0.0294367052264221	5.93770089806459	-6.68219466798531	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11523	GRCh38-TTC9C	TTC9C	0.459353697144122	0.646439085498075	0.775414008909641	0.0412749020488134	4.5742215519261	-6.48572699408726	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11524	GRCh38-PMVK	PMVK	0.458864119181115	0.646790082870651	0.775582059602677	0.0321629024252647	5.31690111876951	-6.60475567843644	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11525	GRCh38-MIF4GD	MIF4GD	0.45861391700719	0.646969493047931	0.77575422625282	0.0520954537417405	3.68577459249964	-6.36233084391031	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11526	GRCh38-MRPL30	MRPL30	0.458457114095471	0.647081940806094	0.775846086426182	0.0317335495776972	5.68877177755246	-6.65411290029956	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11527	GRCh38-TMBIM1	TMBIM1	0.458056362593636	0.647369367788359	0.776144525099279	0.0356958286117037	4.77507998805897	-6.53410142125478	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11528	GRCh38-DSE	DSE	0.457608665488225	0.647690527721063	0.776403778218898	0.0336637477119131	6.97390479418036	-6.8110237039077	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11529	GRCh38-KCNAB3	KCNAB3	0.456511354666295	0.648477973660567	0.777218604427704	0.0780793612189737	1.55723805030709	-6.04494386513806	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11530	GRCh38-PLCH2	PLCH2	0.456270534545534	0.648650842639074	0.77733972279509	0.0756792413899975	2.33886356373632	-6.18552700398558	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11531	GRCh38-SIRT1	SIRT1	0.455660029559334	0.649089169559199	0.777716995462923	0.0538337482982945	4.73586471635403	-6.5196803509234	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11532	GRCh38-ABCA7	ABCA7	0.455631921509974	0.649109353365955	0.777716995462923	0.0630294135027973	3.27875109754784	-6.324332536384	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11533	GRCh38-GCNT1	GCNT1	0.455497827771397	0.649205646866882	0.777789322026625	0.0753369284331945	2.32419123506838	-6.16157307629319	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11534	GRCh38-SLC45A3	SLC45A3	0.455265119157644	0.649372770299223	0.777946494616119	0.0772524559710594	1.53716625873374	-6.0550317228566	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11535	GRCh38-FRMD3	FRMD3	0.454557745040582	0.649890795911553	0.778360843863027	0.101258747859395	1.36396509598224	-6.04537933438026	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11536	GRCh38-SIX4	SIX4	0.454533365077297	0.649898407024254	0.778360843863027	0.0863137548580378	1.30221292554944	-6.0416743769371	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11537	GRCh38-IFTAP	IFTAP	0.454380868905292	0.650007970832581	0.77840593874071	0.0491529451720442	3.93865777903687	-6.41012408112438	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11538	GRCh38-MAPK6-DT	MAPK6-DT	0.454135044356994	0.650184604249094	0.778531332820168	0.081957062834625	1.0200230737521	-5.98527017339183	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11539	GRCh38-ENSG00000287692	ENSG00000287692	0.453677899034323	0.650513131549878	0.778838556847877	0.0895738728844387	1.05802119974958	-6.01831371628408	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11540	GRCh38-LINC01589	LINC01589	0.45361691187724	0.650556965117381	0.778847964266226	0.0903066018637414	0.611693335087854	-5.96656466801302	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11541	GRCh38-ENSG00000282393	ENSG00000282393	0.453254930291474	0.650817158779511	0.779071516028107	0.0810018019981843	0.790531136946829	-5.97474032174623	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11542	GRCh38-PLCL1	PLCL1	0.453140560060965	0.650909246811387	0.779097378460758	0.0964522600425496	1.68103834158847	-6.08903858550531	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11543	GRCh38-ENSG00000288398	ENSG00000288398	0.452629050380035	0.651267144583742	0.779382569400295	0.0769910983103607	0.488302628898968	-5.95501456040707	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11544	GRCh38-ASB7	ASB7	0.452561724641915	0.651315557064013	0.779382569400295	0.0571677412981949	3.28547451809464	-6.30144548452873	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11545	GRCh38-CTSS	CTSS	0.452555396264612	0.651327518388385	0.779382569400295	0.0594959416919078	4.78713872371296	-6.52860611061107	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11546	GRCh38-CRIPT	CRIPT	0.452187267275017	0.651584848258731	0.779624852929573	0.0352375556829056	4.86752579915107	-6.53724674979883	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11547	GRCh38-SSBP2	SSBP2	0.452184077165265	0.651603863023343	0.779624852929573	0.0491911189726514	7.13965830326956	-6.82938982203531	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11548	GRCh38-CCNB3	CCNB3	0.452085395007781	0.651674042154998	0.779624852929573	0.100052909896759	2.77864961630516	-6.12643552231003	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11549	GRCh38-JOSD1	JOSD1	0.451752234830609	0.651897759520239	0.779830633424027	0.0363691224427495	5.45725447470784	-6.6259008999425	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11550	GRCh38-DAPK2	DAPK2	0.451649826570658	0.651977940465007	0.779859132169011	0.0978826965871077	1.3500342966245	-6.03704524447294	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11551	GRCh38-POMZP3	POMZP3	0.450575078876307	0.652744776655219	0.780560741814452	0.0531573866279423	3.41703801603855	-6.32186920380575	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11552	GRCh38-GBF1	GBF1	0.450429670793667	0.652849435686143	0.780642774546772	0.0351065142484021	6.08491165010393	-6.70344073658382	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11553	GRCh38-PRMT2	PRMT2	0.449588372527602	0.653455104163062	0.781127925814775	0.0318589368774279	5.68163721758695	-6.65458284926828	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11554	GRCh38-LDB2	LDB2	0.449179987376916	0.653749192232409	0.781243997716903	0.0840263986328051	1.44574953091541	-6.06107069105637	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11555	GRCh38-MINCR	MINCR	0.449053117807784	0.653840565117627	0.781310062053955	0.0543768562471641	3.32336661866464	-6.32946657304818	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11556	GRCh38-DEDD	DEDD	0.448726967087106	0.65407548649918	0.781461380089445	0.0445176768630468	3.68122487308217	-6.36165692349804	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11557	GRCh38-ADCY1	ADCY1	0.448389899686942	0.654328105199879	0.781672574631271	0.0816797914877119	2.60742886434226	-6.24086827836543	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11558	GRCh38-CHIC1	CHIC1	0.448331232849559	0.654360574162434	0.781672574631271	0.0555944298432916	3.842769647628	-6.40098872155998	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11559	GRCh38-ENSG00000285782	ENSG00000285782	0.448276070201903	0.65440499317169	0.781682503706352	0.0946994231830355	1.52598385988864	-6.04365105637521	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11560	GRCh38-FAM149B1	FAM149B1	0.447960638233157	0.654627597232658	0.781905260827024	0.0596674561422726	3.14641573839883	-6.27256403268474	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11561	GRCh38-PCED1B	PCED1B	0.447425796242817	0.655020715576774	0.782288490733248	0.0567502238067507	5.01884109528848	-6.56972980776563	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11562	GRCh38-GOLPH3L	GOLPH3L	0.447238883184577	0.655147768225012	0.782397067205609	0.0461987279750029	3.83961573746168	-6.38764088934372	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11563	GRCh38-RARG	RARG	0.446805404013605	0.655460258971428	0.782640733907256	0.0603269279984716	2.75020022191722	-6.24154799948345	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11564	GRCh38-PTGFR	PTGFR	0.446469634772797	0.655710048938227	0.78282639217287	0.0684633958014826	3.80620709090309	-6.38529360840931	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11565	GRCh38-TMED1	TMED1	0.446439299620042	0.655724227246655	0.78282639217287	0.0334717677646807	5.0776340983334	-6.57662323285724	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11566	GRCh38-IRF7	IRF7	0.446226402346298	0.655889926738963	0.782981032477079	0.0659899503874129	4.38431302488137	-6.47810153495186	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11567	GRCh38-BCL2L2	BCL2L2	0.446069528180812	0.655990883490875	0.783058372115899	0.0552312160643537	3.05913781347164	-6.27874370838114	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11568	GRCh38-SLCO4A1	SLCO4A1	0.445771467097978	0.656207597015078	0.783174450438651	0.062219042272391	3.73639906892842	-6.40659625557146	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11569	GRCh38-ENSG00000287003	ENSG00000287003	0.445756435112121	0.656226831243615	0.783174450438651	0.0929549513018106	1.75572175358023	-6.11721261074454	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11570	GRCh38-UBE2Q2P2	UBE2Q2P2	0.44571309449022	0.656247963166609	0.783174450438651	0.0643263937133312	2.53975269548544	-6.17392385999704	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11571	GRCh38-ZNF528	ZNF528	0.445688476700634	0.65626572039073	0.783174450438651	0.0805010410783621	1.02366755076644	-6.02228682825229	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11572	GRCh38-UBE2W	UBE2W	0.445570798528057	0.656350606329813	0.783228655960431	0.0336081979255322	4.86551377512225	-6.55323190911434	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11573	GRCh38-ENSG00000250149	ENSG00000250149	0.445472907287928	0.656436569026966	0.783288060566874	0.103428294438274	1.40102360941613	-6.08017577571607	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11574	GRCh38-ENSG00000257042	ENSG00000257042	0.44528949074648	0.656553542906078	0.783360178104223	0.0897918642618263	1.09380772737721	-6.00593036086058	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11575	GRCh38-SLC26A11	SLC26A11	0.44526754394191	0.656569376493192	0.783360178104223	0.0602933216090681	2.8484088843851	-6.24219312419383	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11576	GRCh38-ZNG1E	ZNG1E	0.444901866291626	0.656833218562731	0.783502250739135	0.0487422730089271	3.75445797567631	-6.39743235562742	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11577	GRCh38-ELP3	ELP3	0.444575882574397	0.657068457172412	0.783653318054515	0.0345072514039638	4.53988171746774	-6.5094829456837	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11578	GRCh38-LINC00680	LINC00680	0.443808912591852	0.65762205825531	0.784140776557018	0.0492018384726422	2.86022835913261	-6.26206302738568	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11579	GRCh38-TRAFD1	TRAFD1	0.44341725913863	0.657904827794926	0.784348346105642	0.0472985017456923	3.51387774665212	-6.33940380722475	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11580	GRCh38-HTR7	HTR7	0.443031302988909	0.658192058652787	0.784474778560569	0.0616093631092767	4.36013184914186	-6.49162364421679	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11581	GRCh38-PI3	PI3	0.442791552834245	0.658388933515654	0.78457984376509	0.114358645390347	4.82136079355626	-6.5202550026204	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11582	GRCh38-GPI	GPI	0.442444715883386	0.658607206563644	0.784753559078449	0.0244530274273152	7.56401328958813	-6.87223802786104	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11583	GRCh38-ENSG00000277969	ENSG00000277969	0.442203991216095	0.658781106771735	0.784874370177827	0.0815051349995	1.71671105467477	-6.0681815386029	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11584	GRCh38-DMBT1	DMBT1	0.441561089259769	0.659245632092394	0.785384585580466	0.0850917141971394	0.508557014325853	-5.95026184628806	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11585	GRCh38-ENSG00000274092	ENSG00000274092	0.441261503937347	0.659462141066642	0.78557088541083	0.082909423931558	1.32968697585246	-6.0409741880642	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11586	GRCh38-ABRAXAS2	ABRAXAS2	0.441204891214579	0.659503058056421	0.78557088541083	0.046897216125835	3.84369356235631	-6.38388856208377	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11587	GRCh38-SMC4	SMC4	0.441194081643485	0.659510870818137	0.78557088541083	0.0300244667053241	7.87816414818673	-6.88456040116648	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11588	GRCh38-LINC02566	LINC02566	0.441009614428461	0.659668238520868	0.785671876312827	0.0901034369263826	3.04191127355765	-6.33865282247461	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11589	GRCh38-ATP6V1H	ATP6V1H	0.440534216125141	0.659987868218779	0.785920423584401	0.0345865944787949	5.53451463919597	-6.64281801239886	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11590	GRCh38-ACSS2	ACSS2	0.440486818471819	0.660022135950298	0.785920423584401	0.0503009349306495	3.98333383656707	-6.43632162898612	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11591	GRCh38-USP38	USP38	0.440420565383988	0.660070037057334	0.785934233431648	0.0448206233918302	4.6170656890405	-6.51606508294713	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11592	GRCh38-FABP6	FABP6	0.440259564091245	0.660204903485349	0.786008356552701	0.0711145246232135	4.36356534542085	-6.47398448697787	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11593	GRCh38-ENSG00000272094	ENSG00000272094	0.440234221002704	0.660204771916735	0.786008356552701	0.0805435118910566	1.23952181244111	-6.04116687990373	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11594	GRCh38-AIM2	AIM2	0.439982437500248	0.660391189432824	0.786186904593412	0.0617776168295016	4.15247620708621	-6.4374336194905	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11595	GRCh38-PAN3	PAN3	0.439086413226876	0.661034929915578	0.786814745037683	0.0332445897605034	6.78195622458472	-6.79034977904314	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11596	GRCh38-PLEKHG4	PLEKHG4	0.439046303052635	0.661063947410523	0.786814745037683	0.0573858626084252	2.23632603870986	-6.15040073483066	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11597	GRCh38-ZNF550	ZNF550	0.438224268486498	0.661658756918263	0.787349553593331	0.0823663308149155	1.45640006535398	-6.05725351668481	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11598	GRCh38-AMPH	AMPH	0.438032442760925	0.661808514738056	0.787484474857874	0.0637228932708055	4.22537364581779	-6.4819206960999	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11599	GRCh38-DNAH6	DNAH6	0.437874065835736	0.661924825680825	0.787507695048552	0.0819889319472986	2.79979031051109	-6.26054180338419	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11600	GRCh38-ZNF311	ZNF311	0.437157206102086	0.662431184962369	0.787992523799287	0.0769934602704691	1.44116865679095	-6.05679253005502	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11601	GRCh38-LINC00355	LINC00355	0.436255158244766	0.663113067442469	0.788437335926811	0.0748919679095584	5.40199675431261	-6.64592618041046	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
