"method","compartment","sample_set","reference_type","shift_metric","tgi_measure","tgi_day","n","pearson_r","pearson_p_asymptotic","pearson_p_permutation_two_sided","pearson_p_permutation_positive","pearson_n_permutations","pearson_permutation_mode","spearman_rho","spearman_p_asymptotic","spearman_p_permutation_two_sided","spearman_p_permutation_positive","spearman_n_permutations","spearman_permutation_mode","pre_specified_primary","pearson_q_exploratory","spearman_q_exploratory"
"ETP_fixed_threshold_2_25","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_14",14,8,0.530171157844172,0.176498011111319,0.18018198180182,0.0907909209079092,10000,"monte_carlo_TGI_label_permutation",0.523809523809524,0.182720750539715,0.2003799620038,0.101689831016898,10000,"monte_carlo_TGI_label_permutation",FALSE,0.283565086114339,0.384729527047295
"ETP_fixed_threshold_2_25","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_17",17,8,0.738127462021366,0.0365402420923254,0.0345982142857143,0.0186507936507937,40320,"exact_TGI_label_enumeration",0.642857142857143,0.0855588910126732,0.0961805555555556,0.0480902777777778,40320,"exact_TGI_label_enumeration",FALSE,0.180555555555556,0.339737454825946
"ETP_fixed_threshold_2_25","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_21",21,8,0.451196782240473,0.261811196851183,0.263673632636736,0.135186481351865,10000,"monte_carlo_TGI_label_permutation",0.357142857142857,0.385120643556256,0.390660933906609,0.198980101989801,10000,"monte_carlo_TGI_label_permutation",FALSE,0.389425672817334,0.535763566500493
"ETP_fixed_threshold_2_25","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_24",24,8,0.720364654391333,0.0438421790215048,0.0464953504649535,0.0231976802319768,10000,"monte_carlo_TGI_label_permutation",0.666666666666667,0.0709876543209875,0.0824917508249175,0.0403959604039596,10000,"monte_carlo_TGI_label_permutation",FALSE,0.180555555555556,0.339737454825946
"ETP_fixed_threshold_2_25","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_27",27,8,0.746151402464494,0.0335039767463314,0.0404959504049595,0.0210978902109789,10000,"monte_carlo_TGI_label_permutation",0.690476190476191,0.0579903181645727,0.0743925607439256,0.0347965203479652,10000,"monte_carlo_TGI_label_permutation",FALSE,0.180555555555556,0.339737454825946
"ETP_fixed_threshold_2_25","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_31",31,8,0.783780794955985,0.0213501777313443,0.0241975802419758,0.0127987201279872,10000,"monte_carlo_TGI_label_permutation",0.714285714285714,0.0465282322841672,0.0582941705829417,0.0266973302669733,10000,"monte_carlo_TGI_label_permutation",FALSE,0.180555555555556,0.339737454825946
"ETP_fixed_threshold_2_25","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_34",34,8,0.249720651164374,0.550875460321914,0.523647635236476,0.273672632736726,10000,"monte_carlo_TGI_label_permutation",0,1,1,0.508849115088491,10000,"monte_carlo_TGI_label_permutation",FALSE,0.590229349158107,1
"ETP_fixed_threshold_2_25","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_38",38,8,-0.258443273321478,0.536564218535043,0.528747125287471,0.738426157384262,10000,"monte_carlo_TGI_label_permutation",-0.404761904761905,0.319888641228816,0.330566943305669,0.85051494850515,10000,"monte_carlo_TGI_label_permutation",FALSE,0.590229349158107,0.480095274054684
"ETP_fixed_threshold_2_25","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_ks","TGI_percent_auc",NA,8,0.754644983003534,0.0304639311273274,0.0410958904109589,0.0201979802019798,10000,"monte_carlo_TGI_label_permutation",0.714285714285714,0.0465282322841672,0.0607939206079392,0.0294970502949705,10000,"monte_carlo_TGI_label_permutation",FALSE,0.180555555555556,0.339737454825946
"ETP_fixed_threshold_2_25","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_ks","TGI_percent_Day_3",3,8,-0.0616890527000262,0.88462614130375,0.92990700929907,0.551344865513449,10000,"monte_carlo_TGI_label_permutation",0.428571428571429,0.28940322484679,0.299170082991701,0.152784721527847,10000,"monte_carlo_TGI_label_permutation",FALSE,0.939695504133797,0.455878221701639
"ETP_fixed_threshold_2_25","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_ks","TGI_percent_Day_7",7,8,0.788665357248248,0.0200147201964188,0.0196980301969803,0.0118988101189881,10000,"monte_carlo_TGI_label_permutation",0.761904761904762,0.0280049391530718,0.0393960603939606,0.0186981301869813,10000,"monte_carlo_TGI_label_permutation",FALSE,0.180555555555556,0.339737454825946
"ETP_fixed_threshold_2_25","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_ks","TGI_percent_Day_10",10,8,0.579193625242157,0.132443370694297,0.14028597140286,0.0773922607739226,10000,"monte_carlo_TGI_label_permutation",0.261904761904762,0.530922861565801,0.530846915308469,0.27047295270473,10000,"monte_carlo_TGI_label_permutation",FALSE,0.236271109731132,0.696060123717358
"ETP_fixed_threshold_2_25","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_ks","TGI_percent_Day_14",14,8,0.467311966720448,0.242997527627184,0.241175882411759,0.120587941205879,10000,"monte_carlo_TGI_label_permutation",0.476190476190476,0.232935534650098,0.247975202479752,0.122687731226877,10000,"monte_carlo_TGI_label_permutation",FALSE,0.367506106532204,0.417642446281688
