collection_id	collection_label	collection_display_order	pathway_id	pathway_label	pathway_display_order	selected_direction	selected_rank_within_direction	pseudotime	standardized_activity
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.402	1.62014250379461
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.404	1.6154153104175
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.406	1.61004431334408
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.408	1.60402149862645
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.41	1.59733885231674
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.412	1.58998836046707
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.414	1.58196200912956
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.416	1.57325178435633
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.418	1.5638496721995
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.42	1.55374765871119
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.422	1.54293772994353
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.424	1.53141187194862
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.426	1.51916257834073
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.428	1.50619401666313
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.43	1.49252202838814
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.432	1.47816296255021
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.434	1.46313316818378
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.436	1.44744899432329
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.438	1.43112679000319
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.44	1.41418290425793
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.442	1.39663368612194
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.444	1.37849548462968
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.446	1.35978464881559
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.448	1.34051752771412
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.45	1.32071047035971
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.452	1.3003798257868
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.454	1.27954194302984
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.456	1.25821317112328
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.458	1.23640985910155
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.46	1.21414835599912
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.462	1.19144501085041
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.464	1.16831617268988
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.466	1.14477819055197
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.468	1.12084741347112
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.47	1.09654019048179
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.472	1.07187287061841
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.474	1.04686180291543
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.476	1.0215233364073
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.478	0.995873820128453
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.48	0.969929603113348
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.482	0.943707034396424
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.484	0.917222463012125
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.486	0.890492237994897
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.488	0.863532708379185
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.49	0.836360223199434
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.492	0.808991131490089
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.494	0.781441782285596
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.496	0.753728524620399
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.498	0.725867707528943
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.5	0.697875680045674
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.502	0.669768791205036
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.504	0.641563390041475
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.506	0.613275825589435
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.508	0.584922446883362
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.51	0.5565196029577
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.512	0.528083642846895
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.514	0.499630915585392
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.516	0.471177770207636
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.518	0.442740555748072
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.52	0.414335621241145
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.522	0.385979315721299
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.524	0.357687988222981
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.526	0.329477987780634
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.528	0.301365663428705
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.53	0.273367364201639
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.532	0.245499439133879
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.534	0.217778237259871
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.536	0.190220107614061
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.538	0.162841399230894
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.54	0.135658461144814
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.542	0.108687642390266
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.544	0.0819452920016955
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.546	0.0554477590135481
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.548	0.0292113924602683
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.55	0.00325254137630105
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.552	-0.0224124452039084
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.554	-0.0477672182459148
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.556	-0.0727954287152737
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.558	-0.0974807275775395
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.56	-0.121806765798267
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.562	-0.145757194343012
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.564	-0.169315664177329
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.566	-0.192465826266772
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.568	-0.215191331576897
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.57	-0.23747583107326
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.572	-0.259302975721413
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.574	-0.280656416486914
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.576	-0.301520252461774
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.578	-0.321888889646537
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.58	-0.341767040950281
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.582	-0.361159867408539
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.584	-0.380072530056845
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.586	-0.398510189930734
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.588	-0.416478008065739
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.59	-0.433981145497395
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.592	-0.451024763261234
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.594	-0.467614022392792
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.596	-0.483754083927603
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.598	-0.4994501089012
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.6	-0.514707258349118
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.602	-0.52953069330689
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.604	-0.543925574810051
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.606	-0.557897063894134
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.608	-0.571450321594674
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.61	-0.584590508947205
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.612	-0.59732278698726
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.614	-0.609652316750375
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.616	-0.621584259272082
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.618	-0.633123775587916
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.62	-0.644276026733411
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.622	-0.6550461737441
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.624	-0.665439377655519
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.626	-0.675460799503201
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.628	-0.68511560032268
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.63	-0.69440894114949
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.632	-0.703345983019166
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.634	-0.71193188696724
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.636	-0.720171814029248
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.638	-0.728070925240722
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.64	-0.735634381637199
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.642	-0.74286734425421
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.644	-0.749774974127291
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.646	-0.756362432291975
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.648	-0.762634879783797
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.65	-0.768597477638291
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.652	-0.774255386890989
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.654	-0.779613768577428
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.656	-0.78467778373314
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.658	-0.789452593393659
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.66	-0.79394335859452
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.662	-0.798155240371258
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.664	-0.802093399759404
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.666	-0.805762997794495
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.668	-0.809169195512063
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.67	-0.812317153947644
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.672	-0.81521203413677
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.674	-0.817858997114976
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.676	-0.820263203917796
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.678	-0.822429815580765
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.68	-0.824363993139415
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.682	-0.826070897629281
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.684	-0.827555690085898
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.686	-0.828823531544799
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.688	-0.829879583041518
C2:CP:REACTOME	Reactome	2	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class a 1 Rhodopsin Like Receptors	9	positive	1	0.69	-0.830729005611589
