ID	Drug Name	Targets	Z Score	Count
"1249"	"BMS-345541"	"IKK-1, IKK-2"	"1.466183991564308"	"195"
"1634"	"AGI-6780"	"IDH2 R140Q mutant"	"1.4998727089731536"	"195"
"1511"	"Epirubicin"	"Anthracycline"	"1.5024454427868277"	"195"
"1089"	"Oxaliplatin"	"DNA alkylating agent"	"1.5197158326759923"	"195"
"1085"	"Sorafenib"	"PDGFR, KIT, VEGFR, RAF"	"1.6160357571763988"	"195"
"1192"	"GSK269962A"	"ROCK1, ROCK2"	"1.6529981755142684"	"195"
"1003"	"Camptothecin"	"TOP1"	"1.6835667475265914"	"195"
"1818"	"Vincristine"	""	"1.7326092270974811"	"195"
"1042"	"Doramapimod"	"p38, JNK2"	"1.771685045308625"	"195"
"1706"	"AZD5153"	"BRD4"	"1.9193157041884046"	"195"
"1529"	"Pevonedistat"	"NAE"	"1.9266931626154455"	"195"
"1626"	"OTX015"	"BRD2, BRD3, BRD4"	"2.0089325521838752"	"195"
"1825"	"Podophyllotoxin bromide"	""	"2.0451533532523318"	"195"
"1059"	"AZD8055"	"MTORC1, MTORC2"	"2.1499179622403726"	"195"
"1004"	"Vinblastine"	"Microtubule destabiliser"	"2.3717504621526873"	"195"
