bootstrap_replicate	corrected_energy_difference_2N_minus_4N	centered_bootstrap_error
1319	0.709763811765833	0.65771714592523
1320	0.7504010210179705	0.6983543551773674
1321	-0.34959687785639976	-0.4016435436970027
1322	0.014602068753067642	-0.03744459708753535
1323	0.1334646166611742	0.08141795082057121
1324	0.15215241370139818	0.10010574786079518
1325	-0.43702697742252405	-0.489073643263127
1326	0.35760156353628997	0.305554897695687
1327	-0.11838239518288939	-0.17042906102349237
1328	0.5071454093535457	0.4550987435129427
1329	-0.4949625959075753	-0.5470092617481783
1330	0.30569511831744384	0.25364845247684087
1331	-0.23458685679079191	-0.2866335226313949
1332	-0.3848833119402404	-0.43692997778084336
1333	-0.16219009186275202	-0.214236757703355
1334	-0.23777668310530456	-0.28982334894590756
1335	-0.4912693676783142	-0.5433160335189172
1336	0.3932736745663746	0.3412270087257716
1337	-0.33843824641446346	-0.39048491225506643
1338	0.6922246419100715	0.6401779760694685
1339	-0.3768249010491506	-0.4288715668897536
1340	0.18967068864824596	0.13762402280764297
1341	0.3488668820343564	0.29682021619375343
1342	-0.28582170780493715	-0.3378683736455401
1343	0.31396155344169363	0.26191488760109066
1344	0.20234096515943675	0.15029429931883376
1345	-0.19272984941055182	-0.24477651525115482
1346	-0.037120546784990986	-0.08916721262559398
1347	0.5018815967366894	0.44983493089608645
1348	-0.17742901620103185	-0.22947568204163485
1349	6.093872495805536e-4	-0.051437278591022435
1350	0.020424825059732105	-0.03162184078087088
1351	-0.2407787823016888	-0.2928254481422918
1352	-0.3117459027945556	-0.3637925686351586
1353	0.17723931795572692	0.12519265211512393
1354	0.3570251325131	0.304978466672497
1355	-0.20882039418343631	-0.2608670600240393
1356	0.16817658438037966	0.11612991853977667
1357	0.1086806731903911	0.05663400734978811
1358	-0.05888148398140197	-0.11092814982200497
1359	-0.30744495859949245	-0.3594916244400954
1360	0.8670686485807354	0.8150219827401324
1361	0.2164060275459797	0.1643593617053767
1362	-0.20346271373663596	-0.25550937957723896
1363	-0.269240633036176	-0.321287298876779
1364	0.1546322677299367	0.10258560188933372
1365	0.1334058831956293	0.0813592173550263
1366	0.0831582000842473	0.031111534243644316
1367	0.17932650526683028	0.12727983942622728
1368	0.2934499811038766	0.2414033152632736
1369	-0.07035663178658744	-0.12240329762719043
1370	-0.7364031356779911	-0.7884498015185941
1371	0.37213161371477127	0.3200849478741683
1372	0.17669990041108963	0.12465323457048663
1373	-0.048361624538762395	-0.10040829037936538
1374	0.7515674556935108	0.6995207898529078
1375	0.9343494931930664	0.8823028273524633
1376	0.7748961030770488	0.7228494372364458
1377	0.07637649009584119	0.0243298242552382
1378	-0.3559031814541574	-0.40794984729476036
1379	0.26781265726112075	0.21576599142051775
1380	0.17270061253477373	0.12065394669417073
1381	0.2181559844562166	0.1661093186156136
1382	0.2700346041323971	0.2179879382917941
1383	-0.33114598072771934	-0.3831926465683223
1384	0.1839654122245509	0.1319187463839479
1385	0.6957686914498217	0.6437220256092187
1386	-0.5669411682284066	-0.6189878340690096
1387	0.8206795854905741	0.768632919649971
1388	-0.29231188662877877	-0.34435855246938174
1389	0.37778015654925096	0.325733490708648
1390	0.09281505136343615	0.04076838552283316
1391	-0.0317272127082927	-0.08377387854889569
1392	0.40320047672279813	0.35115381088219516
1393	0.030278637736162437	-0.02176802810444055
1394	0.008722788683583334	-0.04332387715701966
1395	0.02064125947877955	-0.03140540636182344
1396	-0.31494069096402544	-0.3669873568046284
1397	-0.19054664733563054	-0.24259331317623353
1398	0.46698230067784346	0.4149356348372405
1399	-0.11074687323220417	-0.16279353907280716
1400	-0.11797802828149945	-0.17002469412210244
1401	0.17461872366151568	0.12257205782091268
1402	0.3161016052027562	0.26405493936215324
1403	0.19807469392685292	0.14602802808624993
1404	-0.15473081868356228	-0.20677748452416528
1405	0.3461810099511313	0.29413434411052836
1406	-0.4718997682149249	-0.5239464340555279
1407	0.026098430013056607	-0.025948235827546382
1408	-0.11125900984876283	-0.16330567568936583
1409	0.07123269074353523	0.019186024902932246
1410	0.2296302042278224	0.1775835383872194
1411	0.08219140482476787	0.030144738984164886
1412	0.006351729844885804	-0.04569493599571718
1413	-0.0632885051497022	-0.11533517099030519
1414	-0.06565907134734865	-0.11770573718795163
1415	0.18303143167048305	0.13098476582988006
1416	0.041646196878768915	-0.010400468961834074
1417	-0.3025099502366367	-0.35455661607723965
1418	0.07478297331880343	0.022736307478200442
1419	-0.22014042392771335	-0.27218708976831635
1420	0.29140206136040003	0.23935539551979704
1421	0.20263228905245842	0.15058562321185542
1422	-0.325717974155735	-0.37776463999633797
1423	-0.08228771125483401	-0.134334377095437
1424	0.04199634275849551	-0.01005032308210748
1425	-0.6008689588591334	-0.6529156246997364
1426	-0.13079933410456596	-0.18284599994516895
1427	0.5935143385487567	0.5414676727081537
1428	-0.3339389683651662	-0.38598563420576915
1429	-0.498187369188129	-0.550234035028732
1430	0.07066039977589951	0.01861373393529652
1431	0.12605284125598584	0.07400617541538285
1432	0.9466861453681293	0.8946394795275263
1433	0.2584990744687975	0.2064524086281945
1434	0.043119963566993505	-0.008926702273609484
1435	0.16734340474465972	0.11529673890405673
1436	0.8718261439203112	0.8197794780797082
1437	-0.2615607721492084	-0.3136074379898114
1438	0.4087843888071142	0.35673772296651124
1439	-0.35498239049018904	-0.407029056330792
1440	-0.2819723435882254	-0.3340190094288284
1441	-0.16682934438473865	-0.21887601022534164
1442	-0.10400339207279424	-0.15605005791339724
1443	0.27961232704215144	0.22756566120154845
1444	0.24567189027507516	0.19362522443447217
1445	-0.1190970448147973	-0.1711437106554003
1446	-0.4853859880652214	-0.5374326539058244
1447	-0.35360711086321356	-0.4056537767038165
1448	-0.05481058034258895	-0.10685724618319194
1449	0.2738543940428202	0.2218077282022172
1450	-0.1848908107591888	-0.2369374765997918
1451	-0.2921432374133769	-0.34418990325397986
1452	-0.38336098280666836	-0.43540764864727133
1453	0.1935359979030571	0.1414893320624541
1454	-0.0938810703585882	-0.1459277361991912
1455	-0.44008675625251004	-0.492133422093113
1456	0.14957273652045192	0.09752607067984892
1457	0.160966176305181	0.10891951046457801
1458	-0.08796553738128407	-0.14001220322188707
1459	-0.3159375527163827	-0.36798421855698565
1460	-0.06320757456925906	-0.11525424040986204
1461	-0.17903272995904834	-0.23107939579965134
1462	-0.3863110706121349	-0.43835773645273785
1463	-0.08129906599499205	-0.13334573183559503
1464	0.2305151033010794	0.17846843746047641
1465	0.010545987877581351	-0.041500677963021634
1466	-0.543029574162017	-0.59507624000262
1467	0.9825967668220558	0.9305501009814527
1468	0.6722822012763774	0.6202355354357744
1469	0.11449476692579227	0.062448101085189285
1470	-0.26800910663475286	-0.3200557724753558
1471	-0.13278918763939696	-0.18483585347999995
1472	-0.16500669917098754	-0.21705336501159053
1473	0.47025459193598934	0.4182079260953864
1474	-0.09545998574620353	-0.1475066515868065
1475	0.644503024926369	0.592456359085766
1476	0.6577580339261704	0.6057113680855674
1477	0.040548853365886636	-0.011497812474716353
1478	-0.08063555101500097	-0.13268221685560397
1479	0.4473552740184472	0.39530860817784425
1480	0.00508312238030759	-0.046963543460295396
1481	-0.2735399665161505	-0.32558663235675345
1482	-0.04935921978543799	-0.10140588562604097
1483	0.8623709083508865	0.8103242425102835
1484	0.536744260012573	0.48469759417197006
1485	0.3973293728277436	0.34528270698714064
1486	-0.25714893172569725	-0.3091955975663002
1487	0.0542612907774446	0.0022146249368416096
1488	0.3366510188671164	0.28460435302651343
1489	-0.08015016714299733	-0.13219683298360033
1490	0.1824516626127461	0.1304049967721431
1491	-0.1948389021962348	-0.24688556803683778
1492	0.5099782184935001	0.45793155265289714
1493	0.7483255791170544	0.6962789132764514
1494	-0.0988499851792214	-0.15089665101982438
1495	0.15070325934439985	0.09865659350379685
1496	0.3034067417910514	0.25136007595044846
1497	0.0762765272751376	0.024229861434534615
1498	-0.4169140910958985	-0.46896075693650147
1499	-0.44372701786469976	-0.4957736837053027
1500	0.30642565120943893	0.25437898536883596
1501	-0.22757799223519887	-0.27962465807580184
1502	0.07564594530191876	0.02359927946131577
1503	0.45136351757143583	0.39931685173083287
1504	-0.5873347647157856	-0.6393814305563886
1505	0.2510618631867949	0.1990151973461919
1506	0.08933202513226983	0.03728535929166684
1507	-0.19721139532008075	-0.24925806116068375
1508	0.03020952213014212	-0.02183714371046087
1509	0.6525561014871452	0.6005094356465421
1510	-0.021632334255564288	-0.07367900009616728
1511	-0.021332038425824186	-0.07337870426642717
1512	-0.023340876686749085	-0.07538754252735208
1513	0.06045303847283655	0.00840637263223356
1514	-0.3871675708630902	-0.4392142367036932
1515	0.4113704164601732	0.3593237506195702
1516	0.2446827234946338	0.1926360576540308
1517	-0.43002423713720933	-0.4820709029778123
1518	0.036519191655710534	-0.015527474184892455
1519	0.09738950134116647	0.045342835500563484
1520	0.13978650102821502	0.08773983518761203
1521	0.5493105397279328	0.4972638738873298
1522	0.5474984488604892	0.4954517830198862
1523	-0.44775424720012047	-0.49980091304072344
1524	-0.044568684629928634	-0.09661535047053163
1525	0.4552796694618422	0.4032330036212392
1526	0.019193998853270316	-0.03285266698733268
1527	0.08959428231495403	0.037547616474351043
1528	0.3048480454504219	0.2528013796098189
1529	0.6321405377929565	0.5800938719523535
1530	0.9217381041253436	0.8696914382847406
1531	0.05423794500300845	0.0021912791624054614
1532	0.5679976364594607	0.5159509706188576
1533	0.06855551922707848	0.016508853386475487
1534	0.2259505651138999	0.1739038992732969
1535	-0.043452497572541646	-0.09549916341314463
1536	0.5158101390025116	0.46376347316190863
1537	-0.5154408961263126	-0.5674875619669156
1538	-0.3069470956335106	-0.35899376147411355
1539	-0.41660184004381845	-0.4686485058844214
1540	-0.3056878916280844	-0.3577345574686874
1541	-0.430063983093468	-0.48211064893407096
1542	0.39529809854303377	0.3432514327024308
1543	-0.10063628018457829	-0.1526829460251813
1544	-0.11447353452828356	-0.16652020036888654
1545	-0.11357509341572815	-0.16562175925633113
1546	0.20596972274748337	0.15392305690688038
1547	-0.4884939329259816	-0.5405405987665846
1548	-0.11929365399029418	-0.17134031983089718
1549	0.5913144832015066	0.5392678173609036
1550	0.4214254115075163	0.3693787456669133
1551	-0.20157056184035402	-0.253617227680957
1552	-0.1125815406103202	-0.1646282064509232
1553	-0.27254963184212805	-0.324596297682731
1554	-0.03453042824150808	-0.08657709408211106
1555	0.06819546111592682	0.016148795275323834
1556	-0.29157825208582777	-0.34362491792643074
1557	-0.08470105246798688	-0.13674771830858987
1558	0.032055582535660335	-0.019991083304942654
1559	0.2558090781333124	0.2037624122927094
1560	0.3155266329332392	0.2634799670926362
1561	0.362805477940428	0.31075881209982503
1562	0.5718100816034101	0.519763415762807
1563	0.2068926732415594	0.15484600740095641
1564	0.023320675653723155	-0.028725990186879834
1565	-0.03688004012738426	-0.08892670596798724
1566	0.09987159854409261	0.04782493270348962
1567	0.04298002841090624	-0.009066637429696746
1568	0.8301817015464585	0.7781350357058555
1569	0.39353884692509095	0.341492181084488
1570	0.22904374978471478	0.1769970839441118
1571	0.160966176305181	0.10891951046457801
1572	-0.0917315196561901	-0.14377818549679308
1573	-0.29928587883762575	-0.3513325446782287
1574	-0.08628131551234808	-0.13832798135295107
1575	0.11634476356456444	0.06429809772396144
1576	0.6086549261064756	0.5566082602658726
1577	-0.0027608273826920694	-0.05480749322329506
1578	0.7001260520489838	0.6480793862083808
1579	0.19227014874495557	0.14022348290435258
1580	-0.4269892403765696	-0.47903590621717257
1581	-0.007492324196682037	-0.05953899003728502
1582	0.46516096264754103	0.41311429680693806
1583	0.08899615432884214	0.03694948848823915
1584	-0.6937757646550542	-0.7458224304956572
1585	-0.2889397139242763	-0.3409863797648793
1586	0.02437072050686175	-0.02767594533374124
1587	0.16405051599771256	0.11200385015710956
1588	-0.38366951034102736	-0.43571617618163033
1589	0.38310796718480256	0.3310613013441996
1590	0.40594459955455986	0.3538979337139569
1591	-0.4144744194840712	-0.4665210853246742
1592	-0.17771092864808102	-0.22975759448868402
1593	0.5122608482714168	0.46021418243081386
1594	-0.35402946473847574	-0.4060761305790787
1595	-0.41289839955690605	-0.464945065397509
1596	0.2637339773038202	0.2116873114632172
1597	0.35238337506788564	0.30033670922728267
1598	0.6288200726135125	0.5767734067729094
1599	-0.09747488111146405	-0.14952154695206704
1600	0.0015980839541479587	-0.05044858188645503
1601	0.04858777305776642	-0.0034588927828365715
1602	-0.5222057989588791	-0.5742524647994821
1603	-0.12583544033330754	-0.17788210617391054
1604	-0.07093249692132642	-0.12297916276192941
1605	-0.0812482955496528	-0.1332949613902558
1606	-0.13240935673019472	-0.1844560225707977
1607	-0.17694991917798453	-0.22899658501858752
1608	0.5889088706490936	0.5368622048084906
1609	-0.38222798673516156	-0.43427465257576453
1610	0.06687849745350995	0.014831831612906958
1611	0.8134604477043446	0.7614137818637415
1612	0.24008328294898565	0.18803661710838265
1613	0.29226597669396276	0.24021931085335976
1614	0.21546525918407106	0.16341859334346806
1615	0.10178030562432885	0.049733639783725865
1616	-0.07199868724705011	-0.1240453530876531
1617	-0.4837570578989859	-0.5358037237395888
1618	-0.09457505419306894	-0.14662172003367194
1619	1.03444674415666	0.982400078316057
1620	0.28291221751890866	0.23086555167830566
1621	-0.21372694192787683	-0.2657736077684798
1622	0.2316759902102448	0.1796293243696418
1623	-0.40988016505247815	-0.4619268308930811
1624	0.8479556558778393	0.7959089900372363
1625	-0.598564016475327	-0.65061068231593
1626	0.0023759630466555527	-0.04967070279394743
1627	0.4232196723037343	0.37117300646313134
1628	-0.04273201777321307	-0.09477868361381606
1629	-0.0747535825980071	-0.1268002484386101
1630	0.7966173265111903	0.7445706606705873
1631	-0.5620531170651628	-0.6140997829057658
1632	-0.020208475007669677	-0.07225514084827267
1633	-0.3832112657115041	-0.43525793155210707
1634	0.5883236797085337	0.5362770138679307
1635	-0.12155095782346974	-0.17359762366407272
1636	-0.03629832911155156	-0.08834499495215455
1637	0.4278606306701766	0.37581396482957363
1638	0.418664276253172	0.366617610412569
1639	-0.2150046581201898	-0.2670513239607928
1640	-0.39474688563658655	-0.4467935514771895
1641	0.5665058662466715	0.5144592004060685
1642	-0.29208760863101124	-0.3441342744716142
1643	0.19373760213915237	0.14169093629854937
1644	-0.045000281907130346	-0.09704694774773334
1645	0.4418206248176152	0.3897739589770122
1646	0.4693227878576939	0.4172761220170909
1647	0.03111100297991747	-0.02093566286068552
1648	0.019619158966179207	-0.03242750687442378
1649	0.1606568659545545	0.1086102001139515
1650	0.1856080815828437	0.1335614157422407
1651	-0.13357497315320271	-0.1856216389938057
1652	0.12762383974963526	0.07557717390903226
1653	-0.9137497930566153	-0.9657964588972183
1654	0.21706354046523527	0.16501687462463227
1655	-0.6352960409456911	-0.6873427067862942
1656	-0.103054261330262	-0.155100927170865
1657	0.18491497008692265	0.13286830424631965
1658	0.008769098312081298	-0.04327756752852169
1659	-0.1305779921773478	-0.1826246580179508
1660	0.3611393638849048	0.30909269804430184
1661	0.6335540693722624	0.5815074035316594
1662	0.1397959137254386	0.0877492478848356
1663	-0.32156428771947393	-0.3736109535600769
1664	-0.5452320275767969	-0.5972786934173999
1665	0.34842232863725	0.296375662796647
1666	0.07322127435630861	0.02117460851570562
1667	-0.03211685851450964	-0.08416352435511262
1668	0.8893124373219592	0.8372657714813562
1669	-0.19058038231828697	-0.24262704815888997
1670	-0.15856309293290927	-0.21060975877351226
1671	-0.25873387305396517	-0.31078053889456814
1672	-0.49932482750867985	-0.5513714933492828
1673	0.17675010938333002	0.12470344354272703
1674	0.31985334189348075	0.2678066760528778
1675	-0.05233351142623385	-0.10438017726683685
1676	0.14843849851536925	0.09639183267476625
1677	0.25607417917556735	0.20402751333496436
1678	-0.02430896810795942	-0.0763556339485624
1679	0.6125253356930528	0.5604786698524498
1680	0.6902760524176543	0.6382293865770513
1681	-0.3697712216991075	-0.42181788753971045
1682	0.3585089602057766	0.30646229436517364
1683	-0.2408672489531431	-0.29291391479374607
1684	-0.27467388153251776	-0.32672054737312073
1685	0.09158744259236105	0.039540776751758065
1686	0.06618150018111625	0.014134834340513262
1687	-0.21421015984335445	-0.2662568256839574
1688	-0.19166066478747862	-0.24370733062808161
1689	-0.0876716119147587	-0.1397182777553617
1690	-0.03141435772582661	-0.08346102356642959
1691	0.024635655285693506	-0.027411010554909482
1692	-0.18553598254270473	-0.23758264838330773
1693	0.5615682000463338	0.5095215342057308
1694	-0.2769860489657715	-0.32903271480637447
1695	0.16728985668152416	0.11524319084092116
1696	0.5317540255964011	0.4797073597557981
1697	0.3164297910175845	0.26438312517698154
1698	0.6799433398173111	0.6278966739767081
1699	0.1146852575650405	0.0626385917244375
1700	0.9069954186890359	0.8549487528484329
1701	-0.3760801230904838	-0.42812678893108674
1702	-0.13877046911460478	-0.19081713495520777
1703	-0.07301753935645182	-0.1250642051970548
1704	0.1874383867872851	0.13539172094668211
1705	1.0045937339124205	0.9525470680718174
1706	0.60783401459159	0.555787348750987
1707	-0.43643231286198886	-0.4884789787025918
1708	-0.08439266762256355	-0.13643933346316653
1709	-0.19946063960076682	-0.2515073054413698
1710	-0.4042874770893632	-0.45633414292996616
1711	0.008654644048789944	-0.04339202179181305
1712	0.01282918104369737	-0.03921748479690562
1713	0.17368441273301377	0.12163774689241078
1714	-0.06307264735297041	-0.11511931319357341
1715	0.03078565666849224	-0.02126100917211075
1716	-0.2908523560143036	-0.34289902185490656
1717	0.6779979664299738	0.6259513005893708
1718	0.4329015269371832	0.38085486109658023
1719	1.0168476574991028	0.9648009916584998
1720	-0.276696646014871	-0.32874331185547395
1721	0.9564079576239131	0.90436129178331
1722	0.04472380152108153	-0.007322864319521456
1723	-0.06051248871393587	-0.11255915455453885
1724	0.08765465470835229	0.0356079888677493
1725	-0.2899494263271974	-0.34199609216780036
1726	0.28803727714515615	0.23599061130455315
1727	0.24253242567241087	0.19048575983180788
1728	-0.3195911174685269	-0.3716377833091299
1729	0.21801698412105996	0.16597031828045697
1730	0.41105525007395927	0.3590085842333563
1731	0.22586791861104197	0.17382125277043897
1732	0.734344214444274	0.682297548603671
1733	0.4199135062628609	0.3678668404222579
1734	-0.3223894125161084	-0.3744360783567114
1735	0.3721609139400834	0.3201142480994804
1736	0.5978005967635837	0.5457539309229806
1737	0.3590024292665703	0.3069557634259673
1738	0.2633290431365274	0.2112823772959244
1739	0.23328799529435754	0.18124132945375454
1740	0.3106353398424991	0.2585886740018961
1741	0.5265768281622536	0.47453016232165063
1742	-0.15520994565633597	-0.20725661149693897
1743	-0.0729031271222105	-0.1249497929628135
1744	-0.1777408436364329	-0.22978750947703588
1745	0.05210234335026569	5.5677509662697966e-5
1746	-0.051383731647255695	-0.10343039748785868
1747	-0.11134330385325543	-0.1633899696938584
1748	0.988253815255986	0.936207149415383
1749	-0.3519491488443357	-0.40399581468493867
1750	-0.2663686909248685	-0.31841535676547145
1751	0.07507669907500396	0.02303003323440097
1752	-0.3359368466321937	-0.38798351247279667
1753	-0.79844039501013	-0.850487060850733
1754	-0.4323888001287648	-0.48443546596936776
1755	-0.3219594847086469	-0.37400615054924985
1756	-0.14298340550447655	-0.19503007134507955
1757	0.17005122079240942	0.11800455495180642
1758	-0.2267978990170546	-0.2788445648576576
1759	0.24857133547997004	0.19652466963936704
1760	-0.1049673520467362	-0.15701401788733918
1761	0.6372993831526319	0.5852527173120289
1762	0.3527315490624937	0.30068488322189074
1763	0.36583877205364046	0.3137921062130375
1764	0.8372592451611053	0.7852125793205023
1765	1.088032753830836	1.0359860879902332
1766	-0.6092329508240711	-0.6612796166646742
1767	0.39670171570022367	0.3446550498596207
1768	0.48050820845363623	0.42846154261303326
1769	0.32576095643031966	0.2737142905897167
1770	0.28814041305226823	0.23609374721166523
1771	0.4224607186507134	0.3704140528101104
1772	0.10073335287613022	0.04868668703552723
1773	-0.21004494760400455	-0.2620916134446075
1774	0.0659107381760681	0.013864072335465112
1775	-0.255089853471924	-0.30713651931252695
1776	-0.09128055504457194	-0.14332722088517494
1777	-0.3767301826242943	-0.4287768484648973
1778	-0.3859111686802589	-0.43795783452086184
1779	0.19473190396507814	0.14268523812447514
1780	0.2574179265752015	0.20537126073459852
1781	-0.31385858324878635	-0.3659052490893893
1782	0.80773062225232	0.7556839564117169
1783	-0.01796015720047786	-0.07000682304108086
1784	-0.1054943277725777	-0.1575409936131807
1785	-0.330811208366147	-0.38285787420675
1786	-0.18409651589987416	-0.23614318174047716
1787	0.041658048689937485	-0.010388617150665504
1788	-0.2401870044721735	-0.2922336703127765
1789	-0.29244593878829167	-0.34449260462889464
1790	0.004146996903529352	-0.04789966893707363
1791	0.7260826927697245	0.6740360269291215
1792	-0.9202955367589563	-0.9723422025995593
1793	-0.009312320174532984	-0.06135898601513597
1794	0.07845141472320777	0.02640474888260478
1795	-0.30512745456481	-0.35717412040541296
1796	0.0033812602102530308	-0.04866540563034996
1797	0.39938620776945705	0.3473395419288541
1798	0.1947285863077562	0.1426819204671532
1799	-0.23694505999590657	-0.28899172583650956
1800	-0.24333708555575992	-0.2953837513963629
1801	0.022436819032474558	-0.02960984680812843
1802	0.11843130138697436	0.06638463554637136
1803	-0.4684634883118664	-0.5205101541524694
1804	-0.13046049999947487	-0.18250716584007787
1805	0.009717090649374645	-0.04232957519122835
1806	-0.118233886107958	-0.17028055194856098
1807	-0.3478955353781632	-0.39994220121876617
1808	0.05919255157484135	0.007145885734238362
1809	-0.43124459148849825	-0.4832912573291012
1810	1.0814238866197723	1.0293772207791694
1811	0.14264884436663453	0.09060217852603153
1812	0.022011645670627796	-0.030035020169975193
1813	0.24017670245169134	0.18813003661108835
1814	0.24260361086443635	0.19055694502383336
1815	0.38456074532083906	0.3325140794802361
1816	-0.16930992730365169	-0.22135659314425468
1817	0.5960737278450586	0.5440270620044556
1818	-0.06345147523798604	-0.11549814107858902
1819	0.0314377017977244	-0.02060896404287859
1820	0.18755339226401843	0.13550672642341544
1821	-0.1855161819965454	-0.2375628478371484
1822	-0.17010916724207767	-0.22215583308268066
1823	-0.16224338105528419	-0.21429004689588718
1824	0.4039871231479852	0.3519404573073822
1825	-0.300378182346485	-0.35242484818708797
1826	-0.4709885955377375	-0.5230352613783404
1827	-0.03569916535578759	-0.08774583119639058
1828	0.39498906507598375	0.3429423992353808
1829	-0.3335664568514488	-0.3856131226920518
1830	0.17519486928092054	0.12314820344031754
1831	0.5142492567674841	0.46220259092688115
1832	-0.27035085408961584	-0.3223975199302188
1833	-0.2976580294926599	-0.34970469533326287
1834	-0.026064894723266077	-0.07811156056386906
1835	-0.08628472044874563	-0.13833138628934863
1836	0.032195835077916124	-0.019850830762686865
1837	-0.5631593181895336	-0.6152059840301366
1838	0.13029236115653928	0.07824569531593628
1839	1.0085326557588254	0.9564859899182224
1840	0.6558954612616342	0.6038487954210312
1841	-0.13570838935193863	-0.18775505519254163
1842	0.017560897701109694	-0.03448576813949329
1843	0.1616888234345665	0.10964215759396351
1844	-0.2989965699751412	-0.35104323581574415
1845	0.4952016376960234	0.4431549718554204
1846	-0.22241008524767003	-0.274456751088273
1847	-0.38880246044938116	-0.44084912628998413
1848	-0.013409789605846809	-0.06545645544644979
1849	1.4236883933000872	1.3716417274594843
1850	0.015847098891805595	-0.03619956694879739
1851	-0.2508526647020151	-0.3028993305426181
1852	-0.336613868791754	-0.38866053463235695
1853	0.1055267051326012	0.05348003929199822
1854	-0.38687284291431	-0.438919508754913
1855	-0.31073573268669746	-0.36278239852730043
1856	-0.048892927170516014	-0.100939593011119
1857	-0.028017553041123897	-0.08006421888172688
1858	0.36932866349452453	0.31728199765392157
1859	-0.483582102147188	-0.535628767987791
1860	0.09709656870434485	0.045049902863741866
1861	-0.43808674058403263	-0.4901334064246356
1862	0.05087547774532958	-0.0011711880952734108
1863	-0.3691150054686099	-0.4211616713092129
1864	0.570236388359906	0.518189722519303
1865	-7.536969238254587e-5	-0.052122035532985535
1866	-0.2628420458161887	-0.31488871165679166
1867	-0.9202955367589563	-0.9723422025995593
1868	0.12831358958840736	0.07626692374780436
1869	-0.3197560890079236	-0.3718027548485266
1870	-0.5075521745607166	-0.5595988404013196
1871	0.2394817349505632	0.18743506910996022
1872	0.21065558137060386	0.15860891553000087
1873	0.22229191311478871	0.17024524727418572
1874	0.37096842317958406	0.3189217573389811
1875	0.1172081990022768	0.065161533161673807
1876	1.0545029447491336	1.0024562789085307
1877	-0.40571593205219003	-0.457762597892793
1878	0.41947365498307077	0.3674269891424678
1879	-0.34356508183882567	-0.39561174767942864
1880	0.3696252287283156	0.31757856288771263
1881	0.35583357950303873	0.30378691366243576
1882	-0.428475962530059	-0.48052262837066195
1883	0.5407804208001548	0.4887337549595518
1884	0.6624574367583292	0.6104107709177262
1885	0.11056800555662319	0.0585213397160202
1886	0.5177459978270711	0.4656993319864681
1887	-0.34079667611881814	-0.3928433419594211
1888	-0.24091264666199025	-0.2929593125025932
1889	0.6961238875242394	0.6440772216836363
1890	-0.20191087086093948	-0.2539575367015425
1891	-0.25845599571623123	-0.3105026615568342
1892	0.15191540172148688	0.09986873588088388
1893	0.3772708774930778	0.32522421165247484
1894	-0.2646571264357981	-0.31670379227640105
1895	-0.19229647587519497	-0.24434314171579796
1896	-0.0988499851792214	-0.15089665101982438
1897	0.24821198604512631	0.19616532020452332
1898	-0.41661798132798394	-0.4686646471685869
1899	0.14225839561799597	0.09021172977739297
1900	0.5985633306314297	0.5465166647908267
1901	-0.10732434562046078	-0.15937101146106378
1902	0.44960095648688153	0.39755429064627856
1903	-0.39909495366991155	-0.4511416195105145
1904	0.28338356015163096	0.23133689431102797
1905	-0.2591181943961693	-0.31116486023677226
1906	0.07025115625556368	0.018204490414960688
1907	0.36464768085737204	0.31260101501676907
1908	-0.2040557101855417	-0.25610237602614466
1909	0.0942104680262562	0.04216380218565321
1910	0.752836159150468	0.700789493309865
1911	-0.29160069654636755	-0.3436473623869705
1912	-0.49181595170490755	-0.5438626175455106
1913	0.004629384361930552	-0.04741728147867244
1914	-0.05598538532954535	-0.10803205117014833
1915	0.14787023633477767	0.09582357049417467
1916	0.6726756029590253	0.6206289371184223
1917	0.45567729781132604	0.4036306319707231
1918	0.9003427450065045	0.8482960791659014
1919	0.52524422780698	0.473197561966377
1920	1.1548524112372194	1.1028057453966165
1921	-0.1086593292237773	-0.1607059950643803
1922	-0.16002107232630713	-0.21206773816691013
1923	0.25623794031996916	0.20419127447936616
1924	-0.21116673521032048	-0.26321340105092345
1925	-0.3058772609260373	-0.35792392676664025
1926	-0.16363705428298028	-0.21568372012358328
1927	0.09552778060915951	0.04348111476855652
1928	0.11337478355781161	0.06132811771720862
1929	0.10602659194811817	0.05397992610751518
1930	0.08078123250506379	0.028734566664460802
1931	0.3901077325437007	0.3380610667030977
1932	0.06361621216068532	0.011569546320082329
1933	-0.3933243607613056	-0.4453710266019086
1934	-0.5483319849478525	-0.6003786507884555
1935	-0.1828289586046888	-0.2348756244452918
1936	-0.31517605982527125	-0.3672227256658742
1937	-0.4269892403765696	-0.47903590621717257
1938	0.19630522658766486	0.14425856074706186
1939	-0.030126191152178957	-0.08217285699278194
1940	0.7715459857776257	0.7194993199370227
1941	0.05786139589945649	0.0058147300588535025
1942	0.35978079277529795	0.307734126934695
1943	0.160718216802055	0.10867155096145201
1944	-0.6994616358225267	-0.7515083016631298
1945	-0.14256857950919413	-0.19461524534979713
1946	-0.12290735626197584	-0.17495402210257882
1947	-0.3941785429126786	-0.4462252087532816
1948	-0.1260480443518458	-0.1780947101924488
1949	-0.27533505487522186	-0.32738172071582483
1950	1.136315273189811	1.084268607349208
1951	0.1762793510722816	0.1242326852316786
1952	0.250352666437574	0.19830600059697098
1953	0.11387231367679512	0.061825647836192134
1954	0.17952946385109286	0.12748279801048987
1955	0.31745869177332614	0.2654120259327232
1956	0.44733470720962265	0.3952880413690197
