ID	Drug Name	Targets	Z Score	Count
"1510"	"Linsitinib"	"IGF1R"	"-.22368657752823717"	"195"
"1718"	"JAK1_8709"	"JAK1"	"-.22086490161070557"	"195"
"1594"	"OSI-027"	"MTORC1, MTORC2"	"-.12533757927719391"	"195"
"1131"	"PRIMA-1MET"	"TP53 activation"	"-.10118209672067374"	"195"
"1928"	"I-BRD9"	"BRD9"	"-.089784706634165781"	"195"
"1449"	"AZD1208"	"PIM1, PIM2, PIM3"	"-.083885089129361795"	"195"
"1053"	"MK-2206"	"AKT1, AKT2"	"-.080404877386917081"	"195"
"1168"	"Erlotinib"	"EGFR"	"-.08023825401524351"	"195"
"1814"	"Nelarabine"	""	"-.070945215255964519"	"195"
"1632"	"Ribociclib"	"CDK4, CDK6"	"-.06212364396437918"	"195"
"1200"	"Fulvestrant"	"ESR"	"-.061147615639704174"	"195"
"1620"	"PFI3"	"Polybromo 1, SMARCA4, SMARCA2"	"-.060697816347416229"	"195"
"1177"	"Niraparib"	"PARP1, PARP2"	"-.055965419419926776"	"195"
"1047"	"Nutlin-3a (-)"	"MDM2"	"-.055713813315119855"	"195"
"1373"	"Dabrafenib"	"BRAF"	"-.037038883509194716"	"195"
"1996"	"MIM1"	"MCL1"	"-.026177562886729296"	"195"
"1617"	"AZD5582"	"XIAP, cIAP"	"-.013122673443959752"	"195"
"1924"	"Ipatasertib"	"AKT1, AKT, AKT3"	"-.0016818158791950227"	"195"
"1030"	"KU-55933"	"ATM"	".01705455585453251"	"195"
"1626"	"OTX015"	"BRD2, BRD3, BRD4"	".022329160697849321"	"195"
"1998"	"BPD-00008900"	""	".023513035356545961"	"195"
"1007"	"Docetaxel"	"Microtubule stabiliser"	".030433687912285502"	"195"
"1838"	"Sinularin"	""	".033241604006938041"	"195"
"1915"	"AZD3759"	"EGFR"	".036464161823842912"	"195"
"1909"	"Venetoclax"	"BCL2"	".057463512920793935"	"195"
"1635"	"Picolinici-acid"	"Inflammatory related"	".098160795674361812"	"195"
"1051"	"Alisertib"	"AURKA"	".098522442067531787"	"195"
"1627"	"GSK343"	"EZH2"	".099750337527768851"	"195"
"1237"	"EPZ004777"	"DOT1L"	".10132659209595421"	"195"
"1716"	"IRAK4_4710"	"IRAK4"	".13082247546754672"	"195"
"1049"	"PD173074"	"FGFR1, FGFR2, FGFR3"	".13602468928913214"	"195"
"1919"	"Osimertinib"	"EGFR"	".13778049081809501"	"195"
"1615"	"CZC24832"	"PI3Kgamma"	".14068976523445972"	"195"
"1375"	"Temozolomide"	"DNA alkylating agent"	".17126828696575486"	"195"
"2045"	"AMG-319"	"PI3K (beta sparing)"	".17414104048958456"	"195"
"1010"	"Gefitinib"	"EGFR"	".18391139046684943"	"195"
"1083"	"Crizotinib"	"MET, ALK, ROS1"	".20320871335342131"	"195"
"1807"	"Carmustine"	""	".20974709955460716"	"195"
"1021"	"Axitinib"	"PDGFR, KIT, VEGFR"	".23132820999739975"	"195"
"1005"	"Cisplatin"	"DNA crosslinker"	".23359319814395102"	"195"
"1830"	"Gallibiscoquinazole"	""	".26958238619811131"	"195"
"1593"	"Entinostat"	"HDAC1, HDAC3"	".27164938161589491"	"195"
"1910"	"ABT737"	"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1"	".28917916000206645"	"195"
"1912"	"Afuresertib"	"AKT1, AKT2, AKT3"	".29618511162431371"	"195"
"1810"	"Mitoxantrone"	""	".33830557676439371"	"195"
"1129"	"PF-4708671"	"S6K1"	".36018912099277822"	"195"
"1025"	"SB216763"	"GSK3A, GSK3B"	".36914945096510032"	"195"
"1811"	"Dactinomycin"	""	".38342071701090907"	"195"
"1054"	"Palbociclib"	"CDK4, CDK6"	".3898890828564246"	"195"
"1706"	"AZD5153"	"BRD4"	".41518173360054594"	"195"
"1625"	"RVX-208"	"BRD4"	".4394321958978929"	"195"
"1017"	"Olaparib"	"PARP1, PARP2"	".4549507314002994"	"195"
"1068"	"Obatoclax Mesylate"	"BCL2, BCL-XL, BCL-W, MCL1"	".46376064069160683"	"195"
"1013"	"Nilotinib"	"ABL"	".47013488164323469"	"195"
"1916"	"AZD5363"	"AKT1, AKT2, AKT3, ROCK2"	".4703794752337388"	"195"
"1613"	"VE-822"	"ATR"	".48410999937208832"	"195"
"1058"	"Pictilisib"	"PI3K (class 1)"	".50472179091757985"	"195"
"2096"	"VX-11e"	"ERK2"	".51878761079725222"	"195"
"1911"	"Dactinomycin"	"RNA polymerase"	".53348714539169728"	"195"
"1084"	"Rapamycin"	"MTORC1"	".56090009969021315"	"195"
"1549"	"Sapitinib"	"EGFR, ERBB2, ERBB3"	".60333640228511121"	"195"
"1813"	"Fludarabine"	""	".63374662304359231"	"195"
"1714"	"ERK_6604"	"ERK1,ERK2"	".64076122506060673"	"195"
"1816"	"Fulvestrant"	""	".64142278578693457"	"195"
"2110"	"GSK591"	"PMRT5"	".65033952723186439"	"195"
"1908"	"Ulixertinib"	"ERK1, ERK2"	".65793919174543902"	"195"
"1621"	"PCI-34051"	"HDAC8, HDAC6, HDAC1"	".65891225589829328"	"195"
"2044"	"Pyridostatin"	"G-quadruplex stabiliser"	".67093694794968661"	"195"
"1560"	"Alpelisib"	"PI3Kalpha"	".7000468398966152"	"195"
"2109"	"AZ6102"	"TNKS1, TNKS2"	".72687326473993663"	"195"
"1239"	"YK-4-279"	"RNA helicase A"	".74371958846646002"	"195"
"1622"	"Wnt-C59"	"PORCN"	".75626102959188846"	"195"
"1034"	"Staurosporine"	"Broad spectrum kinase inhibitor"	".77322333448505343"	"195"
"1032"	"Afatinib"	"ERBB2, EGFR"	".78127035647165477"	"195"
"1873"	"Buparlisib"	"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma"	".80753806414214768"	"195"
"1036"	"PLX-4720"	"BRAF"	".80945224423251749"	"195"
"1006"	"Cytarabine"	"Antimetabolite"	".82324635022651926"	"195"
"2111"	"VE821"	"ATR"	".83225451732915945"	"195"
"1192"	"GSK269962A"	"ROCK1, ROCK2"	".84155055287012515"	"195"
"1529"	"Pevonedistat"	"NAE"	".85070885542863273"	"195"
"1022"	"AZD7762"	"CHEK1, CHEK2"	".87177118020462241"	"195"
"1932"	"NVP-ADW742"	"IGF1R"	".89152354389875643"	"195"
"1713"	"ERK_2440"	"ERK1,ERK2"	".89634129313174404"	"195"
"1835"	"Elephantin"	""	".89764340460339598"	"195"
"1086"	"BI-2536"	"PLK1, PLK2, PLK3"	".89917883520094033"	"195"
"1736"	"Selumetinib"	"MEK1, MEK2"	".89987823151432567"	"195"
"1011"	"Navitoclax"	"BCL2, BCL-XL, BCL-W"	".91942137004133673"	"195"
"2046"	"MK-8776"	"CHEK1, CHEK2, CDK2"	".92535600596999534"	"195"
"1941"	"Sepantronium bromide"	"BIRC5"	".94632933876138381"	"195"
"2047"	"Ulixertinib"	"ERK1, ERK2"	".97251268919503309"	"195"
"1809"	"Teniposide"	""	"1.0012874973239536"	"195"
"1561"	"Taselisib"	"PI3K (beta sparing)"	"1.0275886957496323"	"195"
"1463"	"AZD1332"	"NTRK1, NTRK2, NTRK3"	"1.0292604674912764"	"195"
"1930"	"Telomerase Inhibitor IX"	"Telomerase"	"1.0295593757891111"	"195"
"1079"	"Dasatinib"	"ABL, SRC, Ephrins, PDGFR, KIT"	"1.042269623445206"	"195"
"1060"	"PD0325901"	"MEK1, MEK2"	"1.0581459979467247"	"195"
"1634"	"AGI-6780"	"IDH2 R140Q mutant"	"1.0751742568472169"	"195"
"2106"	"Uprosertib"	"AKT1, AKT2, AKT3"	"1.0767917373748479"	"195"
"1259"	"Talazoparib"	"PARP1, PARP2"	"1.0904736852449122"	"195"
"1012"	"Vorinostat"	"HDAC inhibitor Class I, IIa, IIb, IV"	"1.0906307342612149"	"195"
"1614"	"WZ4003"	"NUAK1, NUAK2"	"1.1139492243947116"	"195"
"1179"	"MK-1775"	"WEE1, PLK1"	"1.1142135667547037"	"195"
"1372"	"Trametinib"	"MEK1, MEK2"	"1.1387174797404418"	"195"
"1073"	"5-Fluorouracil"	"Antimetabolite (DNA & RNA)"	"1.1795003798377497"	"195"
"1038"	"NU7441"	"DNAPK"	"1.2233487094463822"	"195"
"2169"	"AZD6482"	"PI3Kbeta"	"1.2500049873480659"	"195"
"1199"	"Tamoxifen"	"ESR1"	"1.2543875367884627"	"195"
"1088"	"Irinotecan"	"TOP1"	"1.2651564552455441"	"195"
"1917"	"AZD6738"	"ATR"	"1.319210922657907"	"195"
"1558"	"Lapatinib"	"EGFR, ERBB2"	"1.3494252531097046"	"195"
"1441"	"AZD2014"	"mTORC1, mTORC2"	"1.3657711026853687"	"195"
"1624"	"I-BET-762"	"BRD2, BRD3, BRD4"	"1.3837131332400521"	"195"
"1618"	"GSK2606414"	"PERK"	"1.3995280204426936"	"195"
"1630"	"Entospletinib"	"SYK"	"1.4113908669849506"	"195"
"1553"	"Uprosertib"	"AKT1, AKT2, AKT3"	"1.4634169277279399"	"195"
"1564"	"SCH772984"	"ERK1, ERK2"	"1.4804012003300899"	"195"
"1046"	"Wee1 Inhibitor"	"WEE1, CHEK1"	"1.4856765600281594"	"195"
"1922"	"Cediranib"	"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB"	"1.497938865106937"	"195"
"1631"	"PRT062607"	"SYK"	"1.503207560151629"	"195"
"1091"	"BMS-536924"	"IGF1R, IR"	"1.6422429040865096"	"195"
"1926"	"GNE-317"	"PI3Kalpha"	"1.6936485873892282"	"195"
"1004"	"Vinblastine"	"Microtubule destabiliser"	"1.823539381982541"	"195"
"1003"	"Camptothecin"	"TOP1"	"1.8753986504539124"	"195"
"1190"	"Gemcitabine"	"Pyrimidine antimetabolite"	"1.9504022631254101"	"195"
"1808"	"Topotecan"	""	"2.0633477111003424"	"195"
"1052"	"RO-3306"	"CDK1"	"2.0642455850513834"	"195"
"1057"	"Dactolisib"	"PI3K (class 1), MTORC1, MTORC2"	"2.1061552472280605"	"195"
"1059"	"AZD8055"	"MTORC1, MTORC2"	"2.1206195108372374"	"195"
"1511"	"Epirubicin"	"Anthracycline"	"2.2543908640909245"	"195"
"1559"	"Luminespib"	"HSP90"	"2.3291362207306121"	"195"
