"method","compartment","sample_set","reference_type","shift_metric","tgi_measure","tgi_day","n","pearson_r","pearson_p_asymptotic","pearson_p_permutation_two_sided","pearson_p_permutation_positive","pearson_n_permutations","pearson_permutation_mode","spearman_rho","spearman_p_asymptotic","spearman_p_permutation_two_sided","spearman_p_permutation_positive","spearman_n_permutations","spearman_permutation_mode","pre_specified_primary","pearson_q_exploratory","spearman_q_exploratory"
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_31",31,8,-0.782854152665876,0.0216096069269338,0.0246975302469753,0.986801319868013,10000,"monte_carlo_TGI_label_permutation",-0.738095238095238,0.0365527610528608,0.0478952104789521,0.979402059794021,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.361210937729756
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_34",34,8,-0.44772378468014,0.265957825649898,0.257374262573743,0.874912508749125,10000,"monte_carlo_TGI_label_permutation",-0.166666666666667,0.693238811728395,0.709229077092291,0.665233476652335,10000,"monte_carlo_TGI_label_permutation",FALSE,0.373378878328383,0.847814069167796
"initial_ploidy","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_38",38,8,0.311436405052984,0.452716839690908,0.444555544445555,0.222177782221778,10000,"monte_carlo_TGI_label_permutation",0.547619047619048,0.160025642538896,0.179182081791821,0.0888911108889111,10000,"monte_carlo_TGI_label_permutation",FALSE,0.537602053748114,0.422749561778516
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_auc",NA,8,0.704284467361603,0.0511587971541179,0.0615938406159384,0.0311968803119688,10000,"monte_carlo_TGI_label_permutation",0.642857142857143,0.0855588910126732,0.0968903109689031,0.0470952904709529,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.361210937729756
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_3",3,8,-0.277597464445871,0.505626280998021,0.575542445755424,0.713628637136286,10000,"monte_carlo_TGI_label_permutation",0.0476190476190476,0.910849168519584,0.935606439356064,0.467353264673533,10000,"monte_carlo_TGI_label_permutation",FALSE,0.630067519563833,0.956806280156298
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_7",7,8,0.71642770001613,0.0455707529909243,0.046995300469953,0.0283971602839716,10000,"monte_carlo_TGI_label_permutation",0.642857142857143,0.0855588910126732,0.0985901409859014,0.0462953704629537,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.361210937729756
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_10",10,8,0.625338671472336,0.0973023552846742,0.104889511048895,0.0698930106989301,10000,"monte_carlo_TGI_label_permutation",0.357142857142857,0.385120643556256,0.387461253874613,0.190980901909809,10000,"monte_carlo_TGI_label_permutation",FALSE,0.214141548808082,0.576190268297114
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_14",14,8,0.57947691935244,0.132208915594265,0.126687331266873,0.0667933206679332,10000,"monte_carlo_TGI_label_permutation",0.476190476190476,0.232935534650098,0.243175682431757,0.120587941205879,10000,"monte_carlo_TGI_label_permutation",FALSE,0.227163490547497,0.462470116624701
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_17",17,8,0.648395643545173,0.0820272191323244,0.0823917608239176,0.0471952804719528,10000,"monte_carlo_TGI_label_permutation",0.380952380952381,0.351812553117565,0.357864213578642,0.18018198180182,10000,"monte_carlo_TGI_label_permutation",FALSE,0.192712643629254,0.572582741725827
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_21",21,8,0.333387608412826,0.419672682167805,0.408859114088591,0.196780321967803,10000,"monte_carlo_TGI_label_permutation",-0.0238095238095238,0.955374011815881,0.977602239776022,0.536846315368463,10000,"monte_carlo_TGI_label_permutation",FALSE,0.512305395966427,0.987093523657343
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_24",24,8,0.629485680782336,0.0944435186861486,0.100789921007899,0.0525947405259474,10000,"monte_carlo_TGI_label_permutation",0.523809523809524,0.182720750539715,0.194080591940806,0.0950904909509049,10000,"monte_carlo_TGI_label_permutation",FALSE,0.213921464996358,0.422749561778516
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_24_control_median",24,8,0.589913809971395,0.123732777916448,0.126686507936508,0.0617559523809524,40320,"exact_TGI_label_enumeration",0.428571428571429,0.28940322484679,0.299206349206349,0.149603174603175,40320,"exact_TGI_label_enumeration",FALSE,0.227163490547497,0.50189452124936
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_27",27,8,0.728041779391816,0.0405870665697615,0.0464953504649535,0.022997700229977,10000,"monte_carlo_TGI_label_permutation",0.666666666666667,0.0709876543209875,0.0824917508249175,0.043995600439956,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.361210937729756
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_31",31,8,0.738420024355562,0.0364267016369638,0.0374962503749625,0.0172982701729827,10000,"monte_carlo_TGI_label_permutation",0.714285714285714,0.0465282322841672,0.0608939106089391,0.0312968703129687,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.361210937729756
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_34",34,8,0.267510066849157,0.521834220711824,0.500549945005499,0.25987401259874,10000,"monte_carlo_TGI_label_permutation",0.166666666666667,0.693238811728395,0.703329667033297,0.354764523547645,10000,"monte_carlo_TGI_label_permutation",FALSE,0.572057080006285,0.847814069167796
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_38",38,8,-0.0875745975638127,0.836635243882613,0.828017198280172,0.586441355864414,10000,"monte_carlo_TGI_label_permutation",-0.142857142857143,0.735764859879812,0.754424557544246,0.655534446555344,10000,"monte_carlo_TGI_label_permutation",FALSE,0.844252829618999,0.86219949433628
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_ks","TGI_percent_auc",NA,8,0.652836046788877,0.0792582171200376,0.086991300869913,0.0402959704029597,10000,"monte_carlo_TGI_label_permutation",0.666666666666667,0.0709876543209875,0.0826917308269173,0.0413958604139586,10000,"monte_carlo_TGI_label_permutation",FALSE,0.192712643629254,0.361210937729756
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_ks","TGI_percent_Day_3",3,8,-0.153697846411533,0.716322884629091,0.764923507649235,0.616838316168383,10000,"monte_carlo_TGI_label_permutation",0.19047619047619,0.651401495702482,0.664433556644336,0.332366763323668,10000,"monte_carlo_TGI_label_permutation",FALSE,0.80355600803556,0.826469733978983
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_ks","TGI_percent_Day_7",7,8,0.694227667417071,0.0560835629011277,0.0548945105489451,0.0275972402759724,10000,"monte_carlo_TGI_label_permutation",0.619047619047619,0.101733037454265,0.113288671132887,0.0538946105389461,10000,"monte_carlo_TGI_label_permutation",FALSE,0.174499623208411,0.361210937729756
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_ks","TGI_percent_Day_10",10,8,0.571424148528805,0.138963718541899,0.15988401159884,0.0777922207779222,10000,"monte_carlo_TGI_label_permutation",0.357142857142857,0.385120643556256,0.390560943905609,0.192880711928807,10000,"monte_carlo_TGI_label_permutation",FALSE,0.259811518848115,0.576190268297114
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_ks","TGI_percent_Day_14",14,8,0.513153046474547,0.193402864137485,0.198380161983802,0.107189281071893,10000,"monte_carlo_TGI_label_permutation",0.523809523809524,0.182720750539715,0.186281371862814,0.0928907109289071,10000,"monte_carlo_TGI_label_permutation",FALSE,0.303404953622285,0.422749561778516
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_ks","TGI_percent_Day_17",17,8,0.571601273026636,0.138813130118352,0.142785721427857,0.0716928307169283,10000,"monte_carlo_TGI_label_permutation",0.30952380952381,0.455644890737582,0.457854214578542,0.230776922307769,10000,"monte_carlo_TGI_label_permutation",FALSE,0.235709762357098,0.652285456385868
"initial_ploidy","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_ks","TGI_percent_Day_21",21,8,0.321638245187758,0.437229770642967,0.437456254374563,0.21977802219778,10000,"monte_carlo_TGI_label_permutation",0.0476190476190476,0.910849168519584,0.938406159384062,0.467453254674533,10000,"monte_carlo_TGI_label_permutation",FALSE,0.5352405935877,0.956806280156298
