"method","compartment","sample_set","reference_type","shift_metric","tgi_measure","tgi_day","n","pearson_r","pearson_p_asymptotic","pearson_p_permutation_two_sided","pearson_p_permutation_positive","pearson_n_permutations","pearson_permutation_mode","spearman_rho","spearman_p_asymptotic","spearman_p_permutation_two_sided","spearman_p_permutation_positive","spearman_n_permutations","spearman_permutation_mode","pre_specified_primary","pearson_q_exploratory","spearman_q_exploratory"
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_34",34,8,0.306548802049015,0.460214667531595,0.444355564443556,0.225877412258774,10000,"monte_carlo_TGI_label_permutation",0.0952380952380952,0.822505430203611,0.84031596840316,0.41965803419658,10000,"monte_carlo_TGI_label_permutation",FALSE,0.502314985892715,0.910342299103423
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","ecdf_mean_abs","TGI_percent_Day_38",38,8,-0.113784180983049,0.788488940399058,0.773122687731227,0.616838316168383,10000,"monte_carlo_TGI_label_permutation",-0.19047619047619,0.651401495702482,0.665433456654335,0.685431456854315,10000,"monte_carlo_TGI_label_permutation",FALSE,0.804047595240476,0.752229124913596
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_auc",NA,8,-0.723970817226028,0.0422941996097289,0.0580941905809419,0.971602839716028,10000,"monte_carlo_TGI_label_permutation",-0.738095238095238,0.0365527610528608,0.0416958304169583,0.982901709829017,10000,"monte_carlo_TGI_label_permutation",FALSE,0.111885107785518,0.240909242409092
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_3",3,8,0.248844453938133,0.552320492316282,0.642835716428357,0.323567643235676,10000,"monte_carlo_TGI_label_permutation",-0.19047619047619,0.651401495702482,0.660733926607339,0.684631536846315,10000,"monte_carlo_TGI_label_permutation",FALSE,0.675302166753022,0.752229124913596
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_7",7,8,-0.681043239667363,0.0629536502344979,0.0678932106789321,0.966703329667033,10000,"monte_carlo_TGI_label_permutation",-0.738095238095238,0.0365527610528608,0.0467953204679532,0.982701729827017,10000,"monte_carlo_TGI_label_permutation",FALSE,0.121739550182913,0.240909242409092
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_10",10,8,-0.665772038402898,0.0715064909189478,0.070992900709929,0.981001899810019,10000,"monte_carlo_TGI_label_permutation",-0.5,0.20703125,0.218278172182782,0.901009899010099,10000,"monte_carlo_TGI_label_permutation",FALSE,0.125140028370044,0.361652723616527
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_14",14,8,-0.431681398046377,0.285530088005162,0.28987101289871,0.84981501849815,10000,"monte_carlo_TGI_label_permutation",-0.523809523809524,0.182720750539715,0.195780421957804,0.915108489151085,10000,"monte_carlo_TGI_label_permutation",FALSE,0.367641284652023,0.346596717783158
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_17",17,8,-0.623474982027152,0.0986031235237785,0.107289271072893,0.94980501949805,10000,"monte_carlo_TGI_label_permutation",-0.523809523809524,0.182720750539715,0.195180481951805,0.913708629137086,10000,"monte_carlo_TGI_label_permutation",FALSE,0.17711244748541,0.346596717783158
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_21",21,8,-0.40660342926404,0.317478791467078,0.302869713028697,0.843815618438156,10000,"monte_carlo_TGI_label_permutation",-0.261904761904762,0.530922861565801,0.53034696530347,0.755824417558244,10000,"monte_carlo_TGI_label_permutation",FALSE,0.379499399457645,0.65319979629944
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_24",24,8,-0.793367033346304,0.0187796595439999,0.017998200179982,0.994400559944006,10000,"monte_carlo_TGI_label_permutation",-0.714285714285714,0.0465282322841672,0.0532946705329467,0.978402159784022,10000,"monte_carlo_TGI_label_permutation",FALSE,0.0935906409359064,0.240909242409092
