"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","gene_symbol","cluster","gene_key","lfc_value","p_val_adj_num","delta_pct","abs_logfc","abs_delta_pct"
0,1.6763367427399,0.94,0.574,0,"GRCh38-DNAJC9","DNAJC9",6,"DNAJC9",1.6763367427399,0,0.366,1.6763367427399,0.366
0,1.67557437009005,0.94,0.674,0,"GRCh38-MSH6","MSH6",6,"MSH6",1.67557437009005,0,0.266,1.67557437009005,0.266
0,1.66627950015201,0.785,0.118,0,"GRCh38-XRCC2","XRCC2",6,"XRCC2",1.66627950015201,0,0.667,1.66627950015201,0.667
0,1.65793276922356,0.936,0.451,0,"GRCh38-VRK1","VRK1",6,"VRK1",1.65793276922356,0,0.485,1.65793276922356,0.485
0,1.64580042432347,0.818,0.195,0,"GRCh38-POLE2","POLE2",6,"POLE2",1.64580042432347,0,0.623,1.64580042432347,0.623
0,1.64575530336343,0.824,0.359,0,"GRCh38-BRI3BP","BRI3BP",6,"BRI3BP",1.64575530336343,0,0.465,1.64575530336343,0.465
0,1.6448155729128,0.928,0.414,0,"GRCh38-CENPH","CENPH",6,"CENPH",1.6448155729128,0,0.514,1.6448155729128,0.514
0,1.63177306905608,0.776,0.191,0,"GRCh38-MELK","MELK",6,"MELK",1.63177306905608,0,0.585,1.63177306905608,0.585
0,1.63090952345888,0.748,0.162,0,"GRCh38-FANCB","FANCB",6,"FANCB",1.63090952345888,0,0.586,1.63090952345888,0.586
0,1.6285864390533,0.988,0.895,0,"GRCh38-RANBP1","RANBP1",6,"RANBP1",1.6285864390533,0,0.093,1.6285864390533,0.093
0,1.62130411398746,0.97,0.771,0,"GRCh38-CENPX","CENPX",6,"CENPX",1.62130411398746,0,0.199,1.62130411398746,0.199
0,1.61119035322295,0.846,0.239,0,"GRCh38-KNTC1","KNTC1",6,"KNTC1",1.61119035322295,0,0.607,1.61119035322295,0.607
0,1.60173217360137,0.924,0.629,0,"GRCh38-DCTPP1","DCTPP1",6,"DCTPP1",1.60173217360137,0,0.295,1.60173217360137,0.295
0,1.59766678358615,0.69,0.185,0,"GRCh38-DIAPH3","DIAPH3",6,"DIAPH3",1.59766678358615,0,0.505,1.59766678358615,0.505
0,1.58754039680096,0.897,0.542,0,"GRCh38-MYO19","MYO19",6,"MYO19",1.58754039680096,0,0.355,1.58754039680096,0.355
0,1.57319210786456,0.788,0.177,0,"GRCh38-GINS1","GINS1",6,"GINS1",1.57319210786456,0,0.611,1.57319210786456,0.611
0,1.57183237173309,0.983,0.789,0,"GRCh38-STMN1","STMN1",6,"STMN1",1.57183237173309,0,0.194,1.57183237173309,0.194
0,1.57163845165358,0.916,0.548,0,"GRCh38-TMEM97","TMEM97",6,"TMEM97",1.57163845165358,0,0.368,1.57163845165358,0.368
0,1.56425624504181,0.919,0.557,0,"GRCh38-MSH2","MSH2",6,"MSH2",1.56425624504181,0,0.362,1.56425624504181,0.362
