"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","gene_symbol","cluster"
4.42648994558759e-87,0.937902459852849,0.926,0.799,3.20044076045874e-82,"GRCh38-AP3S1","AP3S1","13"
1.26468963331518e-86,0.998866971339548,0.666,0.38,9.14395898679545e-82,"GRCh38-RAB23","RAB23","13"
1.3061512070461e-86,0.454546394447178,0.347,0.108,9.44373445718475e-82,"GRCm39-Ccl3","Ccl3","13"
1.98174844887954e-86,0.514909131702909,0.413,0.144,1.43284376350888e-81,"GRCm39-Rps21","Rps21","13"
2.59902276129755e-86,1.02294303054598,0.713,0.448,1.87914543687336e-81,"GRCh38-PLEKHA8","PLEKHA8","13"
3.31132346701644e-86,0.51049891814868,0.411,0.143,2.39415309312223e-81,"GRCm39-Mxd1","Mxd1","13"
4.60232960680572e-86,0.307652782753597,0.212,0.048,3.32757635231267e-81,"GRCh38-TCAF2","TCAF2","13"
4.66381006018276e-86,1.2228263211136,0.479,0.201,3.37202794971334e-81,"GRCh38-FHIP1A","FHIP1A","13"
6.0570988985952e-86,0.942862936887653,0.865,0.672,4.3794036456623e-81,"GRCh38-CLDND1","CLDND1","13"
1.33264768651043e-85,0.529095429251513,0.372,0.121,9.63530930300768e-81,"GRCm39-Slpi","Slpi","13"
2.03072583653458e-85,0.419382684773967,0.338,0.103,1.46825539433123e-80,"GRCm39-Ecm1","Ecm1","13"
2.18805318061314e-85,1.04633049195118,0.79,0.563,1.58200621064691e-80,"GRCh38-IPMK","IPMK","13"
2.36212440569209e-85,-0.950018973359968,0.625,0.835,1.7078631878035e-80,"GRCh38-KIZ-AS1","KIZ-AS1","13"
2.40209027743794e-85,1.20526688740558,0.764,0.484,1.73675931239318e-80,"GRCh38-ST3GAL6","ST3GAL6","13"
2.45195746520445e-85,1.16877293103892,0.959,0.906,1.77281428649212e-80,"GRCh38-RBPJ","RBPJ","13"
2.61516880451873e-85,2.11296597997711,0.43,0.166,1.89081934904313e-80,"GRCh38-ENSG00000231772","ENSG00000231772","13"
2.82425109504673e-85,0.537655372026764,0.398,0.136,2.04199002674069e-80,"GRCm39-Msrb1","Msrb1","13"
2.87725486196153e-85,1.58373177569624,0.827,0.599,2.08031281029542e-80,"GRCh38-F3","F3","13"
3.23234654601991e-85,-0.893332854318733,0.389,0.782,2.33705119970332e-80,"GRCh38-SNED1","SNED1","13"
3.58070681509735e-85,0.522828278528461,0.406,0.142,2.58892264145168e-80,"GRCm39-Rpl36","Rpl36","13"
2.05167750274746e-84,1.23347803880079,0.964,0.873,1.48340386803647e-79,"GRCh38-PPP1R15A","PPP1R15A","13"
2.35866470901367e-84,1.62540325151608,0.95,0.884,1.70536175791106e-79,"GRCh38-DDIT4","DDIT4","13"
2.90593284782344e-84,-0.939289097710183,0.587,0.821,2.1010475676333e-79,"GRCh38-SLC35F1","SLC35F1","13"
3.09210315519253e-84,1.13205734030513,0.842,0.628,2.2356524232673e-79,"GRCh38-MYO1E","MYO1E","13"
3.26884992659486e-84,1.15970332390614,0.634,0.334,2.36344387392662e-79,"GRCh38-ZC3H12C","ZC3H12C","13"
3.52108548483491e-84,0.455449113547596,0.382,0.128,2.54581522724533e-79,"GRCm39-Cox4i1","Cox4i1","13"
3.86423749876414e-84,0.746250599688362,0.386,0.135,2.79392099635645e-79,"GRCh38-TGFA","TGFA","13"
3.99738976760636e-84,1.16819953261923,0.872,0.722,2.89019274977475e-79,"GRCh38-NGLY1","NGLY1","13"
7.14272320300334e-84,0.989551829109323,0.841,0.616,5.16433173023548e-79,"GRCh38-SUCO","SUCO","13"
7.41428549296504e-84,0.484174535315949,0.375,0.125,5.36067669712359e-79,"GRCm39-Rpl10","Rpl10","13"
8.4164341430492e-84,1.18623495871682,0.963,0.885,6.08525021410743e-79,"GRCh38-ATP2B1","ATP2B1","13"
9.19826293798705e-84,0.406780663690509,0.364,0.117,6.6505280694234e-79,"GRCm39-Lilrb4a","Lilrb4a","13"
1.10281651823909e-83,0.360625919275846,0.216,0.051,7.97358399017229e-79,"GRCh38-ENSG00000290241","ENSG00000290241","13"
1.19836548593885e-83,0.93470296340754,0.996,0.957,8.66442213643511e-79,"GRCh38-FNDC3B","FNDC3B","13"
1.35016072153618e-83,1.2660862480489,0.922,0.793,9.76193204885091e-79,"GRCh38-CMIP","CMIP","13"
1.46058313119944e-83,0.401891238475191,0.362,0.117,1.05603081551982e-78,"GRCm39-Sat1","Sat1","13"
1.54903491443623e-83,0.821812362712283,0.317,0.101,1.11998322383568e-78,"GRCh38-CRLF2","CRLF2","13"
1.68928918738056e-83,0.485152832661966,0.382,0.13,1.22138986825989e-78,"GRCm39-Rpl9","Rpl9","13"
2.73601825781267e-83,0.854959035748192,0.645,0.362,1.97819592076372e-78,"GRCh38-RNF185","RNF185","13"
3.30040602221994e-83,1.17213643340887,0.925,0.842,2.38625956218546e-78,"GRCh38-SLC16A1","SLC16A1","13"
3.55945786886082e-83,1.16660454488099,0.585,0.279,2.57355922834375e-78,"GRCh38-ID2","ID2","13"
4.60524852176051e-83,1.0762958651998,0.662,0.357,3.32968678620328e-78,"GRCh38-TNFAIP3","TNFAIP3","13"
4.60808586180279e-83,0.683884746443854,0.298,0.09,3.33173823980065e-78,"GRCh38-NR2F2-AS1","NR2F2-AS1","13"
4.91214035712574e-83,1.05996303260604,0.915,0.81,3.55157572100906e-78,"GRCh38-OXSR1","OXSR1","13"
7.36627492540025e-83,1.39351789517888,0.99,0.944,5.32596409656289e-78,"GRCh38-OSBPL8","OSBPL8","13"
8.12654482818662e-83,0.302286836812844,0.134,0.022,5.87565444167549e-78,"GRCh38-JAM2","JAM2","13"
8.4144423862483e-83,0.955546332782184,0.983,0.935,6.08381013410524e-78,"GRCh38-TCEAL9","TCEAL9","13"
9.86001382397976e-83,1.41860140462662,0.595,0.318,7.12898719501384e-78,"GRCh38-GALNT18","GALNT18","13"
1.00008810430554e-82,1.51473057886397,0.857,0.701,7.23083701174993e-78,"GRCh38-DENND4C","DENND4C","13"
1.10070624585469e-82,0.443021263415011,0.342,0.109,7.95832629877861e-78,"GRCm39-Arhgdib","Arhgdib","13"
1.17820615267317e-82,0.499613372598362,0.388,0.134,8.51866612505755e-78,"GRCm39-Rack1","Rack1","13"
1.81170563550628e-82,-0.865961247581459,0.339,0.717,1.30989940858375e-77,"GRCh38-AR","AR","13"
1.96014244208803e-82,0.483994230106819,0.389,0.134,1.41722218847848e-77,"GRCm39-Rpl23a","Rpl23a","13"
2.47217471940189e-82,0.346173420267032,0.234,0.059,1.78743176562195e-77,"GRCh38-RNF122","RNF122","13"
2.678735507948e-82,0.507344344514442,0.413,0.147,1.93677934695656e-77,"GRCm39-Rpl17","Rpl17","13"
2.80495619010316e-82,0.502767371342249,0.392,0.136,2.02803942456839e-77,"GRCm39-Wfdc21","Wfdc21","13"
3.85095157546047e-82,-0.83178654603349,0.641,0.875,2.78431500808943e-77,"GRCh38-EPHX1","EPHX1","13"
5.44330100987397e-82,1.31301303377084,0.744,0.494,3.93561549615908e-77,"GRCh38-ABCA1","ABCA1","13"
5.48368113846606e-82,0.34808647362151,0.183,0.039,3.96481113673373e-77,"GRCh38-ENSG00000253507","ENSG00000253507","13"
5.64074131130739e-82,1.33739188236406,0.76,0.54,4.07836878290147e-77,"GRCh38-SH3BP5","SH3BP5","13"
9.45869121924241e-82,0.767245885424633,0.317,0.098,6.83882292533665e-77,"GRCh38-MRGPRX3","MRGPRX3","13"
9.76292664895317e-82,0.366920497533897,0.317,0.096,7.05879122572612e-77,"GRCm39-Pgam1","Pgam1","13"
1.16418710536472e-81,1.37544265247743,0.673,0.41,8.41730560920803e-77,"GRCh38-CDKN1A","CDKN1A","13"
1.44180485426943e-81,0.890138528724509,0.615,0.324,1.04245374573388e-76,"GRCh38-SYTL2","SYTL2","13"
1.90956825533869e-81,-1.01920340985823,0.827,0.902,1.38065603997498e-76,"GRCh38-PLEKHA7","PLEKHA7","13"
3.60533320687841e-81,0.899133833584632,0.51,0.246,2.60672801523722e-76,"GRCh38-C8orf58","C8orf58","13"
3.64357299047319e-81,0.419225681467154,0.351,0.115,2.63437614357193e-76,"GRCm39-Marcksl1","Marcksl1","13"
3.67647004588177e-81,0.949804329009154,0.922,0.787,2.65816137257344e-76,"GRCh38-ARHGAP12","ARHGAP12","13"
4.09101327834951e-81,0.751021808333903,0.541,0.259,2.95788442051227e-76,"GRCh38-PPP2R5B","PPP2R5B","13"
6.06132329916826e-81,0.572918629257585,0.28,0.08,4.38245797176464e-76,"GRCh38-IRF6","IRF6","13"
6.19751443820575e-81,1.37768746599895,0.831,0.578,4.48092688911152e-76,"GRCh38-PHLDA1","PHLDA1","13"
6.43541354155408e-81,0.905936959839317,0.45,0.18,4.65293269881443e-76,"GRCh38-APOD","APOD","13"
9.72440121924485e-81,0.474851977597879,0.369,0.124,7.03093656953841e-76,"GRCm39-Jun","Jun","13"
1.07271880866262e-80,1.5307104881254,0.976,0.942,7.75597153039246e-76,"GRCh38-SOD2","SOD2","13"
1.15032099196272e-80,0.478988165238639,0.398,0.139,8.31705083608886e-76,"GRCm39-Pfn1","Pfn1","13"
1.25348762757825e-80,0.407780544782759,0.372,0.125,9.0629662449163e-76,"GRCm39-Rps28","Rps28","13"
1.59267481958222e-80,-0.84001446910978,0.963,0.961,1.15153574805434e-75,"GRCh38-TXNRD1","TXNRD1","13"
1.71034221002952e-80,1.0032391384718,0.926,0.815,1.23661162469555e-75,"GRCh38-IGF2R","IGF2R","13"
1.77293843152755e-80,0.481735620248842,0.385,0.135,1.28186994476305e-75,"GRCm39-Rpl38","Rpl38","13"
2.33023233191985e-80,1.13925046394761,0.841,0.638,1.68480458062469e-75,"GRCh38-UBTD2","UBTD2","13"
2.54054993133499e-80,0.76710786678464,0.342,0.113,1.83686841135382e-75,"GRCh38-FCRLA","FCRLA","13"
2.60795767221577e-80,0.46743557302578,0.371,0.128,1.88560555616544e-75,"GRCm39-Rpl12","Rpl12","13"
2.98761591150894e-80,0.90794166762937,0.594,0.31,2.1601060563392e-75,"GRCh38-SPAG4","SPAG4","13"
3.21335213292973e-80,1.44983638271748,0.932,0.844,2.32331785915086e-75,"GRCh38-DOCK5","DOCK5","13"
3.52316241881008e-80,0.622697134380661,0.48,0.211,2.54731689204807e-75,"GRCh38-UAP1L1","UAP1L1","13"
4.2393120138429e-80,0.486078984617848,0.357,0.118,3.06510737224869e-75,"GRCm39-Hbb-bs","Hbb-bs","13"
7.25677025805244e-80,0.846918022314456,0.393,0.147,5.24679003197708e-75,"GRCh38-ENKUR","ENKUR","13"
7.64228537495377e-80,1.97407974572957,0.634,0.376,5.52552517179907e-75,"GRCh38-IL6","IL6","13"
8.8011008420103e-80,0.987666231650361,0.773,0.533,6.36337193079028e-75,"GRCh38-ACVR1","ACVR1","13"
1.06886227899946e-79,0.446637287690526,0.378,0.13,7.72808804962186e-75,"GRCm39-Cd63","Cd63","13"
1.42488732874964e-79,1.01389443073466,0.979,0.942,1.03022203643256e-74,"GRCh38-SEC61G","SEC61G","13"
2.15967943667598e-79,0.388581439143445,0.341,0.109,1.56149142630547e-74,"GRCm39-Acod1","Acod1","13"
2.81218613936011e-79,-0.928221033841288,0.638,0.873,2.03326682248015e-74,"GRCh38-RUVBL1","RUVBL1","13"
2.84698948309935e-79,0.479959688569893,0.384,0.135,2.05843033607049e-74,"GRCm39-Rps15a","Rps15a","13"
3.4261853817902e-79,0.469707453869377,0.361,0.12,2.47720055474195e-74,"GRCm39-Slfn4","Slfn4","13"
5.28128791972268e-79,0.946242114768897,0.881,0.72,3.81847679171789e-74,"GRCh38-MORC3","MORC3","13"
8.38591279994517e-79,1.14385315453448,0.885,0.75,6.06318267261636e-74,"GRCh38-MCTP2","MCTP2","13"
1.10030051446991e-78,0.80555794685694,0.501,0.204,7.95539277972036e-74,"GRCh38-CLCA2","CLCA2","13"
1.19541124135899e-78,1.15064919667436,0.825,0.611,8.64306235727377e-74,"GRCh38-PPP1R13L","PPP1R13L","13"
1.58391964197356e-78,0.644807162537176,0.139,0.025,1.14520557953972e-73,"GRCh38-HRK","HRK","13"
1.69023926890896e-78,1.12629229588039,0.83,0.652,1.22207679620655e-73,"GRCh38-SAP30","SAP30","13"
1.71526755369828e-78,1.0481414497808,0.743,0.539,1.24017274667493e-73,"GRCh38-CNOT8","CNOT8","13"
1.77451951906228e-78,0.406504037395261,0.344,0.112,1.28301310267241e-73,"GRCm39-Ets2","Ets2","13"
1.87822554162088e-78,0.94793437875238,0.663,0.406,1.35799463110273e-73,"GRCh38-GPR137B","GPR137B","13"
2.51360548802919e-78,0.393971925007959,0.357,0.118,1.81738703995487e-73,"GRCm39-Egr1","Egr1","13"
2.73382412970017e-78,0.966739948838168,0.96,0.892,1.97660952225582e-73,"GRCh38-PTPN12","PTPN12","13"
2.95049809138863e-78,0.354531124817382,0.307,0.093,2.13326913003581e-73,"GRCm39-Eif4a1","Eif4a1","13"
4.72194101209398e-78,0.431853558117936,0.347,0.114,3.41405779056419e-73,"GRCm39-Sqstm1","Sqstm1","13"
5.33438842432198e-78,0.403995165308502,0.357,0.119,3.85686951855328e-73,"GRCm39-Laptm5","Laptm5","13"
5.48020728013114e-78,1.31617302645257,0.878,0.742,3.96229946768042e-73,"GRCh38-METRNL","METRNL","13"
6.16695664120543e-78,0.342222097988553,0.176,0.037,4.45883299072435e-73,"GRCh38-PLIN2","PLIN2","13"
6.34921107240479e-78,-1.10461795025387,0.294,0.676,4.59060658957011e-73,"GRCh38-AGT","AGT","13"
8.19945975846646e-78,0.411640368763625,0.342,0.111,5.92837339456642e-73,"GRCm39-Nlrp3","Nlrp3","13"
1.27360929537604e-77,0.393487285406087,0.361,0.122,9.20844992742783e-73,"GRCm39-Rpl27","Rpl27","13"
1.42582850485428e-77,0.499602703613331,0.402,0.146,1.03090252557974e-72,"GRCm39-Rpl6","Rpl6","13"
1.88439305763281e-77,0.390094311819365,0.318,0.1,1.36245386852968e-72,"GRCm39-Prdx6","Prdx6","13"
1.95377139692267e-77,1.18914912416255,0.828,0.626,1.41261579540303e-72,"GRCh38-NEDD4L","NEDD4L","13"
2.00796476881556e-77,1.13413514017528,0.906,0.814,1.45179868714902e-72,"GRCh38-YEATS2","YEATS2","13"
2.23775181841101e-77,0.481604905225088,0.368,0.127,1.61793931974752e-72,"GRCm39-Hspa5","Hspa5","13"
2.36570009751446e-77,-0.868507138801721,0.259,0.627,1.7104484845049e-72,"GRCh38-SAMD11","SAMD11","13"
3.22356226506082e-77,-0.815120180981434,0.5,0.8,2.33069998888428e-72,"GRCh38-ABCC2","ABCC2","13"
3.63833266141824e-77,0.769609572938287,0.466,0.202,2.63058728085861e-72,"GRCh38-F11R","F11R","13"
3.72951693979197e-77,0.89175290235352,0.886,0.722,2.69651533780839e-72,"GRCh38-TPP1","TPP1","13"
4.81807903239454e-77,0.486023902729336,0.354,0.119,3.4835675020019e-72,"GRCm39-Lyn","Lyn","13"
5.14015669721939e-77,0.418124217143918,0.358,0.12,3.71643609522356e-72,"GRCm39-Anxa2","Anxa2","13"
5.37194161727761e-77,-0.88075803027092,0.67,0.861,3.88402122812406e-72,"GRCh38-STEAP1B","STEAP1B","13"
5.71792313967414e-77,0.334777196537677,0.293,0.088,4.1341727884472e-72,"GRCm39-Uqcrq","Uqcrq","13"
6.49402443939891e-77,0.318271001749553,0.165,0.034,4.6953095501742e-72,"GRCh38-HOXA13","HOXA13","13"
7.53763857338601e-77,0.984360762666081,0.919,0.816,5.44986344132955e-72,"GRCh38-FAM3C","FAM3C","13"
1.27614994242889e-76,0.381326830956185,0.195,0.045,9.22681931374933e-72,"GRCh38-EPHA1-AS1","EPHA1-AS1","13"
1.76362750989663e-76,0.965437033000612,0.409,0.162,1.27513796220546e-71,"GRCh38-BIRC3","BIRC3","13"
1.82334248277984e-76,1.22716352583,0.807,0.587,1.31831308189948e-71,"GRCh38-KAZN","KAZN","13"
1.86969135301447e-76,0.920020719335375,0.474,0.211,1.35182424205652e-71,"GRCh38-PRRX1","PRRX1","13"
1.92763879636651e-76,0.954124175949596,0.97,0.93,1.39372140254891e-71,"GRCh38-OPTN","OPTN","13"
2.82383314546644e-76,0.93423846316151,0.388,0.142,2.04168784083514e-71,"GRCh38-NAALADL2-AS2","NAALADL2-AS2","13"
3.84453532634374e-76,0.6781432108295,0.141,0.026,2.77967593165305e-71,"GRCh38-IL1RN","IL1RN","13"
5.65349807130361e-76,0.326882768604102,0.369,0.127,4.08759217551393e-71,"GRCm39-Spp1","Spp1","13"
5.65592016926282e-76,0.411958182528837,0.324,0.104,4.0893434007804e-71,"GRCm39-Bsg","Bsg","13"
7.54393091751137e-76,1.41111854790279,0.764,0.57,5.45441293197907e-71,"GRCh38-ZCCHC2","ZCCHC2","13"
1.19949326314456e-75,1.03879548149816,0.825,0.626,8.67257619118783e-71,"GRCh38-RIT1","RIT1","13"
1.34763825968815e-75,0.42295053029314,0.349,0.118,9.74369414519729e-71,"GRCm39-Cfl1","Cfl1","13"
1.37670745516632e-75,1.52530129677613,0.866,0.748,9.9538702423435e-71,"GRCh38-ARHGAP10","ARHGAP10","13"
1.47756410154984e-75,-1.17362658492464,0.348,0.663,1.06830839670257e-70,"GRCh38-ENSG00000230490","ENSG00000230490","13"
1.59104423012464e-75,0.354906049937545,0.328,0.106,1.15035679926472e-70,"GRCm39-Rap1b","Rap1b","13"
1.84220403134115e-75,0.406904758241092,0.347,0.116,1.33195035874028e-70,"GRCm39-Npc2","Npc2","13"
2.14995308010045e-75,0.868773095105309,0.733,0.488,1.55445907597423e-70,"GRCh38-MAFG","MAFG","13"
2.40515521460726e-75,0.471544559234786,0.389,0.141,1.73897532326534e-70,"GRCm39-Rpl39","Rpl39","13"
2.53925185402803e-75,1.30356630612577,0.974,0.897,1.83592987549935e-70,"GRCh38-SLC3A2","SLC3A2","13"
2.88014080138523e-75,0.946360879373415,0.79,0.571,2.08239940221755e-70,"GRCh38-FOXD1","FOXD1","13"
3.10748464538136e-75,0.561720845559367,0.381,0.144,2.24677354830363e-70,"GRCh38-TMEFF1","TMEFF1","13"
3.70127556360027e-75,1.31195221994363,0.518,0.261,2.67609625799426e-70,"GRCh38-GK","GK","13"
4.10340605138519e-75,0.808223695304029,0.774,0.542,2.96684464327252e-70,"GRCh38-VPS26C","VPS26C","13"
5.06463074292447e-75,0.521892613311666,0.358,0.124,3.66182931974925e-70,"GRCm39-Fos","Fos","13"
5.61297908564502e-75,0.365045233530742,0.349,0.117,4.05829613850307e-70,"GRCm39-Oaz1","Oaz1","13"
5.65674312307977e-75,-0.687539357761683,0.541,0.823,4.08993841284914e-70,"GRCh38-IVD","IVD","13"
6.37187090059827e-75,0.894549412396816,0.824,0.625,4.60699009855056e-70,"GRCh38-ALDOA","ALDOA","13"
6.75321757651059e-75,0.880334841670095,0.996,0.977,4.88271137216869e-70,"GRCh38-MYH9","MYH9","13"
7.91458012892017e-75,0.961499659185702,0.523,0.251,5.72239972481186e-70,"GRCh38-SPHK1","SPHK1","13"
8.85236730804914e-75,0.282480530815839,0.213,0.053,6.40043861106569e-70,"GRCh38-ENSG00000260862","ENSG00000260862","13"
1.31682558531416e-74,0.975501521241744,0.903,0.805,9.52091234693841e-70,"GRCh38-HK1","HK1","13"
1.71557737255587e-74,-0.884080623787697,0.287,0.637,1.24039675190534e-69,"GRCh38-SELENBP1","SELENBP1","13"
2.76801203975898e-74,-0.788858381878292,0.68,0.884,2.00132806498653e-69,"GRCh38-AHCY","AHCY","13"
4.00664536436039e-74,0.653082079316633,0.423,0.175,2.89688473133985e-69,"GRCh38-SERPINB8","SERPINB8","13"
4.29098354586206e-74,0.457148368282836,0.374,0.133,3.10246692332918e-69,"GRCm39-Ppia","Ppia","13"
4.48006853871118e-74,0.468269561945952,0.355,0.122,3.23917915485895e-69,"GRCm39-Ly6e","Ly6e","13"
4.4850193230685e-74,1.1962446612032,0.628,0.392,3.24275867096499e-69,"GRCh38-RNASE4","RNASE4","13"
6.59993760354506e-74,1.24114613465623,0.793,0.581,4.77188688611515e-69,"GRCh38-GYS1","GYS1","13"
9.38555339784024e-74,0.307539948094309,0.287,0.086,6.78594281770645e-69,"GRCm39-Sgms2","Sgms2","13"
1.20684022906174e-73,0.493338615441551,0.344,0.117,8.72569622416221e-69,"GRCm39-Dock2","Dock2","13"
1.29964762996432e-73,1.08417781689819,0.959,0.92,9.39671229416803e-69,"GRCh38-PALM2AKAP2","PALM2AKAP2","13"
1.62798756215339e-73,1.03169102655836,0.686,0.453,1.17706756718815e-68,"GRCh38-JMJD6","JMJD6","13"
2.36723503898273e-73,0.835298277003191,0.808,0.624,1.7115582778853e-68,"GRCh38-LAMTOR3","LAMTOR3","13"
2.98847927229339e-73,1.16459235980302,1,0.999,2.16073028345357e-68,"GRCh38-GAPDH","GAPDH","13"
3.26674668681156e-73,0.354248017548733,0.311,0.1,2.3619231894985e-68,"GRCm39-Rpl3","Rpl3","13"
3.30574239200064e-73,0.400246152687753,0.341,0.115,2.3901178642643e-68,"GRCm39-Ctsz","Ctsz","13"
4.05391815165297e-73,0.421353920507499,0.301,0.095,2.93106390200813e-68,"GRCm39-Ngp","Ngp","13"
4.97448012163471e-73,0.968536722667173,0.658,0.401,3.59664861754433e-68,"GRCh38-ZNF395","ZNF395","13"
5.73378802708058e-73,1.09176010602153,0.868,0.738,4.1456434193398e-68,"GRCh38-PIAS2","PIAS2","13"
6.79536682795377e-73,1.00183864217154,0.878,0.721,4.91318612394713e-68,"GRCh38-KLHL24","KLHL24","13"
9.04020997494302e-73,0.778969841948776,0.97,0.912,6.5362526160833e-68,"GRCh38-CAPZA2","CAPZA2","13"
9.56668802079438e-73,0.720387692330291,0.77,0.505,6.91690677279475e-68,"GRCh38-MTFP1","MTFP1","13"
1.0227979229305e-72,1.57533242685688,0.318,0.107,7.3950335423721e-68,"GRCh38-ENSG00000289530","ENSG00000289530","13"
1.05462654943468e-72,1.04080702821566,0.776,0.55,7.62516087772264e-68,"GRCh38-IVNS1ABP","IVNS1ABP","13"
1.15823914099488e-72,0.608122943036938,0.291,0.091,8.37430063722117e-68,"GRCh38-C11orf96","C11orf96","13"
1.20671541660706e-72,0.764759585660553,0.193,0.047,8.72479380515234e-68,"GRCh38-MROH9","MROH9","13"
1.33384222356408e-72,0.668512404875677,0.574,0.303,9.64394604481304e-68,"GRCh38-FBXL3","FBXL3","13"
1.35509035798486e-72,1.03746277771935,0.936,0.856,9.79757430630213e-68,"GRCh38-RAB6A","RAB6A","13"
1.43191803892752e-72,0.396296421729002,0.344,0.117,1.03530538050538e-67,"GRCm39-Map1lc3b","Map1lc3b","13"
2.11389262434859e-72,0.822781460456506,0.974,0.912,1.52838664525652e-67,"GRCh38-MAP3K2","MAP3K2","13"
2.57175156040131e-72,0.399674691618239,0.322,0.106,1.85942781320136e-67,"GRCm39-Ubb","Ubb","13"
5.64034132758964e-72,-0.820255220884243,0.653,0.875,4.07807958667386e-67,"GRCh38-PLPP3","PLPP3","13"
7.32463479071803e-72,1.06047026337959,0.977,0.946,5.29585744638495e-67,"GRCh38-RAI14","RAI14","13"
7.9934487116539e-72,0.641811188440977,0.484,0.221,5.7794232875e-67,"GRCh38-OTUD1","OTUD1","13"
8.22978793382088e-72,0.418321062118231,0.358,0.127,5.95030127191117e-67,"GRCm39-Rpl14","Rpl14","13"
9.00401575293588e-72,0.388297886036714,0.33,0.111,6.5100834696877e-67,"GRCm39-Atox1","Atox1","13"
1.07265125281779e-71,0.89964215085392,0.685,0.439,7.75548308812322e-67,"GRCh38-LDAF1","LDAF1","13"
1.07887444405812e-71,1.48864327186967,0.717,0.487,7.800478005429e-67,"GRCh38-GPNMB","GPNMB","13"
1.4130206277479e-71,0.516812913318072,0.156,0.033,1.02164217427429e-66,"GRCh38-LINC02257","LINC02257","13"
1.52452309298943e-71,0.279834239567897,0.281,0.085,1.10226068669322e-66,"GRCm39-Slc16a3","Slc16a3","13"
1.62512350036483e-71,0.986511547260707,0.499,0.233,1.17499679323378e-66,"GRCh38-SNAI2","SNAI2","13"
2.48241406269752e-71,0.299546276244104,0.286,0.087,1.79483501561156e-66,"GRCm39-Ms4a6d","Ms4a6d","13"
2.62939874579657e-71,0.778124391525009,0.719,0.475,1.90110788118583e-66,"GRCh38-SLC15A4","SLC15A4","13"
2.77384663541249e-71,0.926943894045393,0.848,0.667,2.00554659433594e-66,"GRCh38-RASSF8","RASSF8","13"
2.83325181528023e-71,0.917351543044747,0.739,0.497,2.04849772748391e-66,"GRCh38-PEA15","PEA15","13"
3.72648051430597e-71,0.598592166505419,0.435,0.186,2.6943199414535e-66,"GRCh38-IRS2","IRS2","13"
3.86870805973428e-71,2.01785188630938,0.355,0.129,2.79715330134908e-66,"GRCh38-CXCL1","CXCL1","13"
4.62209251327833e-71,0.365006056001875,0.131,0.024,3.3418653289505e-66,"GRCh38-ENSG00000263655","ENSG00000263655","13"
5.5066435259768e-71,0.921639613433398,0.989,0.955,3.98141340215174e-66,"GRCh38-QKI","QKI","13"
5.5339408960192e-71,0.930741421635913,0.786,0.56,4.0011499466398e-66,"GRCh38-SDC4","SDC4","13"
7.52509148324594e-71,0.722960799361417,0.575,0.304,5.44079164421648e-66,"GRCh38-NAB2","NAB2","13"
7.77500512819658e-71,1.15610752594348,0.45,0.204,5.62148420778869e-66,"GRCh38-OSBP2","OSBP2","13"
7.94330070985015e-71,1.24768828961288,0.864,0.704,5.74316527923586e-66,"GRCh38-PHLDA2","PHLDA2","13"
8.62061584039881e-71,-0.703382562118024,0.79,0.926,6.23287766492514e-66,"GRCh38-CMBL","CMBL","13"
1.20574864591281e-70,0.39376109018719,0.33,0.111,8.71780385967878e-66,"GRCm39-Nfkbiz","Nfkbiz","13"
1.59804792698403e-70,0.996044505683281,0.955,0.88,1.15542061216799e-65,"GRCh38-NUP58","NUP58","13"
1.82834954644541e-70,1.34743130704983,0.803,0.627,1.32193328907096e-65,"GRCh38-PRELID2","PRELID2","13"
1.87678818559869e-70,0.824338402957342,0.487,0.223,1.35695539395157e-65,"GRCh38-ARG2","ARG2","13"
1.9640588194824e-70,1.13501797697519,0.935,0.829,1.42005380766217e-65,"GRCh38-RNF24","RNF24","13"
2.0140944472404e-70,-0.725619251847813,0.807,0.932,1.45623056724376e-65,"GRCh38-G6PD","G6PD","13"
2.16299235081226e-70,0.924890892802052,0.679,0.429,1.56388672948428e-65,"GRCh38-FAM107B","FAM107B","13"
2.16431458546911e-70,0.375262202415866,0.341,0.117,1.56484273158588e-65,"GRCm39-Sh3bgrl3","Sh3bgrl3","13"
2.62188244712449e-70,0.861085363506233,0.442,0.195,1.89567344691995e-65,"GRCh38-C3orf52","C3orf52","13"
3.74722063250076e-70,0.896705322350436,0.472,0.227,2.7093154617107e-65,"GRCh38-KCTD11","KCTD11","13"
4.75977743480342e-70,0.423386821406438,0.342,0.118,3.44141428091157e-65,"GRCm39-Hdc","Hdc","13"
5.32436292822253e-70,0.337274596420296,0.327,0.11,3.84962088436345e-65,"GRCm39-Rps17","Rps17","13"
5.68565103161346e-70,0.367925620698213,0.303,0.098,4.11083940887716e-65,"GRCm39-Arpc2","Arpc2","13"
5.91494221082038e-70,0.399893612807582,0.365,0.131,4.27662151726735e-65,"GRCm39-Rps25","Rps25","13"
6.28178256258815e-70,1.08662769815012,0.79,0.583,4.54185442840248e-65,"GRCh38-S100A2","S100A2","13"
7.07948990090125e-70,1.10568611585056,0.943,0.885,5.11861278814962e-65,"GRCh38-FBXO32","FBXO32","13"
9.04164658305024e-70,0.88765469401892,0.817,0.619,6.53729131247698e-65,"GRCh38-CCDC93","CCDC93","13"
1.14736897966636e-69,0.417534338460815,0.352,0.124,8.29570719678373e-65,"GRCm39-Gng5","Gng5","13"
