collection_id	collection_label	pathway_id	pathway_label	ranking_id	pval	padj	log2err	ES	NES	size	direction	leading_edge_genes	model_id
H	Hallmark	HALLMARK_ALLOGRAFT_REJECTION	Allograft Rejection	primary_adjacent_state	0.0540959497196732	0.0901599161994553	0.321775918075361	-0.184895608626936	-1.15854553414921	143	negative	EIF5A;NME1;TAP2;ABCE1;BRCA1;RPL9;NPM1;UBE2N;RPS3A;RARS1;RPS19;PSMB10;MRPL3;CD47;EIF3D;TAPBP;EIF3A;TRAF2;EIF3J;CCND3;SRGN;TLR3;RIPK2;DEGS1;MTIF2;TLR6;WARS1;CSF1;EIF4G3;IL18;CSK;GLMN;CD40;TAP1;IFNAR2;AARS1;RPS9;ELF4;LYN;TIMP1	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_ESTROGEN_RESPONSE_EARLY	Estrogen Response Early	primary_adjacent_state	0.174700885890031	0.281775622403276	0.249246554383295	-0.158166716342331	-0.964066529901626	183	negative	CCND1;FDFT1;BCL2;ITPK1;NXT1;AKAP1;ISG20L2;FKBP4;PPIF;CHPT1;SFN;ENDOD1;THSD4;DYNLT3;MICB;FOXC1;FKBP5;SNX24;DHCR7;RBBP8;TPD52L1;CANT1;TIAM1;CELSR1;SCARB1;BAG1;WWC1;PRSS23;CD44;WFS1;TSKU;RHOBTB3;INPP5F;FASN;KRT8;BLVRB;KRT18	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_TGF_BETA_SIGNALING	Tgf Beta Signaling	primary_adjacent_state	0.270731707317073	0.423018292682927	0.136483198012004	-0.206416071593071	-1.0903550234526	53	negative	PPP1CA;FKBP1A;HDAC1;FURIN;ENG;SLC20A1;ID1;UBE2D3;SMAD1;BMPR1A;THBS1;WWTR1;RHOA;TGFB1;BMP2;TJP1	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_HEDGEHOG_SIGNALING	Hedgehog Signaling	primary_adjacent_state	0.323310736934179	0.475456966079675	0.0222681639924946	0.346198980881359	1.11560521891838	31	positive	ACHE;L1CAM;AMOT;VEGFA;SLIT1;CRMP1;NKX6-1;VLDLR;NRCAM	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	primary_adjacent_state	0.315503173164098	0.475456966079675	0.021366541438502	0.286921492451133	1.08945589177504	116	positive	CDH16;ITGB1BP2;YPEL1;EDN2;TGM1;EPHA5;GDNF;STAG3;IL5;UPK3B;PKP1;FGFR3;DLK2;GPRC5C;SLC5A5;EFHD1;SMPX;IGFBP2;FGF22;TCF7L1;CACNA1F;TFCP2L1;PDK2;KCNN1;CD80;EGF;CALCB;ARPP21;GAMT;TFAP2B;SLC6A3;TG;KRT5;MACROH2A2;ABCB11;SIDT1;TAS2R4;MYO15A;RYR1;NPHS1;GRID2;THRB;CELSR2;SGK1;SLC30A3;P2RX6;HSD11B2;DCC;EDN1;KRT15;CAMK1D;CPA2;FGGY;BTG2;C5;BMPR1B;SLC29A3;MAGIX;RSAD2;ENTPD7;SLC25A23;ZBTB16;NUDT11	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Epithelial Mesenchymal Transition	primary_adjacent_state	0.454506825103327	0.649295464433324	NA	-0.147596257629481	-0.906128782304238	188	negative	MCM7;PLAUR;MSX1;CDH11;PRRX1;PFN2;PMP22;PCOLCE;MYLK;VIM;CDH6;FBN1;TNFRSF12A;COLGALT1;PTHLH;FSTL3;IL32;NNMT;PLOD3;ANPEP;LAMA2;LAMA3;BDNF;CD44;ADAM12;MMP1;EMP3;CD59;NOTCH2;ABI3BP;DCN;ITGB5;CDH2;LOXL1;SDC4;GPC1;VCAN;WIPF1;NT5E;SPOCK1;SGCB;DPYSL3;THBS1;PDGFRB;TGM2;BGN;TIMP1;CCN2;MMP3;TGFB1;PTX3;DAB2;WNT5A;PPIB;VCAM1;COL5A3;CALU;FAP;SDC1;APLP1;PVR;QSOX1;COL4A2	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_PANCREAS_BETA_CELLS	Pancreas Beta Cells	primary_adjacent_state	0.521360759493671	0.704541566883339	0.054338253937587	-0.233687347804911	-0.954493489052013	20	negative	FOXA2;SPCS1;SRP14;SEC11A;SRPRB;SRP9	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Tnfa Signaling via Nfkb	primary_adjacent_state	0.514513983057105	0.704541566883339	NA	-0.123273006410456	-0.770611027695442	191	negative	CCND1;SLC2A6;BTG3;PLAUR;CLCF1;SPHK1;FJX1;IL15RA;TRIP10;LDLR;IL7R;CCL20;TNIP2;B4GALT5;GCH1;TNFSF9;RIPK2;STAT5A;GFPT2;CSF1;RCAN1;KLF2;CD44;CD83;IL18;PHLDA2;TNIP1;SDC4;TAP1;FUT4;TNFAIP8;RELA;EHD1;SERPINB8;CCRL2;KLF9;F2RL1;PTX3;BMP2;MSC;TNFRSF9;B4GALT1;CFLAR;EIF1;YRDC;PLPP3;IL1A;CXCL3;IER5;CXCL10;TNF;DRAM1;MXD1;INHBA;DUSP4;IFNGR2;IL6ST;TNFAIP2;IFIH1;MYC;PANX1;TUBB2A;SOD2;ICAM1;PFKFB3;RELB;EGR3;HBEGF;TRAF1;IRF1;RHOB;TNFAIP3;SNN;CDKN1A;CEBPB;IL1B;RNF19B;NFKBIE;LITAF;NINJ1;PDE4B;NR4A2;NFKBIA;BCL2A1;MARCKS;SERPINE1;CEBPD;CXCL1;EGR2;SOCS3;NFKB2;SMAD3;PDLIM5;AREG;ZFP36;TNFAIP6;PTPRE;NFAT5;NFE2L2;CCL5;FOS;F3;IL6;TGIF1;IER3;LIF;EGR1;IER2;CXCL2;ZC3H12A;PMEPA1;NR4A1;LAMB3;IRS2;EFNA1;NFKB1;JAG1;DUSP1;CXCL11;CSF2;TRIB1;KYNU;ATP2B1;NR4A3;BCL3;DUSP2;GADD45B;KLF4;PLAU;ATF3;DNAJB4;PHLDA1;SQSTM1;SAT1;MAP2K3;TLR2;BIRC2;SPSB1;PNRC1;JUN;GADD45A;RIGI;REL;FOSB;PTGS2;KDM6B;FOSL1;JUNB;BTG2;GEM;SLC16A6;MAP3K8;PER1;KLF6;DUSP5;EDN1;MAFF;HES1;BIRC3;ETS2;SGK1;IFIT2;KLF10;ID2;ICOSLG;TNC;SLC2A3;IL23A;PPP1R15A;MCL1;TIPARP;BHLHE40;TSC22D1;BCL6;BTG1;NAMPT;NFIL3;DENND5A;ABCA1;TANK;FOSL2;CCN1;CD80;SIK1;CCNL1;PLK2;ZBTB10	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_SPERMATOGENESIS	Spermatogenesis	primary_adjacent_state	0.741176470588235	0.975232198142415	0.12797030576243	-0.15233896346574	-0.895869672103607	87	negative	RFC4;PEBP1;TOPBP1;VDAC3;TALDO1;PRKAR2A;PGS1;PSMG1;MAST2;PARP2;EZH2;COIL;CLPB	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Wnt Beta Catenin Signaling	primary_adjacent_state	0.864357864357864	1	0.0571796738976665	-0.159376952590198	-0.786903961930286	38	negative	SKP2;HDAC2;KAT2A;TP53;CUL1;NCSTN;FZD1;HEY1;HDAC11;MYC;PSEN2;CSNK1E;MAML1;LEF1;ADAM17;CTNNB1;GNAI1;RBPJ;NCOR2;DVL2;DKK1;PPARD;FZD8;TCF7;NOTCH4;AXIN1;NUMB;JAG1;AXIN2;PTCH1;NKD1;FRAT1;JAG2;DLL1	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_MYOGENESIS	Myogenesis	primary_adjacent_state	0.919915806354616	1	0.00432017562553386	0.199530195638965	0.772843015917185	159	positive	LDB3;MYOM2;PTGIS;ACHE;VIPR1;ACTN3;SPDEF;ERBB3;LSP1;ITGA7;MYOM1;IGF1;EFS;REEP1;TNNT3;DTNA;CTF1;SGCG;MYBPC3;EIF4A2;PPP1R3C;TNNI2;EPHB3;FXYD1;SLC6A8;FST;MB;HDAC5;CHRNA1;MYH3;NOTCH1;MYL11;MEF2D;TNNC2;KCNH1;BHLHE40;CD36;PPFIA4;FKBP1B;PYGM;FOXO4;COL3A1;KCNH2;MYL3;ATP2A1	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_APICAL_JUNCTION	Apical Junction	primary_adjacent_state	0.947368421052632	1	0.34452128726268	-0.120136275723369	-0.75440077977325	176	negative	SYMPK;CDH11;MVD;YWHAH;EVL;CDH6;RAC2;FBN1;PFN1;AKT2;TSPAN4;TUBG1;SRC;HRAS;SORBS3;SKAP2;ADAM15;MAPK14;NECTIN3;PARVA;MYL12B;INSIG1;LAMA3;AMIGO2;IKBKG;MSN;LIMA1;CD99;TIAL1;INPPL1;SDC3;MAP3K20;ACTG1;RSU1;ACTB;VCAN	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_APICAL_SURFACE	Apical Surface	primary_adjacent_state	0.871522182833817	1	0.00695964874558144	0.216598506231791	0.721585731625239	38	positive	PCSK9;CD160;GHRL;RTN4RL1;GAS1;CROCC;SCUBE1;RHCG	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_HEME_METABOLISM	Heme Metabolism	primary_adjacent_state	1	1	NA	-0.116334808234182	-0.703145424535918	180	negative	GMPS;HMBS;E2F2;HTATIP2;FECH;ENDOD1;UROD;SEC14L1;H4C3;BMP2K;RAD23A;KAT2B;UBAC1;SLC66A2;UROS;TMEM9B;SLC25A37;CCND3;CTNS;GCLM;MFHAS1;GDE1;PC;ABCG2;BSG;KLF3;BLVRB;ALAD;TCEA1;ACP5;MOCOS;SLC25A38;XPO7;PGLS;CLCN3;NCOA4;HEBP1;CA2;HTRA2;PIGQ;SLC10A3;BPGM;TFDP2;GLRX5;NFE2L1;ANK1;BLVRA;HDGF;MPP1;MARK3;EZH1;CDR2;TRAK2;PSMD9;PRDX2;ARL2BP;KHNYN;DAAM1;MOSPD1	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_COAGULATION	Coagulation	primary_adjacent_state	0.954504094631483	1	0.00351366373702736	0.180404958423825	0.678184530837131	102	positive	CTSE;F13B;RGN;VWF;MASP2;F2;HPN;CTSV;FN1;MMP10;P2RY1;TF;MMP7;KLKB1;C2;MEP1A;SERPINA1;CFB;ADAM9;C9;LAMP2;MMP15;C1S;LRP1;CAPN5;C1R;TIMP3;C3;ARF4	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_HYPOXIA	Hypoxia	primary_adjacent_state	0.984079303094022	1	0.00191410257113505	0.173218516387573	0.676317311793126	183	positive	HAS1;PKLR;EDN2;KLHL24;SULT2B1;NDRG1;VEGFA;ACKR3;PKP1;CCNG2;TMEM45A;DTNA;CCN5;PPP1R3C;ANKZF1;INHA;KDM3A;PLAC8;SLC2A5;BNIP3L;CDKN1B;CCN1;FOSL2;PAM;PLIN2;VLDLR;CDKN1C;LOX;PPARGC1A;NFIL3;SDC2;BTG1;TKTL1;WSB1;BHLHE40;ADM;ERRFI1;PPFIA4;LXN;RRAGD;TIPARP;PPP1R15A;CP;PYGM;COL5A1;FAM162A;B4GALNT2;SLC2A3;LDHC;AK4;DDIT3;SLC2A1;NDST2;DDIT4;PDK1;P4HA1;EXT1;CITED2	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_KRAS_SIGNALING_UP	Kras Signaling Up	primary_adjacent_state	1	1	0.29723292199973	-0.101461106857077	-0.635677649973411	167	negative	GNG11;NRP1;RABGAP1L;PLAUR;TMEM158;PRRX1;PSMB8;NIN;VWA5A;AKT2;ENG;IL7R;CCL20;FBXO4;MAP3K1;DNMBP;WDR33;PRELID3B;PDCD1LG2;PLEK2;ETV4;GFPT2;AKAP12;ST6GAL1	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_ANGIOGENESIS	Angiogenesis	primary_adjacent_state	0.975322365495776	1	0.00539510029202722	0.175491271188958	0.546330714863435	26	positive	VEGFA;LPL;FSTL1;COL3A1;TNFRSF21;PDGFA;POSTN;SERPINA5;SPP1;STC1;JAG2	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_BILE_ACID_METABOLISM	Bile Acid Metabolism	primary_adjacent_state	0.996354799513973	1	0.00184539824942969	0.142570284925498	0.533601675068809	97	positive	AQP9;ABCG8;CH25H;SULT2B1;SLC23A1;SULT1B1;CYP27A1;LCK;ABCA9;ABCD2;HSD17B6;BMP6;GNMT;TFCP2L1;PIPOX;PAOX;RBP1;ABCA6;ABCA1;PEX11G;SERPINA6;SLC27A2;ALDH8A1	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_INFLAMMATORY_RESPONSE	Inflammatory Response	primary_adjacent_state	1	1	0.291090917251384	-0.0764056198594884	-0.485328142940373	166	negative	ADRM1;PLAUR;SPHK1;IL15RA;SRI;LDLR;IL7R;RHOG;CCL20;TAPBP;ADGRE1;GCH1;TLR3;TNFSF9;RIPK2;CALCRL;CSF1;LPAR1;IL18;EMP3;CD40;IL18R1;SLC7A1;HRH1;TNFRSF1B;RELA;LYN;CCRL2;TIMP1	ETP_reference_balanced_threshold_2_24
H	Hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	Il6 Jak Stat3 Signaling	primary_adjacent_state	1	1	0.00221836754401438	0.101713180059241	0.370509670919607	73	positive	CXCL13;CD38;CCR1;IL12RB1;CXCL9	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_S_PHASE	s Phase	primary_adjacent_state	1.30340592739988e-66	1.33859788743968e-63	2.12956349415836	-0.783449423999269	-5.11333835503077	150	negative	POLD3;PCNA;MCM5;LIG1;GMNN;FEN1;MCM6;MCM3;GINS2;CCND1;TFDP1;E2F1;MCM7;POLA2;POLE;MCM2;GINS3;CDC25A;PSMA4;MCM4;ORC3;ADRM1;GINS1;RFC2;PRIM1;PSMB1;PSMA7;RPS27A;RFC4;CDC6;CDC45;PSMB2;CCNE1;PSMA1;CDT1;SMC3;RFC3;PSMC3;SKP2;PSMA2;PSMB5;RFC5;POLE2;CDK4;ORC1;POLA1;RPA1;PSMD11;RPA2;PSMD6;CCNE2;PSMB3;PSMD8;POLE3;SMC1A;PSMA3;ANAPC5;ANAPC1;PSMA5;MCM8;DNA2;PSMC5;CDC23;PSMB6;PSMD3;ORC5;ORC6;POLD1;PSMD1;PSMA6;ESCO2;PSMD12;PSMB4;CABLES1;POLE4;PSMC4;POLD2;RPA3;CDC26;ANAPC7;AKT2;UBA52;CDC25B;ANAPC15;PSMD7;PSMB7;PDS5B;PSMC6;SEM1;LIN9;CDK2;RBBP4;RFC1;PRIM2;RBX1;PSMD13;CDCA5;CUL1;E2F4	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_DNA_REPLICATION	Dna Replication	primary_adjacent_state	4.4639603580515e-61	2.29224364385945e-58	2.04017097480096	-0.723379328051135	-4.69608009482347	174	negative	POLD3;MCM10;PCNA;MCM5;LIG1;GMNN;KPNB1;FEN1;MCM6;MCM3;GINS2;MCM7;POLA2;POLE;MCM2;GINS3;PSMA4;MCM4;ORC3;ADRM1;GINS1;RFC2;PRIM1;PSMB1;PSMA7;RPS27A;RFC4;SSBP1;CDC6;CDC45;PSMB2;CCNE1;PSMA1;CDT1;H2AX;RFC3;PSMC3;SKP2;PSMA2;PSMB5;RFC5;POLE2;ORC1;EXOG;POLA1;RPA1;PSMD11;RPA2;PSMD6;CCNE2;PSMB3;PSMD8;POLE3;CDC7;PSMA3;ANAPC5;ANAPC1;PSMA5;MCM8;DNA2;PSMC5;CDC23;PSMB6;PSMD3;ORC5;ORC6;POLD1;PSMD1;PSMA6;PSMD12;LIG3;PSMB4;POLE4;PSMC4;H4C3;POLD2;RPA3;CDC26;ANAPC7;H3C1;H3-3A;H2AC14;UBA52;ANAPC15;PSMD7;MGME1;PSMB7;PSMC6;SEM1;H3C3;CDK2;RFC1;PRIM2;RBX1;PSMD13;H3C8	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_SYNTHESIS_OF_DNA	Synthesis of Dna	primary_adjacent_state	8.12763908462593e-60	2.78236177997028e-57	2.01976875242135	-0.836798403636945	-5.13336791596583	108	negative	POLD3;PCNA;MCM5;LIG1;GMNN;FEN1;MCM6;MCM3;GINS2;MCM7;POLA2;POLE;MCM2;GINS3;PSMA4;MCM4;ORC3;ADRM1;GINS1;RFC2;PRIM1;PSMB1;PSMA7;RPS27A;RFC4;CDC6;CDC45;PSMB2;CCNE1;PSMA1;CDT1;RFC3;PSMC3;SKP2;PSMA2;PSMB5;RFC5;POLE2;ORC1;POLA1;RPA1;PSMD11;RPA2;PSMD6;CCNE2;PSMB3;PSMD8;POLE3;PSMA3;ANAPC5;ANAPC1;PSMA5;MCM8;DNA2;PSMC5;CDC23;PSMB6;PSMD3;ORC5;ORC6;POLD1;PSMD1;PSMA6;PSMD12;PSMB4;POLE4;PSMC4;POLD2;RPA3;CDC26;ANAPC7;UBA52;ANAPC15;PSMD7;PSMB7;PSMC6;SEM1;CDK2;RFC1;PRIM2;RBX1	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	Respiratory Electron Transport	primary_adjacent_state	3.43994368400062e-59	7.06564432693728e-57	2.00948996431344	-0.748305359943038	-4.9306063441148	153	negative	UQCR10;NDUFAB1;UQCRFS1;NDUFB10;SFXN4;CYCS;NDUFA6;NDUFS8;TMEM177;SLC25A11;RAB5IF;TMEM223;NDUFAF6;NDUFA12;COA1;FXN;NDUFB2;COX7B;NDUFC2;NDUFS6;LETM1;NDUFA4;COX5A;UQCRB;UQCRH;PNKD;COX15;ISCU;NDUFA1;SCO2;SDHA;LYRM4;DMAC1;NDUFAF8;NDUFA11;COA3;NDUFS3;TACO1;SLC25A22;NDUFA8;COX5B;PET117;NDUFAF4;NDUFS7;SDHD;COX14;NDUFS5;CYC1;TMEM126A;UQCC2;HIGD1A;HCCS;NDUFB8;NDUFB7;UQCC1;NDUFA9;COX11;COX4I1;COX16;SDHB;NFS1;UQCR11;OXA1L;HIGD2A;NDUFB3;UQCRC2;NDUFC1;NDUFV2;TIMM21;NDUFB9;HSPA9;NDUFB4;NDUFB1;ETFB;NDUFA2;BCS1L;UQCRQ;COX7C;COX20;NDUFA5;NDUFA7;COQ10A;COX7A2;SMIM20;NDUFB6;COX6C;TMEM126B;UQCC3;ETFA;MDH2;COX8A;TRAP1;NDUFA13;COX6B1;TMEM186;LYRM2;NDUFV1;UQCRC1;NDUFV3;NDUFAF3;SLC25A13;NDUFAF2;COX17;COX7A2L;NDUFB5;MDH1;SURF1;SLC25A12;FOXRED1;MT-ND4;GOT2;DMAC2;CMC1;MT-ND6;MT-CYB;NDUFB11;LYRM7;MT-CO2;ECSIT;COX6A1;MT-CO1;NDUFS4;HSCB;NDUFA3	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL	Ribosome Associated Quality Control	primary_adjacent_state	3.22138050095943e-59	7.06564432693728e-57	2.00948996431344	-0.769917545468784	-4.92600729204698	142	negative	PSMA4;ADRM1;PSMB1;ELOC;PSMA7;RPS27A;ABCE1;PSMB2;PSMA1;RPL5;TRIP4;PSMC3;PSMA2;PSMB5;RPS4X;RPL9;RPS26;RPL7;ELOB;UFD1;PSMD11;PSMD6;RPL27;PSMB3;PSMD8;RPL22L1;RPS20;RPS3A;PSMA3;RPL35;PSMA5;RPL15;PSMC5;PSMB6;PSMD3;RPS19;RPS10;RPS16;RPS13;RPL7A;PSMD1;PSMA6;PSMD12;RPL18;PSMB4;RPS15A;RPL26L1;RPS25;RPSA;RPS7;RPS12;RPS3;PSMC4;RPS5;RPS21;RPS23;FAU;RPS17;RPL19;RPL38;UBA52;RPL10A;PSMD7;RPL22;PSMB7;RPL8;RPL29;RPS24;RPL32;RPL35A;RPL17;RPL23A;RPL30;RPL6;RPL23;PSMC6;RPL11;LTN1;SEM1;RPL21;RPL24;RPL26;RPS6;RBX1;RPL36;RPL4;RPS27;RPL28;PSMD13;RPL14;RPS15;RPL36AL;NEMF;RPS8;RPL18A;RPL10;PELO;RPS14;RPS2;PSMC2;UBE2D3;UBE2D2;RPL34;ASCC2;ZNF598;RPS28;RPL13;RPLP2;RPL37A;PSMC1;RPL27A;ASCC3;RPS29;RPL41;RPLP0;RPS9;RPL12;RPL31	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_INFLUENZA_INFECTION	Influenza Infection	primary_adjacent_state	1.27572038783125e-56	2.18360806383782e-54	1.96256933178438	-0.727053782094878	-4.81776598715466	156	negative	KPNB1;RPS27A;RAN;NUP62;PARP1;POLR2F;POLR2I;RPL5;IPO5;RPS4X;RPL9;POLR2J;NUP188;RPS26;RPL7;NDC1;RPL27;NUP155;RPL22L1;RPS20;RPS3A;RPL35;RPL15;RPS19;RPS10;RPS16;RPS13;RPL7A;RPL18;NUP35;RPS15A;RPL26L1;RPS25;RPSA;XPO1;RPS7;RPS12;RPS3;RPS5;NUP93;RPS21;RPS23;SLC25A6;FAU;RPS17;NUP214;RPL19;POLR2E;POLR2L;RPL38;HSP90AA1;UBA52;POLR2K;RPL10A;NUP107;NUP85;RPL22;RPL8;RPL29;RPS24;RPL32;POLR2G;RPL35A;RPL17;NUP160;RPL23A;RPL30;RPL6;RPL23;CLTA;RPL11;RPL21;RPL24;RPL26;RPS6;POLR2H;RPL36;RPL4;KPNA3;RPS27;RPL28;GBP1;RPL14;GTF2F2;RPS15;RPL36AL;RPS8;RPL18A;TPR;RAE1;RPL10;POLR2D;RPS14;RPS2;CPSF4;NUP205;RPL34;NUP37;RPS28;RPL13;RPLP2;RPL37A;RPL27A;NUP153;RANBP2;RPS29;RPL41;RPLP0;RPS9;RPL12;RPL31;NUP98;TGFB1;EIF2AK2;NUP88;RPL13A;CALR;ISG15;RPLP1;RPS18;RPL3;GTF2F1;RPL36A	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	Eukaryotic Translation Initiation	primary_adjacent_state	2.15821865711197e-50	3.16641508693427e-48	1.8484619195312	-0.77302258612701	-4.78508606676663	117	negative	EIF4EBP1;EIF2S3;RPS27A;EIF1AX;EIF3E;RPL5;EIF3I;EIF3K;RPS4X;RPL9;EIF3L;EIF2S2;RPS26;EIF4A1;RPL7;EIF4E;RPL27;RPL22L1;RPS20;RPS3A;RPL35;RPL15;EIF3G;RPS19;RPS10;RPS16;RPS13;RPL7A;EIF5B;EIF4G1;EIF2S1;RPL18;RPS15A;RPL26L1;EIF3M;RPS25;RPSA;RPS7;RPS12;RPS3;RPS5;RPS21;RPS23;FAU;RPS17;RPL19;RPL38;UBA52;RPL10A;EIF3D;RPL22;RPL8;RPL29;RPS24;RPL32;EIF3A;RPL35A;RPL17;RPL23A;RPL30;RPL6;RPL23;RPL11;RPL21;RPL24;EIF2B2;RPL26;RPS6;EIF3J;RPL36;RPL4;RPS27;RPL28;RPL14;RPS15;RPL36AL;EIF3H;RPS8;RPL18A;RPL10;RPS14;RPS2;EIF4B;EIF2B1;EIF3C;RPL34;RPS28;RPL13;RPLP2;EIF2B3;RPL37A;RPL27A;EIF4H;RPS29;RPL41;RPLP0;RPS9;RPL12;EIF2B5;RPL31	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	Influenza Viral Rna Transcription and Replication	primary_adjacent_state	9.23556995307405e-50	1.1165160299459e-47	1.83722496482485	-0.738827961704873	-4.77388316443751	134	negative	RPS27A;NUP62;PARP1;POLR2F;POLR2I;RPL5;IPO5;RPS4X;RPL9;POLR2J;NUP188;RPS26;RPL7;NDC1;RPL27;NUP155;RPL22L1;RPS20;RPS3A;RPL35;RPL15;RPS19;RPS10;RPS16;RPS13;RPL7A;RPL18;NUP35;RPS15A;RPL26L1;RPS25;RPSA;RPS7;RPS12;RPS3;RPS5;NUP93;RPS21;RPS23;FAU;RPS17;NUP214;RPL19;POLR2E;POLR2L;RPL38;HSP90AA1;UBA52;POLR2K;RPL10A;NUP107;NUP85;RPL22;RPL8;RPL29;RPS24;RPL32;POLR2G;RPL35A;RPL17;NUP160;RPL23A;RPL30;RPL6;RPL23;RPL11;RPL21;RPL24;RPL26;RPS6;POLR2H;RPL36;RPL4;RPS27;RPL28;RPL14;GTF2F2;RPS15;RPL36AL;RPS8;RPL18A;TPR;RAE1;RPL10;POLR2D;RPS14;RPS2;NUP205;RPL34;NUP37;RPS28;RPL13;RPLP2;RPL37A;RPL27A;NUP153;RANBP2;RPS29;RPL41;RPLP0;RPS9;RPL12;RPL31	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	Mitotic G1 Phase and G1 s Transition	primary_adjacent_state	9.78446374830879e-50	1.1165160299459e-47	1.83722496482485	-0.73327202582861	-4.61482269361292	137	negative	MCM10;PCNA;MCM5;GMNN;MCM6;MCM3;TYMS;RBL1;CCND1;TFDP1;E2F1;MCM7;POLA2;POLE;MCM2;CDC25A;PSMA4;MCM4;ORC3;ADRM1;PRIM1;PSMB1;PSMA7;RPS27A;CDC6;CDC45;PSMB2;CCNE1;PSMA1;CDT1;PSMC3;SKP2;PSMA2;PSMB5;POLE2;CDK4;ORC1;DHFR;RRM2;POLA1;RPA1;PSMD11;RPA2;PSMD6;CCNE2;PSMB3;PSMD8;POLE3;CDC7;PSMA3;PSMA5;MCM8;PSMC5;PSMB6;PSMD3;ORC5;ORC6;PSMD1;FBXO5;E2F2;PSMA6;PSMD12;E2F3;PSMB4;CABLES1;POLE4;MYBL2;PSMC4;RPA3;HDAC1;AKT2;UBA52;PSMD7;PSMB7;SRC;PSMC6;SEM1;LIN9;CDK2;RBBP4;CCND3;PRIM2;PPP2R1A	ETP_reference_balanced_threshold_2_24
