cancer_type	drug	metric	n_raw	pearson_r_raw	pearson_p_raw	pearson_fdr_raw	spearman_rho_raw	spearman_p_raw	spearman_fdr_raw	n_normalized	pearson_r_normalized	pearson_p_normalized	pearson_fdr_normalized	spearman_rho_normalized	spearman_p_normalized	spearman_fdr_normalized	n_delta	pearson_r_delta	spearman_rho_delta	delta_status
LGG	SB590885	Z_SCORE	10	-0.486014659587794	0.154381723654172	0.514017405370395	-0.624242424242424	0.0537177672171676	0.4411320699079	10	-0.486014659587794	0.154381723654172	0.514017405370395	-0.624242424242424	0.0537177672171676	0.4411320699079	0	0	0	unchanged
LGG	SCH772984	Z_SCORE	10	-0.301207405968442	0.397703515260206	0.577768658479869	-0.296969696969697	0.404701671270157	0.654977704818807	10	-0.301207405968442	0.397703515260206	0.577768658479869	-0.296969696969697	0.404701671270157	0.654977704818807	0	0	0	unchanged
LGG	Schweinfurthin A	Z_SCORE	5							5							0			unchanged
LGG	Selumetinib	Z_SCORE	10	-0.276479633036057	0.439350455618468	0.600445622678573	-0.224242424242424	0.533400561272595	0.728980767072546	10	-0.276479633036057	0.439350455618468	0.600445622678573	-0.224242424242424	0.533400561272595	0.728980767072546	0	0	0	unchanged
LGG	Sepantronium bromide	Z_SCORE	10	-0.072598024464059	0.84202617223471	0.870329572982096	-0.0303030303030303	0.933772958094147	0.9571172820465	10	-0.072598024464059	0.84202617223471	0.870329572982096	-0.0303030303030303	0.933772958094147	0.9571172820465	0	0	0	unchanged
LGG	Serdemetan	Z_SCORE	10	-0.355013622072016	0.314105786327784	0.555916402033968	-0.454545454545455	0.186904810349332	0.560714431047996	10	-0.355013622072016	0.314105786327784	0.555916402033968	-0.454545454545455	0.186904810349332	0.560714431047996	0	0	0	unchanged
LGG	SGC-CBP30	Z_SCORE	5							5							0			unchanged
LGG	SGC0946	Z_SCORE	10	-0.46756112689809	0.173003614008131	0.514017405370395	-0.381818181818182	0.276255333385436	0.606775107257297	10	-0.46756112689809	0.173003614008131	0.514017405370395	-0.381818181818182	0.276255333385436	0.606775107257297	0	0	0	unchanged
LGG	Sinularin	Z_SCORE	5							5							0			unchanged
LGG	SL0101	Z_SCORE	2							2							0			unchanged
LGG	SN-38	Z_SCORE	10	-0.461038151652519	0.179890930798395	0.514017405370395	-0.563636363636364	0.0897240283170914	0.4411320699079	10	-0.461038151652519	0.179890930798395	0.514017405370395	-0.563636363636364	0.0897240283170914	0.4411320699079	0	0	0	unchanged
LGG	Sorafenib	Z_SCORE	10	-0.801629018536647	0.00529154045960127	0.473732884151867	-0.890909090909091	0.000542144224833871	0.0333418698272831	10	-0.801629018536647	0.00529154045960127	0.473732884151867	-0.890909090909091	0.000542144224833871	0.0333418698272831	0	0	0	unchanged
LGG	Staurosporine	Z_SCORE	10	-0.307148118902115	0.387991945974923	0.577768658479869	-0.0545454545454545	0.881036181161853	0.926217523785538	10	-0.307148118902115	0.387991945974923	0.577768658479869	-0.0545454545454545	0.881036181161853	0.926217523785538	0	0	0	unchanged
LGG	TAF1_5496	Z_SCORE	5							5							0			unchanged
LGG	Talazoparib	Z_SCORE	10	-0.432567134283612	0.211822404723713	0.514017405370395	-0.393939393939394	0.259997766834888	0.606775107257297	10	-0.432567134283612	0.211822404723713	0.514017405370395	-0.393939393939394	0.259997766834888	0.606775107257297	0	0	0	unchanged
LGG	Tamoxifen	Z_SCORE	10	-0.419735052736495	0.227208627295952	0.517530762174112	-0.272727272727273	0.445838341542751	0.68547645012198	10	-0.419735052736495	0.227208627295952	0.517530762174112	-0.272727272727273	0.445838341542751	0.68547645012198	0	0	0	unchanged
LGG	Tanespimycin	Z_SCORE	10	-0.235092967232636	0.51322680969678	0.65079275868767	0.0666666666666667	0.854813088248743	0.914278346561699	10	-0.235092967232636	0.51322680969678	0.65079275868767	0.0666666666666667	0.854813088248743	0.914278346561699	0	0	0	unchanged
LGG	Taselisib	Z_SCORE	10	-0.5283081548237	0.116457586628884	0.49950618206512	-0.284848484848485	0.425038154892146	0.67025247502223	10	-0.5283081548237	0.116457586628884	0.49950618206512	-0.284848484848485	0.425038154892146	0.67025247502223	0	0	0	unchanged
LGG	Telomerase Inhibitor IX	Z_SCORE	10	-0.558044203137841	0.0936638331773831	0.49950618206512	-0.551515151515151	0.0984011766696351	0.4411320699079	10	-0.558044203137841	0.0936638331773831	0.49950618206512	-0.551515151515151	0.0984011766696351	0.4411320699079	0	0	0	unchanged
LGG	Temozolomide	Z_SCORE	10	-0.584769736762605	0.075799619896431	0.49950618206512	-0.587878787878788	0.073877706888658	0.4411320699079	10	-0.584769736762605	0.075799619896431	0.49950618206512	-0.587878787878788	0.073877706888658	0.4411320699079	0	0	0	unchanged
LGG	Temsirolimus	Z_SCORE	10	-0.422208978458059	0.224194303915446	0.517530762174112	-0.284848484848485	0.425038154892146	0.67025247502223	10	-0.422208978458059	0.224194303915446	0.517530762174112	-0.284848484848485	0.425038154892146	0.67025247502223	0	0	0	unchanged
LGG	Teniposide	Z_SCORE	5							5							0			unchanged
LGG	THR-101	Z_SCORE	8							8							0			unchanged
LGG	THR-102	Z_SCORE	8							8							0			unchanged
LGG	THR-103	Z_SCORE	8							8							0			unchanged
LGG	Topotecan	Z_SCORE	5							5							0			unchanged
LGG	Tozasertib	Z_SCORE	2							2							0			unchanged
