Feature_ID,Metabolite,comparison,group_a,group_b,log2FC,fold_change,p_value,FDR_BH
Pseudouridine | row_94,Pseudouridine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.5679661602074617,1.4824322375285226,0.0011652691594743227,0.009016508906096399
N-Acetyl-L-Leucine | row_95,N-Acetyl-L-Leucine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.5554096938217761,1.4695859042661248,0.021122709084961677,0.06752012690617953
N-Acetyl-L-Methionine | row_96,N-Acetyl-L-Methionine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.5695061647077289,1.4840155043690781,2.1752078678823765e-05,0.0012833726420506022
(S)-Dihydroorotate,(S)-Dihydroorotate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.5216602731003093,1.4356064131529092,0.11298207209913479,0.21394166050998423
Oxalic acid,Oxalic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.6342721628503618,1.55215449318908,0.10914432886463148,0.20856730050245365
Taurine | row_99,Taurine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.555979289630141,1.4701662315095687,0.00024340784678392906,0.0033790736377063094
3-(2-Hydroxyphenyl)propanoate,3-(2-Hydroxyphenyl)propanoate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.5659228567237591,1.480334139982949,0.010933657262775896,0.040933168477227035
N-Formylphenylalanine | row_101,N-Formylphenylalanine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.5513430790258838,1.4654493232695638,0.000366118154374,0.0043201942216132
Docosadienoate (22:2n6),Docosadienoate (22:2n6),Treated_4N_G_vs_2N_G,2N_G,4N_G,0.5494475318168028,1.4635251437235361,0.003746248737905193,0.020324475911393688
Trans-4-Hydroxy-L-Proline,Trans-4-Hydroxy-L-Proline,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.5484718272909568,1.4625356862827734,0.0009705145517769655,0.008036541551556626
D-Pantothenic acid | row_104,D-Pantothenic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.5505271590760437,1.4646207688935016,6.299259135788539e-05,0.0018582814450576188
Erythronic acid,Erythronic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.6646585224796873,1.5851930228491657,0.16742122828836012,0.2743847908059235
Glyceraldehyde 3-phosphate | row_106,Glyceraldehyde 3-phosphate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.5493520891809425,1.4634283262582382,0.0006866048558648879,0.006325408851282548
Uridine 5'-monophosphate | row_107,Uridine 5'-monophosphate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.5246421150340197,1.4385766724093079,0.03607520189927193,0.09842482830321589
Bilirubin,Bilirubin,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.5173739015899947,1.4313474325999447,0.021077380923699828,0.06752012690617953
"L,L-Cyclo(leucylprolyl)","L,L-Cyclo(leucylprolyl)",Treated_4N_G_vs_2N_G,2N_G,4N_G,0.499632033442845,1.4138529061544576,0.058619418035458094,0.1362973660725922
Stearoyl-L-carnitine,Stearoyl-L-carnitine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.47622506711925894,1.391098972676225,0.12258209282439073,0.22339284869927578
Biotin | row_111,Biotin,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.5204742098707129,1.4344266626128823,0.0056445448964712935,0.027466239083860314
O-Phosphorylethanolamine | row_112,O-Phosphorylethanolamine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.5006568336138884,1.4148575754647912,0.009280302416424129,0.03776123052200162
Docosapentaenoic acid,Docosapentaenoic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.3479642290891718,1.2727633773455338,0.4452112085215741,0.5741521596234507
11Z-Eicosenoic acid,11Z-Eicosenoic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.47198134462982466,1.3870130336646762,0.006496157640661409,0.03065089262927665
Hydroxycotinine,Hydroxycotinine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.4844300521261111,1.3990330575383605,0.023020695018471666,0.07156985560165645
3-Methyl-L-Histidine;1-Methyl-L-Histidine | row_116,3-Methyl-L-Histidine;1-Methyl-L-Histidine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.44668036982420034,1.3629006221691544,0.0781595839282711,0.16273795174418898
Methylguanidine,Methylguanidine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.459374999394484,1.3749460385396612,0.02380444363511211,0.07165888916660022
Ursodeoxycholic acid;Chenodeoxycholic acid (CDCA);Deoxycholate;Isoursodeoxycholic acid,Ursodeoxycholic acid;Chenodeoxycholic acid (CDCA);Deoxycholate;Isoursodeoxycholic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.4273630796532899,1.344773387511587,0.02462383450836749,0.07285077722901588
Xanthosine 5'-monophosphate | row_119,Xanthosine 5'-monophosphate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.4423326284920357,1.3587995339379746,0.0461254706617879,0.11580437315087175
"NG,NG'-Dimethyl-L-arginine","NG,NG'-Dimethyl-L-arginine",Treated_4N_G_vs_2N_G,2N_G,4N_G,0.4351232756306658,1.3520263562512045,0.005424775399125584,0.02667181237903412
L-Anserine | row_121,L-Anserine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.3978765227223775,1.3175671790648813,0.16570547719836207,0.2725191123262261
"N6,N6,N6-Trimethyl-L-lysine","N6,N6,N6-Trimethyl-L-lysine",Treated_4N_G_vs_2N_G,2N_G,4N_G,0.42409063150135395,1.3417265107951633,0.008344180188004202,0.03537993350890787
Creatine | row_123,Creatine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.42712238654937096,1.3445490499540764,0.0011334941742595895,0.008916820837508771
Dihomo-gamma-Linolenic acid,Dihomo-gamma-Linolenic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.31930405479272395,1.2477285088808792,0.4226627653994318,0.5563373793536068
D-Mannose 6-phosphate | row_125,D-Mannose 6-phosphate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.41715820006222515,1.3352947182484034,0.03561026253465744,0.09772118556022275
Ophthalmic acid | row_126,Ophthalmic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.39916416860184256,1.318743669757618,0.09854793084142414,0.19442394862191756
Biotin | row_127,Biotin,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.42180804774463354,1.3396053545175224,0.010460923799668873,0.04014273197921713
NADPH | row_128,NADPH,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.3779681561328907,1.2995103787133233,0.17033275171041,0.2764815644901005
5-Hydroxyhexanoic acid,5-Hydroxyhexanoic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.40566368680573106,1.3246981746399884,0.00655877151601047,0.03065089262927665
5'-Methylthioadenosine | row_130,5'-Methylthioadenosine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.3969885564928539,1.3167564774597307,0.016687050239973175,0.0574911511917324
S-Hexyl-Glutathione,S-Hexyl-Glutathione,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.40659452914614214,1.3255531599277468,0.33411673092267474,0.4611201666535161
Formyl-l-methionyl peptide | row_132,Formyl-l-methionyl peptide,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.38847066215941695,1.3090050491870222,0.0002612661400408454,0.0034992617461327338
L-Anserine | row_133,L-Anserine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.3894855688504535,1.3099262316598763,0.030323177690924543,0.08622011969949629
Alpha-Ketoglutaric acid;Oxoglutaric acid,Alpha-Ketoglutaric acid;Oxoglutaric acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.3991241040117153,1.3187070478870973,0.0660975831877174,0.1444354595583454
Glycerol,Glycerol,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.39918121868012335,1.3187592550442027,0.06525289741718622,0.1444354595583454
Glyceraldehyde 3-phosphate | row_136,Glyceraldehyde 3-phosphate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.38324966273775374,1.304276424707693,0.0071207229079893845,0.032009344881628474
Methylcysteine | row_137,Methylcysteine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.377049309066674,1.2986829889306728,0.1328986057351697,0.23146915832841364
Trans-4-Hydroxyl-L-Proline,Trans-4-Hydroxyl-L-Proline,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.3741946957345128,1.2961158680960703,0.005907874625695162,0.028453974132899604
NADPH | row_139,NADPH,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.3665043188359043,1.289225222548742,0.07545346303300608,0.16042357906116608
Adenosine 5'-diphosphate | row_140,Adenosine 5'-diphosphate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.3727109569674525,1.2947835638041467,0.11470183115098405,0.21394166050998423
L-Alanine;D-Alanine | row_141,L-Alanine;D-Alanine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.35935036095924744,1.282848106793865,0.0015963093005745023,0.011245641639868135
Inosine 5'-phosphate | row_142,Inosine 5'-phosphate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.3459206617619017,1.2709617932852328,0.3942597669541487,0.5271688668622045
N-Formylphenylalanine | row_143,N-Formylphenylalanine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.35090109085955135,1.2753569520044934,0.00018705040502231375,0.0032367157717535793
Thymidine,Thymidine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.33778163525682814,1.263811794804685,0.06744431134441355,0.1466991472560516
Homovanillate;3-(4-Hydroxyphenyl)lactate,Homovanillate;3-(4-Hydroxyphenyl)lactate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.3512351209626843,1.275652272167898,0.008160275250935376,0.03501499925855907
L-Cysteic acid,L-Cysteic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.3255594633105474,1.2531503040892038,0.09512586519336677,0.18865297634987024
D-Ornithine;L-Ornithine,D-Ornithine;L-Ornithine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.31700367373346694,1.2457405877665992,0.06775615373760153,0.14670139708324736
Adenosine 5'-diphosphate | row_148,Adenosine 5'-diphosphate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.3112358788372518,1.2407701455013185,0.1975115275572821,0.30268000326960115
2-Hydroxyhexadecanoic acid;3-Hydroxyhexadecanoic acid;16-Hydroxy hexadecanoic acid,2-Hydroxyhexadecanoic acid;3-Hydroxyhexadecanoic acid;16-Hydroxy hexadecanoic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.3545553986607004,1.2785914916913497,0.15179814414104909,0.258659653554423
N-Acetyl-L-Leucine | row_150,N-Acetyl-L-Leucine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.3231647114701133,1.2510719059525852,0.03738541587488738,0.10141331202843014
Cytosine,Cytosine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.2996848040790745,1.2308754657856404,0.1256514419542337,0.22579612788970105
O-Succinyl-L-Homoserine | row_152,O-Succinyl-L-Homoserine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.3035254971908259,1.234156625668417,0.05333328441596135,0.1284352563486416
5'-Methylthioadenosine | row_153,5'-Methylthioadenosine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.2994852553182952,1.23070522697491,0.10907198325979355,0.20856730050245365
N-Methylalanine | row_154,N-Methylalanine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.29793885291808664,1.229386759911119,0.3327284506190868,0.4605508172792052
L-Proline | row_155,L-Proline,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.29888634879028686,1.2301944298880931,0.017838453646240097,0.05955850314263854
5'-Methylthioadenosine | row_156,5'-Methylthioadenosine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.28828904671065736,1.2211911561446351,0.08790355630057839,0.17730973749518375
N-Methylalanine;3-Aminoisobutanoate;2-Amino-2-Methylpropanoate,N-Methylalanine;3-Aminoisobutanoate;2-Amino-2-Methylpropanoate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.28829831260256356,1.221198999424931,0.03439582566229256,0.09494052463509993
Petroselinic acid;Elaidic acid;Oleate | row_158,Petroselinic acid;Elaidic acid;Oleate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.2641486010663705,1.2009271195025741,0.25608752033043314,0.3777290924873889
3-Methyl-L-Histidine;1-Methyl-L-Histidine | row_159,3-Methyl-L-Histidine;1-Methyl-L-Histidine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.2735374548579159,1.2087680683208553,0.18687592219178795,0.2921008197653692
N-Formylphenylalanine | row_160,N-Formylphenylalanine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.2833930686383219,1.2170539051802771,0.013009241409142783,0.04548416255641032
Adenosine triphosphate,Adenosine triphosphate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.2617998259844647,1.1989735446048673,0.43840269337027515,0.5684782177768403
Nicotinate | row_162,Nicotinate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.28047568967273406,1.21459529833006,0.008135921025596788,0.03501499925855907
Inosine 5'-phosphate | row_163,Inosine 5'-phosphate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.22522543297909792,1.168959893899437,0.6160071893226714,0.7323813434768285
Malate,Malate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.279739546940192,1.2139757027802482,0.02012373159526202,0.0655062159514736
O-Phospho-L-Serine | row_165,O-Phospho-L-Serine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.2721086567952202,1.2075715364946078,0.38063640796758924,0.5133153844591489
L-Asparagine | row_166,L-Asparagine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.273916133052424,1.2090853870714806,0.023351181700540454,0.07156985560165645
N-Formylphenylalanine | row_167,N-Formylphenylalanine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.2736880434254516,1.2088942461665104,0.02137388411252678,0.06752012690617953
Hydroxyisocaproic acid,Hydroxyisocaproic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.26989415220597834,1.205719363106763,0.029632795138603986,0.08505288667010673
Palmitoleic acid,Palmitoleic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.23975255954096752,1.1807901236102167,0.43194787376379773,0.5632027525318026
3-(4-Hydroxyphenyl)pyruvate,3-(4-Hydroxyphenyl)pyruvate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.2630445624043496,1.200008448027631,0.07180652343730938,0.15405763210186377
3-Methylglutaric acid;2-Methylglutaric acid;Adipic acid,3-Methylglutaric acid;2-Methylglutaric acid;Adipic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.2779671839850266,1.212485239160812,0.19320301066537296,0.2980124870393988
Uridine triphosphate | row_172,Uridine triphosphate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.23185268424047223,1.1743420512588312,0.2355932041638191,0.3518987100168437
"2,4-Dihydroxypteridine","2,4-Dihydroxypteridine",Treated_4N_G_vs_2N_G,2N_G,4N_G,0.2344927660492857,1.1764930239209728,0.15997174950902945,0.2696666634580782
4-Acetamidobutanoate | row_174,4-Acetamidobutanoate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.24742116377152001,1.1870832905000652,0.1203368141557589,0.2201510708585977
Creatinine | row_175,Creatinine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.24250740861723585,1.1830470151898664,0.05408206527841472,0.12957733406807995
p-Cresol sulfate,p-Cresol sulfate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.23014354195339592,1.1729516470718457,0.19086411808469828,0.2963416570262421
Stachyose;Maltotetraose,Stachyose;Maltotetraose,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.2489273422612328,1.188323256611827,0.21023660042115203,0.3160244439451712
"1,11-Undecanedicarboxylate","1,11-Undecanedicarboxylate",Treated_4N_G_vs_2N_G,2N_G,4N_G,0.25458707400361646,1.1929942371520617,0.1748608348534925,0.2815302259636152
Creatinine | row_179,Creatinine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.23129102508677235,1.1738849542499101,0.06280564148604414,0.1411631561019659
5-Aminolevulinic acid | row_180,5-Aminolevulinic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.22623165227908615,1.1697754787969654,0.10704026406754037,0.20706149442573385
Glutathione | row_181,Glutathione,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.2329412222416707,1.1752284467130725,0.011013797450440324,0.040933168477227035
L-Alanine;D-Alanine | row_182,L-Alanine;D-Alanine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.22656265712518575,1.1700438971137532,0.010643190835842168,0.040512790923528254
Nicotinate | row_183,Nicotinate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.23156036845400152,1.1741041326857997,0.059341500858785305,0.1371762773022449
4-Hydroxyphenylacetic acid;3-Hydroxyphenylacetate;4-Hydroxyphenylacetate,4-Hydroxyphenylacetic acid;3-Hydroxyphenylacetate;4-Hydroxyphenylacetate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.20906434832428467,1.1559382635570152,0.29950968794201804,0.42453024837427183
D-(+)-Raffinose;Maltotriose,D-(+)-Raffinose;Maltotriose,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.2124134893355123,1.1586248308777811,0.4375469053483262,0.5684782177768403
Uridine diphosphate glucose;Uridine 5'-diphosphogalactose | row_186,Uridine diphosphate glucose;Uridine 5'-diphosphogalactose,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.2190235539890537,1.1639455372654373,0.0649118836282775,0.1444354595583454
2-Propenoate,2-Propenoate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.21895971805246006,1.1638940364925106,0.041202620847612476,0.10569367956561461
"dGDP;Adenosine 3',5'-diphosphate","dGDP;Adenosine 3',5'-diphosphate",Treated_4N_G_vs_2N_G,2N_G,4N_G,0.21669870851360784,1.1620713959467548,0.4421128856419372,0.571718580884916
Uridine triphosphate | row_189,Uridine triphosphate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.19057671345537486,1.1412198242481242,0.5311658398434171,0.6484780526060396
1-Aminocyclopropane-1-Carboxylate | row_190,1-Aminocyclopropane-1-Carboxylate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.21505565463017717,1.1607486915481864,0.19513095351379325,0.30000589595606
"Adenosine 2',3'-cyclic monophosphate (2',3'-CAMP);Adenosine 3',5'-cyclic monophosphate","Adenosine 2',3'-cyclic monophosphate (2',3'-CAMP);Adenosine 3',5'-cyclic monophosphate",Treated_4N_G_vs_2N_G,2N_G,4N_G,0.20954186938116237,1.1563209336342815,0.2966142634574971,0.42169256732511634
2-Methylpropanoate;Butanoate,2-Methylpropanoate;Butanoate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.2232431044276737,1.167354792873657,0.40018461853797443,0.5305818537919211
Ophthalmic acid | row_193,Ophthalmic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.1990376809629666,1.1479323956820613,0.10326382294373962,0.20201329446281435
Uridine 5'-diphosphate | row_194,Uridine 5'-diphosphate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.19648770107537672,1.1459052041909645,0.10703820173808659,0.20706149442573385
Hippurate,Hippurate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.1922705096104167,1.142560460249107,0.472381670542953,0.5989427026441373
O-Phospho-L-Serine | row_196,O-Phospho-L-Serine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.17235945692805643,1.1268999680370135,0.45823976562060004,0.5877423080785956
N-Methylalanine | row_197,N-Methylalanine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.19144763639384266,1.1419089612847309,0.02145766744899773,0.06752012690617953
Xanthosine | row_198,Xanthosine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.20880805799778202,1.1557329329267143,0.2837666463698596,0.41085232235145314
2-Ethylhydracrylic acid;3-Hydroxyisovaleric acid,2-Ethylhydracrylic acid;3-Hydroxyisovaleric acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.19293945843892146,1.143090365520679,0.1301204934715121,0.23002574126799144
(S)-Lactate;Glycerlyceraldehyde,(S)-Lactate;Glycerlyceraldehyde,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.19079584027256047,1.141393174022692,0.06218567170630309,0.14111363964122625
"Cyclic AMP;Adenosine 3',5'-cyclic monophosphate","Cyclic AMP;Adenosine 3',5'-cyclic monophosphate",Treated_4N_G_vs_2N_G,2N_G,4N_G,0.18767732097389356,1.1389286113381507,0.23690276831444193,0.3527385067647211
Glutathione | row_202,Glutathione,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.18600255362311202,1.1376072414772451,0.13464161234735536,0.23279340817545616
D-Ribose;L-Ribulose,D-Ribose;L-Ribulose,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.2292850067959158,0.8530575585307495,0.81975536546528,0.8894816839071544
Mevalonic acid,Mevalonic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.17794897909783458,1.1312744546236098,0.1652292060207477,0.2725191123262261
O-Succinyl-L-Homoserine | row_205,O-Succinyl-L-Homoserine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.17562358094208363,1.129452486372498,0.15826169969953147,0.26774022314759444
Palmitoylethanolamide,Palmitoylethanolamide,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.18191869308281738,1.1343915514805762,0.3904364996385047,0.5235398517879949
L-Ornithine,L-Ornithine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.16725311377179608,1.1229184153229685,0.038155703279909636,0.1023266587961213
Taurochenodeoxycholic acid (TCDCA);Taurodeoxycholic Acid (TDCA) | row_208,Taurochenodeoxycholic acid (TCDCA);Taurodeoxycholic Acid (TDCA),Treated_4N_G_vs_2N_G,2N_G,4N_G,0.13511732983814895,1.0981821218442909,0.47936093925377393,0.6001548098880141
Hydrocinnamic acid | row_209,Hydrocinnamic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.18100990635994307,1.133677197220386,0.3104314675400046,0.43608229963953027
L-Proline | row_210,L-Proline,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.1574768293709745,1.115334790389566,0.005968100506688688,0.028453974132899604
6-Oxopiperidine-2-carboxylic acid | row_211,6-Oxopiperidine-2-carboxylic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.15073484474160992,1.1101347814080385,0.27484084935315223,0.3991534796759626
Methylcysteine | row_212,Methylcysteine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.16071071201511344,1.1178376806286097,0.2927205301435187,0.4174141698723287
Xanthine | row_213,Xanthine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.14436402875396936,1.105243330699432,0.34856428015541346,0.47826261695742783
Xanthine | row_214,Xanthine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.15030043769504076,1.109800561243292,0.1743425608219944,0.2815302259636152
S-Adenosyl methionine (SAM),S-Adenosyl methionine (SAM),Treated_4N_G_vs_2N_G,2N_G,4N_G,0.13469856857908624,1.0978634062606825,0.34180145949656393,0.47035069645008215
Methylmalonate,Methylmalonate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.14386558594813792,1.1048615414676524,0.4771238478690585,0.5989427026441373
Taurochenodeoxycholic acid (TCDCA);Taurodeoxycholic Acid (TDCA) | row_217,Taurochenodeoxycholic acid (TCDCA);Taurodeoxycholic Acid (TDCA),Treated_4N_G_vs_2N_G,2N_G,4N_G,0.13004253653496,1.0943259659786266,0.3974291773116646,0.5297778277382597
Formyl-l-methionyl peptide | row_218,Formyl-l-methionyl peptide,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.1430086909253383,1.1042054989767973,0.16266520852897592,0.27226233484282497
L-Threonine;L-Allothreonine | row_219,L-Threonine;L-Allothreonine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.1425793184619053,1.1038769160981727,0.19280366661406378,0.2980124870393988
L-Argininosuccinate | row_220,L-Argininosuccinate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.13923894579349394,1.101323989341891,0.28846856631143497,0.41638276238225475
Sorbate,Sorbate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.13303458292698522,1.096597874884467,0.05609108908164609,0.13171638829122864
Uridine diphosphate glucose;Uridine 5'-diphosphogalactose | row_222,Uridine diphosphate glucose;Uridine 5'-diphosphogalactose,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.13008048594346988,1.0943547520825185,0.38031097111692214,0.5133153844591489
Uridine 5'-diphospho-n-acetylgalactosamine;Uridine 5'-diphospho-n-acetylglucosamine | row_223,Uridine 5'-diphospho-n-acetylgalactosamine;Uridine 5'-diphospho-n-acetylglucosamine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.11621931677478159,1.0838907260931552,0.37531304625226375,0.50904528112376
L-Threonine;L-Allothreonine | row_224,L-Threonine;L-Allothreonine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.11995913528759061,1.0867040809142692,0.33271333945399023,0.4605508172792052
Erucic acid,Erucic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.12486850293247187,1.0904083408811767,0.2548686555501323,0.37710973485787597
Carnosine | row_226,Carnosine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.12643087892012872,1.0915898453368846,0.18243530488931983,0.2901242781403919
Propionylcarnitine | row_227,Propionylcarnitine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.10970524956664107,1.079007766835844,0.39845578145568256,0.5297778277382597
L-Asparagine | row_228,L-Asparagine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.11865671748889994,1.0857234827791928,0.11512962239308473,0.21394166050998423
Guanosine 5'-diphosphate,Guanosine 5'-diphosphate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.24454759477916,1.1847212037789414,0.5762879597116246,0.6925663358114106
2-Methylbutanal,2-Methylbutanal,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.12377828249576162,1.089584648857278,0.2912678152936706,0.4174141698723287
L-Glutamic acid;O-Acetyl-L-Serine | row_231,L-Glutamic acid;O-Acetyl-L-Serine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.1189317991974903,1.0859305197047833,0.040213939566236735,0.1048672899185842
Taurocholic acid (TCA),Taurocholic acid (TCA),Treated_4N_G_vs_2N_G,2N_G,4N_G,0.09554838269072263,1.0684714674690425,0.6810977760492999,0.7864095627465393
"Dihydrobiopterin (7,8-Dihydro-L-Biopterin)","Dihydrobiopterin (7,8-Dihydro-L-Biopterin)",Treated_4N_G_vs_2N_G,2N_G,4N_G,0.2464563067870813,1.1862896489794812,0.6456134748720372,0.7580337316905512
GCDCA;Glycodeoxycholic acid (GDCA),GCDCA;Glycodeoxycholic acid (GDCA),Treated_4N_G_vs_2N_G,2N_G,4N_G,0.07082410033277853,1.0503164770410944,0.7629315220218462,0.8473027726924974
6-Phosphogluconic acid,6-Phosphogluconic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.13071678228692818,1.0948375204348277,0.6573476083466316,0.7660940028138521
1-Aminocyclopropane-1-Carboxylate | row_236,1-Aminocyclopropane-1-Carboxylate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.10292408383013907,1.0739479578327928,0.1107177954746018,0.21072096558069373
Melibiose;Isomaltose,Melibiose;Isomaltose,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.09666616212605206,1.069299624625241,0.6271662892489868,0.7419109988108314
Pyridoxine | row_238,Pyridoxine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.07630833251559466,1.0543167275886531,0.6848063758022694,0.788362461899198
