Feature_ID,Metabolite,p_ploidy,p_treatment,p_interaction,F_ploidy,F_treatment,F_interaction,FDR_ploidy,FDR_treatment,FDR_interaction
Dihomo-gamma-Linolenic acid,Dihomo-gamma-Linolenic acid,0.38090418600121706,0.009173632504042564,0.7500283664756654,0.8275019346760505,9.615948516480078,0.10628552996144547,0.4846004738344325,0.024602014442659602,0.8571237518743461
D-Mannose 6-phosphate | row_125,D-Mannose 6-phosphate,0.004190138362833801,0.34134029201316085,0.5914032991093299,12.420688264950641,0.9816908510842267,0.3041678151228643,0.01346095925092706,0.45256353323093235,0.7860527661218099
Ophthalmic acid | row_126,Ophthalmic acid,0.13025368648027527,0.1288265113745819,0.5637887244388193,2.6386044771569575,2.6603488046864294,0.3523845815565689,0.20770182438746598,0.21260878800280647,0.766882645346175
Biotin | row_127,Biotin,4.1339059587954795e-05,2.569340389418589e-06,0.6281611379009929,39.3025405891155,68.91488258942243,0.24702100624422949,0.0002622783181892311,4.238373042230587e-05,0.8123070057240237
NADPH | row_128,NADPH,0.012434997711442736,0.0004465288478313409,0.920335437243813,8.62752666961847,22.87383871412451,0.01043180374911299,0.031386732191449045,0.0020182354892205653,0.9573716814754839
5-Hydroxyhexanoic acid,5-Hydroxyhexanoic acid,0.0008996891187885532,0.5799508549718602,0.4406663126498623,19.165597107533216,0.3235868717637842,0.6359778050063198,0.00342462309732417,0.682635420316005,0.6645191679576198
5'-Methylthioadenosine | row_130,5'-Methylthioadenosine,0.00015101161639392336,0.0002428790966330499,0.08587665649763064,29.551166310016704,26.473777811456962,3.5017440162675713,0.0007127748293793183,0.0012670189619130555,0.24715720650537598
S-Hexyl-Glutathione,S-Hexyl-Glutathione,0.33459096800080557,0.7255098068348405,0.6082727467334231,1.010641014868276,0.12919890500746387,0.27698755155171767,0.4428981338566542,0.8000949271636558,0.79530397910852
Formyl-l-methionyl peptide | row_132,Formyl-l-methionyl peptide,1.4740866961299296e-05,7.997085586226667e-05,0.014021123967929984,48.7274663790906,34.07156547591415,8.252013164902138,0.00011222079364085915,0.0005470470140143459,0.08377177864383484
L-Anserine | row_133,L-Anserine,0.12678201175450635,0.6899666677451279,0.016191620130005104,2.69202783616505,0.16702711209094712,7.812413619221856,0.20354118893920747,0.7668163286903322,0.08752244927185802
Alpha-Ketoglutaric acid;Oxoglutaric acid,Alpha-Ketoglutaric acid;Oxoglutaric acid,0.09529985193904952,0.00016136514351527186,0.07167031178709732,3.2781659356732087,29.106823255681217,3.9024455565839786,0.16238819536184612,0.0009288335090147355,0.22552258109006623
Glycerol,Glycerol,0.0005923967960914233,0.3128229477639202,0.39410398429557403,21.324430181246722,1.1100541073704187,0.7813158287592284,0.002431402502218711,0.41946713450162026,0.6141357114213203
Glyceraldehyde 3-phosphate | row_136,Glyceraldehyde 3-phosphate,0.013540623648738394,0.5097590831570475,3.661831303642043e-05,8.360252158914525,0.4616252526539013,40.32832291653397,0.033815737366161495,0.618525160026032,0.0017283843753190442
Methylcysteine | row_137,Methylcysteine,0.6035040938857914,0.0022771428391344982,0.07150157728156646,0.28450291280080975,14.883673030650714,3.9077722506768007,0.6947656885709599,0.007622776028875768,0.22552258109006623
Trans-4-Hydroxyl-L-Proline,Trans-4-Hydroxyl-L-Proline,0.0008660587248854723,0.013005488022007171,0.07771445023493294,19.356136389100893,8.486266079978622,3.7210988233502693,0.003350653427425762,0.033098908532768034,0.23449673620038622
NADPH | row_139,NADPH,0.0008381526911290131,1.2794584762177194e-05,0.6461311533376309,19.52093506308345,50.15334456610741,0.22178166494060644,0.003296733918440785,0.00014800626759731242,0.8156361365756087
Adenosine 5'-diphosphate | row_140,Adenosine 5'-diphosphate,0.7811614723820397,0.0667375751067749,0.025858495425041254,0.08072414975857613,4.064776103189837,6.460116724663765,0.8554714964369436,0.1296301870386739,0.11406738168803245
L-Alanine;D-Alanine | row_141,L-Alanine;D-Alanine,8.350192151483654e-05,0.0015748268939621763,0.014316597423087673,33.74880799391353,16.50334464927714,8.187605619764442,0.0004582896157558471,0.005588859353008625,0.08439519069952475
Inosine 5'-phosphate | row_142,Inosine 5'-phosphate,0.18652206185292292,0.9044682699199975,0.5208616976580804,1.9629818246527038,0.015025988756019543,0.43743211616347266,0.27512004123306133,0.9382615898950304,0.7427393392586524
N-Formylphenylalanine | row_143,N-Formylphenylalanine,6.152562459038327e-07,1.4854672206304294e-08,0.020916021479804637,90.42226563478137,177.71801649429435,7.058403654494652,1.1169267233331117e-05,1.0226270768943977e-06,0.10283710560903946
Thymidine,Thymidine,0.03412133873788757,0.35210726035787904,0.5182635756094895,5.713171040170179,0.9371964441091599,0.4430081209901875,0.07254626974902222,0.4642308013656953,0.7412739626899365
Homovanillate;3-(4-Hydroxyphenyl)lactate,Homovanillate;3-(4-Hydroxyphenyl)lactate,1.143583064066231e-05,9.292866454676289e-06,0.2984675722017144,51.30810643265626,53.50028554192215,1.1811655247332646,9.46209854395296e-05,0.00011542718333176865,0.5368999119047594
L-Cysteic acid,L-Cysteic acid,0.24166784477970768,2.474262260238361e-05,0.02651424504925417,1.516982092743826,43.790745488765246,6.391035250573405,0.34151863094617374,0.0002335703573665013,0.1144768405047476
D-Ornithine;L-Ornithine,D-Ornithine;L-Ornithine,0.9332588014167772,0.639403463076285,0.036166654225373567,0.007313560715042293,0.23103239296571393,5.561312337557,0.9596909679057055,0.7277281014497011,0.14250979432031888
Adenosine 5'-diphosphate | row_148,Adenosine 5'-diphosphate,0.7542032539890607,0.09692215650556313,0.056110105406028184,0.1026321598502414,3.242409208404908,4.469878459845038,0.8336860325124981,0.17394394627614373,0.19331364782222848
2-Hydroxyhexadecanoic acid;3-Hydroxyhexadecanoic acid;16-Hydroxy hexadecanoic acid,2-Hydroxyhexadecanoic acid;3-Hydroxyhexadecanoic acid;16-Hydroxy hexadecanoic acid,0.055983860851226856,0.12176502005462639,0.3921578825367326,4.475235023317648,2.772538572543037,0.7879750933236118,0.10874231408139538,0.2052610338063702,0.6141357114213203
N-Acetyl-L-Leucine | row_150,N-Acetyl-L-Leucine,0.0013680343958102788,1.8336154352741307e-05,0.30468939600360834,17.14904470803538,46.594824295156286,1.1497655227174635,0.004891759354715543,0.00019232588565541993,0.5411411352380324
Cytosine,Cytosine,0.2835196922230324,0.5246593733716144,0.1721650457354811,1.2604890733945053,0.4293738490382876,2.1080546220922987,0.38901539165485843,0.6338457404652295,0.3963995199373028
O-Succinyl-L-Homoserine | row_152,O-Succinyl-L-Homoserine,0.5130178591077027,0.19633681640293082,0.07646046428258874,0.4544247401065074,1.8718413453303273,3.7572820842729024,0.6112055558341345,0.2932508756415401,0.2343463580609213
5'-Methylthioadenosine | row_153,5'-Methylthioadenosine,0.006804467848483371,0.002777594775865285,0.6446788777946217,10.640073993679511,14.052678492492113,0.2237587633224609,0.01923178936816857,0.00887221874470558,0.8156361365756087
N-Methylalanine | row_154,N-Methylalanine,0.509711112835805,0.5266506979972154,0.3994542618490991,0.461731872799686,0.42519176825034416,0.7632669422208523,0.609072519641772,0.6341304322823614,0.6181718412877861
L-Proline | row_155,L-Proline,0.002922507824555739,0.0001932231843862227,0.19941114268981225,13.844476023052659,27.92423978230373,1.844499954564632,0.009656648635015586,0.001036378898071558,0.43777702023065757
5'-Methylthioadenosine | row_156,5'-Methylthioadenosine,0.005108853920578857,0.055048304965273125,0.810848507947572,11.674392460729015,4.515389462458682,0.05986154232629203,0.015760647388975296,0.10990189694232816,0.8838810525433117
N-Methylalanine;3-Aminoisobutanoate;2-Amino-2-Methylpropanoate,N-Methylalanine;3-Aminoisobutanoate;2-Amino-2-Methylpropanoate,0.005662712762088724,0.45303873522892824,0.6711912180933686,11.296957770180846,0.6014491277508349,0.18933791410904136,0.016705002648161736,0.5597756100210841,0.8285032041973338
Petroselinic acid;Elaidic acid;Oleate | row_158,Petroselinic acid;Elaidic acid;Oleate,0.48566924007376644,0.016054112002981295,0.5594710876591866,0.5175368090460297,7.838144277050701,0.36036326467517277,0.5908141271000458,0.03967298882412132,0.766882645346175
3-Methyl-L-Histidine;1-Methyl-L-Histidine | row_159,3-Methyl-L-Histidine;1-Methyl-L-Histidine,0.15637135864244778,0.018699919306447235,0.4115424985134997,2.2866546508799486,7.383893564057548,0.7238401912240335,0.23885851546678105,0.04526339442381074,0.630675517202506
N-Formylphenylalanine | row_160,N-Formylphenylalanine,0.0026314947356657504,1.9482937513366006e-05,0.2718269591022986,14.275892395609088,46.01573788210586,1.3266879251899217,0.008871896537387387,0.00019991188057192944,0.5092568097981711
Adenosine triphosphate,Adenosine triphosphate,0.3653582688664096,0.5927791850050295,0.7914809950817533,0.885115127474592,0.30188825945601816,0.07309167710044577,0.47117241230859375,0.6942723953408783,0.8782962184170479
Nicotinate | row_162,Nicotinate,0.09638799659551969,2.8880142656319837e-05,0.005926244852411875,3.254100851151287,42.39785049124344,11.132305622416862,0.16315244250319313,0.00025952801823023343,0.04663146477593922
Inosine 5'-phosphate | row_163,Inosine 5'-phosphate,0.2245678410997916,0.9223114079887044,0.4845733599518267,1.6396717365180102,0.009918894610163504,0.5201969974964205,0.31926512349127,0.952584211314373,0.7103062916064045
Malate,Malate,0.0006543014843910792,0.853162386422004,0.3915607637308424,20.797006960727824,0.03576505385066887,0.7900285571662394,0.002595212610357894,0.9008784035597,0.6141357114213203
O-Phospho-L-Serine | row_165,O-Phospho-L-Serine,0.8384788456534497,0.002428735769460345,0.1668058614631157,0.04339406699731802,14.61097107009255,2.166235176705301,0.881429877836143,0.008016526455841137,0.39564003321904834
L-Asparagine | row_166,L-Asparagine,0.0060535152098961376,0.9580938643758494,0.21541147232296604,11.05584065354011,0.0028787322752357875,1.7105765092518366,0.017529197417613353,0.9683518286625288,0.4520733543919312
N-Formylphenylalanine | row_167,N-Formylphenylalanine,0.010590747612573902,2.462211940355118e-07,0.10848636476342564,9.142485953066751,107.15653123135017,3.007160675173388,0.027771293739638235,8.301171684625825e-06,0.2876717088108815
Hydroxyisocaproic acid,Hydroxyisocaproic acid,0.0006530346675776497,0.8867318709175253,0.7572470434991574,20.807206437950363,0.0211701249480156,0.10001324752576024,0.002595212610357894,0.9239237153930947,0.8571237518743461
Palmitoleic acid,Palmitoleic acid,0.7900973826390887,0.21756855901656372,0.23680929117075333,0.07409124401883449,1.6935194484748977,1.5506374364108098,0.8568665821556637,0.3159764918640556,0.47886537118659395
3-(4-Hydroxyphenyl)pyruvate,3-(4-Hydroxyphenyl)pyruvate,0.4413038914708402,0.15305967849002045,0.006922727448796396,0.6341595794661571,2.327021326203649,10.579531573147097,0.5456846210053242,0.24081389415763219,0.051865513584633316
3-Methylglutaric acid;2-Methylglutaric acid;Adipic acid,3-Methylglutaric acid;2-Methylglutaric acid;Adipic acid,0.06464692590273878,0.14355379771973306,0.9704955965853251,4.1380210506463815,2.4493019002629763,0.001426238075462368,0.1219033589917409,0.23204586480723974,0.9855063188276764
Uridine triphosphate | row_172,Uridine triphosphate,0.01536877789678595,0.1517218083027134,0.5561337392552963,7.970388498697911,2.343643400260109,0.36661510861358726,0.037010526363688616,0.24031105207678097,0.766882645346175
"2,4-Dihydroxypteridine","2,4-Dihydroxypteridine",0.002788793986372542,0.7321413834160523,0.23773463540303708,14.036138619536782,0.12275233383998563,1.5441568263077365,0.009335537316083971,0.8055261840847942,0.47886537118659395
4-Acetamidobutanoate | row_174,4-Acetamidobutanoate,0.4353302658207399,5.9675684130273245e-05,0.05457785372053917,0.6513651735519362,36.32100164139965,4.5358930910307675,0.5421527321039294,0.00044010817046076517,0.1915636000313628
Creatinine | row_175,Creatinine,0.1733834718026545,0.11191571475604438,0.026155942227571855,2.0951493638399903,2.9432880821478524,6.428526644245247,0.2609286031717063,0.19278911447026623,0.11431115492049922
p-Cresol sulfate,p-Cresol sulfate,0.798007087119404,0.23273474202672056,0.13380001380021236,0.06847543757896522,1.5795801404777157,2.585837417155931,0.858413153006883,0.33288120677761246,0.3451016749382526
Stachyose;Maltotetraose,Stachyose;Maltotetraose,0.03356245176256322,0.009105184930051436,0.0017632380473536142,5.756562899097975,9.640966372781262,15.996110956009609,0.07168089245217123,0.024602014442659602,0.021339701496177074
"1,11-Undecanedicarboxylate","1,11-Undecanedicarboxylate",0.9256088472738522,0.8736211611602325,0.027201965988029264,0.009092052153378478,0.02640424559700633,6.320732972908729,0.9539025674961971,0.9163315290391771,0.11566962113828659
Creatinine | row_179,Creatinine,0.44259204297544363,0.20150584107599132,0.02444470887487271,0.6304991713125476,1.8261827610170065,6.616402056561109,0.5456846210053242,0.2972211155870872,0.11145306648843042
5-Aminolevulinic acid | row_180,5-Aminolevulinic acid,0.8690346342932234,0.42371373311671956,0.08253398863262189,0.02837562856837518,0.6859444207284345,3.588370912915792,0.911520771969781,0.5361739464640526,0.24273587811487138
Glutathione | row_181,Glutathione,0.11430071094925028,0.8797570173418202,0.0028393468443062854,2.900277014933204,0.023880901586410996,13.962435132940056,0.18732616516682682,0.9207213130495324,0.029134167619838405
L-Alanine;D-Alanine | row_182,L-Alanine;D-Alanine,0.002019885731581202,0.40341370901600654,0.5945356726811146,15.399011612058791,0.750149715649156,0.2989945348666878,0.006908594676132807,0.5174219311292257,0.7860527661218099
Nicotinate | row_183,Nicotinate,0.061413039058945594,0.015238938161871846,0.2315154607854238,4.257150046460278,7.996228006077775,1.588372414450796,0.11783314811309885,0.03796385834326712,0.4730532358905629
4-Hydroxyphenylacetic acid;3-Hydroxyphenylacetate;4-Hydroxyphenylacetate,4-Hydroxyphenylacetic acid;3-Hydroxyphenylacetate;4-Hydroxyphenylacetate,0.9651168542271865,0.6061841876187392,0.26743812212017015,0.0019940620044870613,0.28026304957623516,1.3525527376649569,0.9795607033524334,0.7029949301131324,0.508266116836461
D-(+)-Raffinose;Maltotriose,D-(+)-Raffinose;Maltotriose,0.070147049840329,0.006907160712995181,0.007287032688520808,3.951092628492922,10.58743111174059,10.400407681085667,0.1276356751995085,0.019291005068246898,0.05291506813818187
Uridine diphosphate glucose;Uridine 5'-diphosphogalactose | row_186,Uridine diphosphate glucose;Uridine 5'-diphosphogalactose,0.015110184419212346,0.0014333720714870051,0.6752822122397517,8.022109511352994,16.933322948114903,0.1843342447169074,0.037010526363688616,0.005285559513608332,0.8285032041973338
2-Propenoate,2-Propenoate,0.049882960882456764,0.06577905110574708,0.20734450396321139,4.752930139237067,4.098007867333739,1.7764089668752399,0.10019045760221103,0.12882868100378683,0.4448482085028899
"dGDP;Adenosine 3',5'-diphosphate","dGDP;Adenosine 3',5'-diphosphate",0.4824483699059223,0.2507844244898191,0.49570851461515786,0.525385304751326,1.4562132096980362,0.49364848817775464,0.5884124821591611,0.35229240583093635,0.7192601134096207
Uridine triphosphate | row_189,Uridine triphosphate,0.17622042114047878,0.2591496356124491,0.5773826377643396,2.065545694750947,1.4030148152138915,0.3280523617197641,0.2640509167565269,0.36296328786075954,0.776423376138941
1-Aminocyclopropane-1-Carboxylate | row_190,1-Aminocyclopropane-1-Carboxylate,0.052514870376806806,0.09908684271235639,0.94904427231703,4.628383415945148,3.1958261605904625,0.0042584179973002905,0.10327924507438672,0.17715526424330386,0.97380194898617
"Adenosine 2',3'-cyclic monophosphate (2',3'-CAMP);Adenosine 3',5'-cyclic monophosphate","Adenosine 2',3'-cyclic monophosphate (2',3'-CAMP);Adenosine 3',5'-cyclic monophosphate",0.7915123513132826,0.11161600399527757,0.08838924438388668,0.0730691092003616,2.9487732272032017,3.439295469332176,0.8568665821556637,0.19278911447026623,0.25284680817693644
2-Methylpropanoate;Butanoate,2-Methylpropanoate;Butanoate,0.8925751452646307,0.13400746462590724,0.17962842055884745,0.01902754727340461,2.582804936743751,2.0307805692013,0.9279635871473694,0.21905451801170106,0.4076183389604615
Ophthalmic acid | row_193,Ophthalmic acid,0.05273783320342442,0.034039900927862375,0.2892363929361953,4.6181783662042974,5.719440909899178,1.229479842043757,0.10328737457268186,0.0743834872127363,0.5291456490925743
Uridine 5'-diphosphate | row_194,Uridine 5'-diphosphate,0.36337291035876546,0.196950270293153,0.6551829812754888,0.8927381664273483,1.8663414033318773,0.20970126474932207,0.47117241230859375,0.2932508756415401,0.8185816678758672
Hippurate,Hippurate,0.8366279143325328,0.012885840410473755,0.17644966435652631,0.044410461836526444,8.515278665732144,2.0631802155592283,0.881429877836143,0.03307565072186352,0.40233933128637883
O-Phospho-L-Serine | row_196,O-Phospho-L-Serine,0.7983969791737746,0.0018225333246336924,0.17115798698360893,0.06820476750685747,15.849494901578948,2.118809587993595,0.858413153006883,0.006279092914066444,0.39601259733462457
N-Methylalanine | row_197,N-Methylalanine,0.012065839231702078,0.020754994532952098,0.2610089511043104,8.723073149671892,7.080649588229008,1.3915056838780682,0.030784195228991246,0.04972770263732686,0.5049025611526005
Xanthosine | row_198,Xanthosine,0.19799695775779952,0.1560155124316642,0.4614152814050084,1.8570084482872884,2.2909400074860993,0.5789484984088646,0.28667044190699803,0.24464890985961962,0.6887091891844632
2-Ethylhydracrylic acid;3-Hydroxyisovaleric acid,2-Ethylhydracrylic acid;3-Hydroxyisovaleric acid,0.01609877701101279,0.7393312123775098,0.8196232350509909,7.829758044012649,0.11597321780588127,0.05432896610576875,0.03857168908222354,0.8115449587027549,0.8872985480368525
(S)-Lactate;Glycerlyceraldehyde,(S)-Lactate;Glycerlyceraldehyde,0.0522286253291567,0.12829673467821534,0.07774510430380514,4.641561535591229,2.668497075205603,3.7202232195306153,0.10314607177975717,0.2124773991863777,0.23449673620038622
"Cyclic AMP;Adenosine 3',5'-cyclic monophosphate","Cyclic AMP;Adenosine 3',5'-cyclic monophosphate",0.7585337009185467,0.05231286031673479,0.14224626107464364,0.09891745964134502,4.637674535125933,2.466918647773953,0.8358842934552695,0.10551995756196077,0.35448498450647487
Glutathione | row_202,Glutathione,0.804111083787043,0.6059071854635895,0.1076969315676277,0.06430376669650983,0.28069934859369544,3.022217740998903,0.8625392018470088,0.7029949301131324,0.2876717088108815
D-Ribose;L-Ribulose,D-Ribose;L-Ribulose,0.9651092108843861,0.09000594189960037,0.7558733576808638,0.00199493657892589,3.4002498227131266,0.10119053646086526,0.9795607033524334,0.16339540221773607,0.8571237518743461
Mevalonic acid,Mevalonic acid,0.11024415571591048,0.6642565709082697,0.7824313288166428,2.97411457232674,0.19800451735864227,0.07976276200732187,0.18387011130003444,0.7491429109320517,0.8751364625626905
O-Succinyl-L-Homoserine | row_205,O-Succinyl-L-Homoserine,0.6370808871045368,0.38300173866664,0.036231303640759036,0.23428071266522912,0.8200002966951093,5.5566804294780425,0.7254940987674735,0.4993834824603704,0.14250979432031888
Palmitoylethanolamide,Palmitoylethanolamide,0.11283099387569812,0.009151187570637882,0.88202133094169,2.9266489649586216,9.624127941400072,0.02298253729852174,0.18579001424376929,0.024602014442659602,0.9316604453941616
L-Ornithine,L-Ornithine,0.45867759404985675,0.11997916487748927,0.03608797504627017,0.5862265506295993,2.802198901944112,5.566962777309972,0.5623268166013828,0.20297550473897827,0.14250979432031888
Taurochenodeoxycholic acid (TCDCA);Taurodeoxycholic Acid (TDCA) | row_208,Taurochenodeoxycholic acid (TCDCA);Taurodeoxycholic Acid (TDCA),0.5582595197786588,1.3170049235354071e-05,0.07265885757201032,0.36262430303000975,49.859348170859896,3.8715413155857172,0.6554688888943457,0.00014800626759731242,0.2256248735130847
Hydrocinnamic acid | row_209,Hydrocinnamic acid,0.1888664951771939,0.18371412548801688,0.014801075378305247,1.9406563263951466,1.990202213730458,8.08532351224488,0.2777102358991761,0.2815359325660518,0.08472678342357165
L-Proline | row_210,L-Proline,0.1905566274557425,0.04011037842958401,0.06214346498645933,1.9247823962432105,5.295519518526228,4.2295905403647485,0.27932524273015674,0.08340131550116146,0.20228769292144003
6-Oxopiperidine-2-carboxylic acid | row_211,6-Oxopiperidine-2-carboxylic acid,0.01678043758227728,0.2856216208631826,0.3159596783765074,7.705082771478079,1.2489875970010682,1.0951278836590552,0.04000185120623675,0.38963411863416814,0.5543976512777379
Methylcysteine | row_212,Methylcysteine,0.6394185277272648,0.012248598381702168,0.1546464433341848,0.23101141599655017,8.675346474644234,2.307543467678058,0.7254940987674735,0.03176559580309573,0.380172506529871
Xanthine | row_213,Xanthine,0.014616222481358904,0.03144137035278126,0.16031734293333025,8.123876408760335,5.929440050848766,2.239947550357178,0.036309773743165276,0.07000154154015449,0.3900504426006798
Xanthine | row_214,Xanthine,0.0945254892859861,0.021774258949348695,0.6309523809309987,3.2954977429276124,6.94316527013585,0.24298861153207058,0.16165228602530957,0.05164547851302806,0.8123843263638016
S-Adenosyl methionine (SAM),S-Adenosyl methionine (SAM),0.5838366778530109,0.5407681479262476,0.7614682148257716,0.31690814079358093,0.3963768958340808,0.0964432111218095,0.6770784077312558,0.6478237711197687,0.8598397066932159
Methylmalonate,Methylmalonate,0.47809145345149795,0.010896728065797737,0.8003177305719397,0.5361481411383452,9.050040229916503,0.06687973944261584,0.5846092384173757,0.028733271771265542,0.8782962184170479
Taurochenodeoxycholic acid (TCDCA);Taurodeoxycholic Acid (TDCA) | row_217,Taurochenodeoxycholic acid (TCDCA);Taurodeoxycholic Acid (TDCA),0.7440760805900963,0.005630044621754854,0.2595367006012803,0.11161773973249114,11.317994326172288,1.4006096722290329,0.8263621412671187,0.01610533976647449,0.5041206694806762
Formyl-l-methionyl peptide | row_218,Formyl-l-methionyl peptide,0.07051864554397452,0.1470462625759184,0.92909318545373,3.9391079820040713,2.403220185002357,0.00825780606123901,0.1276356751995085,0.23447917545889693,0.9595885854139181
L-Threonine;L-Allothreonine | row_219,L-Threonine;L-Allothreonine,0.07504535730564482,0.2628116859554353,0.7322686615649505,3.798990933113493,1.3804526080347774,0.12263043377483954,0.13316319040700886,0.36585818595304354,0.8471343339672956
L-Argininosuccinate | row_220,L-Argininosuccinate,0.40164620481230695,0.03332006591765935,0.05114210824298387,0.755980396591774,5.775650263380663,4.692384322764533,0.506890397517136,0.07314916796807075,0.18149680519314573
Sorbate,Sorbate,0.07605590036651101,0.417032373585219,0.16565058486358794,3.7691098220098795,0.7065298787150905,2.1790899357244395,0.13445088004866365,0.5292117814328713,0.39564003321904834
Uridine diphosphate glucose;Uridine 5'-diphosphogalactose | row_222,Uridine diphosphate glucose;Uridine 5'-diphosphogalactose,0.08100149708751642,0.03100101153041638,0.5369729938694965,3.6295290118110186,5.967074861634244,0.40398157838379123,0.1421290209119247,0.0693482343239646,0.7543192056738165
Uridine 5'-diphospho-n-acetylgalactosamine;Uridine 5'-diphospho-n-acetylglucosamine | row_223,Uridine 5'-diphospho-n-acetylgalactosamine;Uridine 5'-diphospho-n-acetylglucosamine,0.1236185821945636,0.10123935336059485,0.6762696703826003,2.7423202551072525,3.150728999140122,0.1831385011220661,0.1998218177939521,0.1796427623541382,0.8285032041973338
L-Threonine;L-Allothreonine | row_224,L-Threonine;L-Allothreonine,0.4912551258656086,0.9469760872989226,0.43657423001257534,0.504139091431316,0.004611701331403092,0.6477506160447739,0.5945446651501725,0.9612316413012719,0.6604584505318447
Erucic acid,Erucic acid,0.0012155557633789682,0.015282061621230409,0.009499663159087008,17.703192958844113,7.987617218085121,9.49972715381791,0.004413402463960562,0.03796385834326712,0.06315269029702912
Carnosine | row_226,Carnosine,0.02597228272532026,0.938013383316994,0.5111322561033138,6.447981314690405,0.006306363275315671,0.4585809217557483,0.05736668270713249,0.9612316413012719,0.7332961242576417
Propionylcarnitine | row_227,Propionylcarnitine,0.4460193868048835,0.08318876988449786,0.07093432701040664,0.6208446804739429,3.5710685416705625,3.925791881536263,0.5482321629476693,0.15444572516577124,0.22552258109006623
L-Asparagine | row_228,L-Asparagine,0.005456147319667082,0.4170906412987884,0.3985114742854531,11.432441610866743,0.7063480888725789,0.766420129123956,0.01650834317232604,0.5292117814328713,0.6181718412877861
Guanosine 5'-diphosphate,Guanosine 5'-diphosphate,0.671145726790615,0.22502357787930777,0.9027007146414909,0.18939400674308215,1.6362425980979982,0.01559033031201047,0.7578487632659576,0.32480467510407723,0.9489415084872689
2-Methylbutanal,2-Methylbutanal,0.4015039184901213,0.9898230839750678,0.3603420551658503,0.7564515121230093,0.0001696108726950166,0.9044960130992512,0.506890397517136,0.9919246191852059,0.590560590410699
L-Glutamic acid;O-Acetyl-L-Serine | row_231,L-Glutamic acid;O-Acetyl-L-Serine,0.030986044925700437,0.04251584472628715,0.647473975468284,5.968365133010047,5.148292559059578,0.2199632131516077,0.06708905139876425,0.08801525750354183,0.8156361365756087
Taurocholic acid (TCA),Taurocholic acid (TCA),0.7199646230577503,0.0007106805610496954,0.3237102045744047,0.13473397906555576,20.36510911522532,1.0591352713277835,0.801470052083156,0.002968506414296073,0.5596747859308389
"Dihydrobiopterin (7,8-Dihydro-L-Biopterin)","Dihydrobiopterin (7,8-Dihydro-L-Biopterin)",0.6357663756331154,0.0004941979512462499,0.9228900743036974,0.2361317298082905,22.309323249115874,0.009771162132133582,0.7254940987674735,0.002180013392413364,0.9573716814754839
GCDCA;Glycodeoxycholic acid (GDCA),GCDCA;Glycodeoxycholic acid (GDCA),0.5939313586635044,0.0011895344305127603,0.3138206199287891,0.2999880404177418,17.805880057063824,1.105283682742993,0.6854171180664403,0.004491682009616182,0.5526990022626435
6-Phosphogluconic acid,6-Phosphogluconic acid,1.1627154990450672e-05,0.00010150269466857682,3.386928619954196e-05,51.13608279522303,32.319371379544606,40.999595770293844,9.46209854395296e-05,0.0006398553408698182,0.0017283843753190442
1-Aminocyclopropane-1-Carboxylate | row_236,1-Aminocyclopropane-1-Carboxylate,0.18421066953952064,0.2277317305515256,0.5945098315135846,1.9853498112051036,1.61605329263433,0.29903697392538203,0.2734196101341313,0.32771151469609777,0.7860527661218099
Melibiose;Isomaltose,Melibiose;Isomaltose,0.0148426121790925,0.009778401436471768,0.00359621612422103,8.076738824141515,9.404028636567071,13.01390471907774,0.03667912538498251,0.025929244258509405,0.03202667944589294
Pyridoxine | row_238,Pyridoxine,0.9672293053091224,0.6587521013300389,0.5589607521121547,0.0017597133521364261,0.20505153939348256,0.3613144677473244,0.9795607033524334,0.7456378700905957,0.766882645346175
L-Glutamic acid;O-Acetyl-L-Serine | row_239,L-Glutamic acid;O-Acetyl-L-Serine,0.34230553393461344,0.2871433558396321,0.5467731231774471,0.9776186249730222,1.2407337714096243,0.3845518234468857,0.45005072985275085,0.39058116413921135,0.7635411660939498
5'-CMP | row_240,5'-CMP,0.01859597427650067,0.001521595517096789,0.009642231774410426,7.400269049478066,16.659640332240823,9.45037232446759,0.043596222282441796,0.005482389954730415,0.06321018607669056
"Trans-1,2-Cyclohexanediol;Hexanoate","Trans-1,2-Cyclohexanediol;Hexanoate",0.007102735441673355,0.3440684968765339,0.05511906455766115,10.489673833041723,0.9702240029774463,4.512323804373722,0.01972053604982249,0.4549028866266779,0.1915636000313628
4-Coumarate,4-Coumarate,0.19465058075732855,0.11008844216061023,0.3256339038680738,1.887074931990003,2.9770155958652516,1.0503922674677655,0.2835650435724046,0.1917407553498451,0.5609459949844191
N-Acetyl-L-Phenylalanine;3-Phenylpropionylglycine | row_243,N-Acetyl-L-Phenylalanine;3-Phenylpropionylglycine,0.066141552355876,0.055183791473160534,0.22273022351000105,4.085371569005538,4.509523657741947,1.6535925763907549,0.12388417742846616,0.10990189694232816,0.4610906381435109
Creatine | row_244,Creatine,0.13600213203912176,0.15950111985025742,0.1426952268140471,2.5539438141690836,2.2494884230653303,2.4608467577253497,0.21541277289417943,0.24928651844146194,0.35448498450647487
5-Aminolevulinic acid | row_245,5-Aminolevulinic acid,0.29234159102337093,0.00018043160642683864,0.01958051068510079,1.2129906034757876,28.369583231898442,7.249348115687392,0.39880124555789326,0.000978893313028366,0.09728422150913235
