collection_id	pathway_id	leading_edge_gene_id	leading_edge_rank
C2:CP:REACTOME	REACTOME_GPCR_LIGAND_BINDING	PTCH2	110
C2:CP:REACTOME	REACTOME_GPCR_LIGAND_BINDING	OPN3	111
C2:CP:REACTOME	REACTOME_GPCR_LIGAND_BINDING	CCR3	112
C2:CP:REACTOME	REACTOME_GPCR_LIGAND_BINDING	C5	113
C2:CP:REACTOME	REACTOME_GPCR_LIGAND_BINDING	RAMP3	114
C2:CP:REACTOME	REACTOME_GPCR_LIGAND_BINDING	C5AR1	115
C2:CP:REACTOME	REACTOME_GPCR_LIGAND_BINDING	RAMP1	116
C2:CP:REACTOME	REACTOME_GPCR_LIGAND_BINDING	SSTR2	117
C2:CP:REACTOME	REACTOME_GPCR_LIGAND_BINDING	P2RY2	118
C2:CP:REACTOME	REACTOME_GPCR_LIGAND_BINDING	FZD6	119
C2:CP:REACTOME	REACTOME_GPCR_LIGAND_BINDING	UCN	120
C2:CP:REACTOME	REACTOME_GPCR_LIGAND_BINDING	MC1R	121
C2:CP:REACTOME	REACTOME_GPCR_LIGAND_BINDING	NPFFR2	122
C2:CP:REACTOME	REACTOME_GPCR_LIGAND_BINDING	APLN	123
C2:CP:REACTOME	REACTOME_GPCR_LIGAND_BINDING	GABBR2	124
C2:CP:REACTOME	REACTOME_GPCR_LIGAND_BINDING	UCN2	125
C2:CP:REACTOME	REACTOME_GPCR_LIGAND_BINDING	PTH2R	126
C2:CP:REACTOME	REACTOME_GPCR_LIGAND_BINDING	RXFP1	127
C2:CP:REACTOME	REACTOME_GPCR_LIGAND_BINDING	GPR37	128
C2:CP:REACTOME	REACTOME_S_PHASE	POLD3	1
C2:CP:REACTOME	REACTOME_S_PHASE	PCNA	2
C2:CP:REACTOME	REACTOME_S_PHASE	MCM5	3
C2:CP:REACTOME	REACTOME_S_PHASE	LIG1	4
C2:CP:REACTOME	REACTOME_S_PHASE	GMNN	5
C2:CP:REACTOME	REACTOME_S_PHASE	FEN1	6
C2:CP:REACTOME	REACTOME_S_PHASE	MCM6	7
C2:CP:REACTOME	REACTOME_S_PHASE	MCM3	8
C2:CP:REACTOME	REACTOME_S_PHASE	GINS2	9
C2:CP:REACTOME	REACTOME_S_PHASE	CCND1	10
C2:CP:REACTOME	REACTOME_S_PHASE	TFDP1	11
C2:CP:REACTOME	REACTOME_S_PHASE	E2F1	12
C2:CP:REACTOME	REACTOME_S_PHASE	MCM7	13
C2:CP:REACTOME	REACTOME_S_PHASE	POLA2	14
C2:CP:REACTOME	REACTOME_S_PHASE	POLE	15
C2:CP:REACTOME	REACTOME_S_PHASE	MCM2	16
C2:CP:REACTOME	REACTOME_S_PHASE	GINS3	17
C2:CP:REACTOME	REACTOME_S_PHASE	CDC25A	18
C2:CP:REACTOME	REACTOME_S_PHASE	PSMA4	19
C2:CP:REACTOME	REACTOME_S_PHASE	MCM4	20
C2:CP:REACTOME	REACTOME_S_PHASE	ORC3	21
C2:CP:REACTOME	REACTOME_S_PHASE	ADRM1	22
C2:CP:REACTOME	REACTOME_S_PHASE	GINS1	23
C2:CP:REACTOME	REACTOME_S_PHASE	RFC2	24
C2:CP:REACTOME	REACTOME_S_PHASE	PRIM1	25
C2:CP:REACTOME	REACTOME_S_PHASE	PSMB1	26
C2:CP:REACTOME	REACTOME_S_PHASE	PSMA7	27
C2:CP:REACTOME	REACTOME_S_PHASE	RPS27A	28
C2:CP:REACTOME	REACTOME_S_PHASE	RFC4	29
C2:CP:REACTOME	REACTOME_S_PHASE	CDC6	30
C2:CP:REACTOME	REACTOME_S_PHASE	CDC45	31
C2:CP:REACTOME	REACTOME_S_PHASE	PSMB2	32
C2:CP:REACTOME	REACTOME_S_PHASE	CCNE1	33
C2:CP:REACTOME	REACTOME_S_PHASE	PSMA1	34
C2:CP:REACTOME	REACTOME_S_PHASE	CDT1	35
C2:CP:REACTOME	REACTOME_S_PHASE	SMC3	36
C2:CP:REACTOME	REACTOME_S_PHASE	RFC3	37
C2:CP:REACTOME	REACTOME_S_PHASE	PSMC3	38
C2:CP:REACTOME	REACTOME_S_PHASE	SKP2	39
C2:CP:REACTOME	REACTOME_S_PHASE	PSMA2	40
C2:CP:REACTOME	REACTOME_S_PHASE	PSMB5	41
C2:CP:REACTOME	REACTOME_S_PHASE	RFC5	42
C2:CP:REACTOME	REACTOME_S_PHASE	POLE2	43
C2:CP:REACTOME	REACTOME_S_PHASE	CDK4	44
C2:CP:REACTOME	REACTOME_S_PHASE	ORC1	45
C2:CP:REACTOME	REACTOME_S_PHASE	POLA1	46
C2:CP:REACTOME	REACTOME_S_PHASE	RPA1	47
C2:CP:REACTOME	REACTOME_S_PHASE	PSMD11	48
C2:CP:REACTOME	REACTOME_S_PHASE	RPA2	49
C2:CP:REACTOME	REACTOME_S_PHASE	PSMD6	50
C2:CP:REACTOME	REACTOME_S_PHASE	CCNE2	51
C2:CP:REACTOME	REACTOME_S_PHASE	PSMB3	52
C2:CP:REACTOME	REACTOME_S_PHASE	PSMD8	53
C2:CP:REACTOME	REACTOME_S_PHASE	POLE3	54
C2:CP:REACTOME	REACTOME_S_PHASE	SMC1A	55
C2:CP:REACTOME	REACTOME_S_PHASE	PSMA3	56
C2:CP:REACTOME	REACTOME_S_PHASE	ANAPC5	57
C2:CP:REACTOME	REACTOME_S_PHASE	ANAPC1	58
C2:CP:REACTOME	REACTOME_S_PHASE	PSMA5	59
C2:CP:REACTOME	REACTOME_S_PHASE	MCM8	60
C2:CP:REACTOME	REACTOME_S_PHASE	DNA2	61
C2:CP:REACTOME	REACTOME_S_PHASE	PSMC5	62
C2:CP:REACTOME	REACTOME_S_PHASE	CDC23	63
C2:CP:REACTOME	REACTOME_S_PHASE	PSMB6	64
C2:CP:REACTOME	REACTOME_S_PHASE	PSMD3	65
C2:CP:REACTOME	REACTOME_S_PHASE	ORC5	66
C2:CP:REACTOME	REACTOME_S_PHASE	ORC6	67
C2:CP:REACTOME	REACTOME_S_PHASE	POLD1	68
C2:CP:REACTOME	REACTOME_S_PHASE	PSMD1	69
C2:CP:REACTOME	REACTOME_S_PHASE	PSMA6	70
C2:CP:REACTOME	REACTOME_S_PHASE	ESCO2	71
C2:CP:REACTOME	REACTOME_S_PHASE	PSMD12	72
C2:CP:REACTOME	REACTOME_S_PHASE	PSMB4	73
C2:CP:REACTOME	REACTOME_S_PHASE	CABLES1	74
C2:CP:REACTOME	REACTOME_S_PHASE	POLE4	75
C2:CP:REACTOME	REACTOME_S_PHASE	PSMC4	76
C2:CP:REACTOME	REACTOME_S_PHASE	POLD2	77
C2:CP:REACTOME	REACTOME_S_PHASE	RPA3	78
C2:CP:REACTOME	REACTOME_S_PHASE	CDC26	79
C2:CP:REACTOME	REACTOME_S_PHASE	ANAPC7	80
C2:CP:REACTOME	REACTOME_S_PHASE	AKT2	81
C2:CP:REACTOME	REACTOME_S_PHASE	UBA52	82
C2:CP:REACTOME	REACTOME_S_PHASE	CDC25B	83
C2:CP:REACTOME	REACTOME_S_PHASE	ANAPC15	84
C2:CP:REACTOME	REACTOME_S_PHASE	PSMD7	85
C2:CP:REACTOME	REACTOME_S_PHASE	PSMB7	86
C2:CP:REACTOME	REACTOME_S_PHASE	PDS5B	87
C2:CP:REACTOME	REACTOME_S_PHASE	PSMC6	88
C2:CP:REACTOME	REACTOME_S_PHASE	SEM1	89
C2:CP:REACTOME	REACTOME_S_PHASE	LIN9	90
C2:CP:REACTOME	REACTOME_S_PHASE	CDK2	91
C2:CP:REACTOME	REACTOME_S_PHASE	RBBP4	92
C2:CP:REACTOME	REACTOME_S_PHASE	RFC1	93
C2:CP:REACTOME	REACTOME_S_PHASE	PRIM2	94
C2:CP:REACTOME	REACTOME_S_PHASE	RBX1	95
C2:CP:REACTOME	REACTOME_S_PHASE	PSMD13	96
C2:CP:REACTOME	REACTOME_S_PHASE	CDCA5	97
C2:CP:REACTOME	REACTOME_S_PHASE	CUL1	98
C2:CP:REACTOME	REACTOME_S_PHASE	E2F4	99
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	POLD3	1
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	MCM10	2
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PCNA	3
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	MCM5	4
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	LIG1	5
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	GMNN	6
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	KPNB1	7
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	FEN1	8
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	MCM6	9
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	MCM3	10
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	GINS2	11
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	MCM7	12
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	POLA2	13
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	POLE	14
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	MCM2	15
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	GINS3	16
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMA4	17
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	MCM4	18
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	ORC3	19
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	ADRM1	20
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	GINS1	21
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	RFC2	22
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PRIM1	23
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMB1	24
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMA7	25
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	RPS27A	26
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	RFC4	27
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	SSBP1	28
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	CDC6	29
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	CDC45	30
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMB2	31
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	CCNE1	32
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMA1	33
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	CDT1	34
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	H2AX	35
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	RFC3	36
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMC3	37
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	SKP2	38
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMA2	39
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMB5	40
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	RFC5	41
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	POLE2	42
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	ORC1	43
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	EXOG	44
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	POLA1	45
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	RPA1	46
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMD11	47
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	RPA2	48
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMD6	49
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	CCNE2	50
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMB3	51
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMD8	52
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	POLE3	53
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	CDC7	54
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMA3	55
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	ANAPC5	56
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	ANAPC1	57
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMA5	58
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	MCM8	59
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	DNA2	60
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMC5	61
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	CDC23	62
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMB6	63
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMD3	64
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	ORC5	65
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	ORC6	66
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	POLD1	67
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMD1	68
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMA6	69
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMD12	70
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	LIG3	71
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMB4	72
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	POLE4	73
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMC4	74
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	H4C3	75
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	POLD2	76
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	RPA3	77
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	CDC26	78
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	ANAPC7	79
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	H3C1	80
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	H3-3A	81
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	H2AC14	82
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	UBA52	83
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	ANAPC15	84
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMD7	85
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	MGME1	86
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMB7	87
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMC6	88
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	SEM1	89
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	H3C3	90
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	CDK2	91
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	RFC1	92
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PRIM2	93
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	RBX1	94
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	PSMD13	95
C2:CP:REACTOME	REACTOME_DNA_REPLICATION	H3C8	96
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	POLD3	1
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PCNA	2
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	MCM5	3
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	LIG1	4
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	GMNN	5
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	FEN1	6
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	MCM6	7
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	MCM3	8
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	GINS2	9
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	MCM7	10
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	POLA2	11
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	POLE	12
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	MCM2	13
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	GINS3	14
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMA4	15
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	MCM4	16
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	ORC3	17
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	ADRM1	18
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	GINS1	19
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	RFC2	20
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PRIM1	21
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMB1	22
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMA7	23
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	RPS27A	24
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	RFC4	25
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	CDC6	26
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	CDC45	27
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMB2	28
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	CCNE1	29
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMA1	30
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	CDT1	31
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	RFC3	32
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMC3	33
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	SKP2	34
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMA2	35
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMB5	36
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	RFC5	37
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	POLE2	38
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	ORC1	39
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	POLA1	40
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	RPA1	41
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMD11	42
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	RPA2	43
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMD6	44
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	CCNE2	45
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMB3	46
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMD8	47
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	POLE3	48
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMA3	49
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	ANAPC5	50
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	ANAPC1	51
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMA5	52
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	MCM8	53
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	DNA2	54
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMC5	55
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	CDC23	56
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMB6	57
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMD3	58
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	ORC5	59
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	ORC6	60
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	POLD1	61
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMD1	62
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMA6	63
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMD12	64
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMB4	65
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	POLE4	66
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMC4	67
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	POLD2	68
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	RPA3	69
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	CDC26	70
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	ANAPC7	71
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	UBA52	72
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	ANAPC15	73
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMD7	74
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMB7	75
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PSMC6	76
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	SEM1	77
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	CDK2	78
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	RFC1	79
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	PRIM2	80
C2:CP:REACTOME	REACTOME_SYNTHESIS_OF_DNA	RBX1	81
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	UQCR10	1
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFAB1	2
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	UQCRFS1	3
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFB10	4
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	SFXN4	5
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	CYCS	6
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFA6	7
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFS8	8
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	TMEM177	9
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	SLC25A11	10
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	RAB5IF	11
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	TMEM223	12
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFAF6	13
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFA12	14
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COA1	15
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	FXN	16
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFB2	17
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COX7B	18
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFC2	19
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFS6	20
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	LETM1	21
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFA4	22
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COX5A	23
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	UQCRB	24
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	UQCRH	25
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	PNKD	26
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COX15	27
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	ISCU	28
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFA1	29
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	SCO2	30
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	SDHA	31
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	LYRM4	32
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	DMAC1	33
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFAF8	34
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFA11	35
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COA3	36
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFS3	37
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	TACO1	38
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	SLC25A22	39
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFA8	40
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COX5B	41
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	PET117	42
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFAF4	43
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFS7	44
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	SDHD	45
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COX14	46
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFS5	47
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	CYC1	48
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	TMEM126A	49
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	UQCC2	50
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	HIGD1A	51
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	HCCS	52
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFB8	53
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFB7	54
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	UQCC1	55
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFA9	56
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COX11	57
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COX4I1	58
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COX16	59
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	SDHB	60
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NFS1	61
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	UQCR11	62
