direction	metric	cancer_type	group	pvalue
low_ploidy_sensitive	Z_SCORE	COREAD	Hedgehog pathway inhibitors	0.693333333333333
low_ploidy_sensitive	Z_SCORE	LIHC	Serine/threonine kinase inhibitors	0.446666666666667
low_ploidy_sensitive	Z_SCORE	LIHC	Epigenetic inhibitors	0.853333333333333
low_ploidy_sensitive	Z_SCORE	LIHC	Other	0.196666666666667
low_ploidy_sensitive	Z_SCORE	LIHC	Receptor tyrosine kinase inhibitors	0.01
low_ploidy_sensitive	Z_SCORE	LIHC	DNA damage repair inhibitors	0.536666666666667
low_ploidy_sensitive	Z_SCORE	LIHC	Metabolic/redox agents	0.116666666666667
low_ploidy_sensitive	Z_SCORE	LIHC	Proapoptotic agents	0.823333333333333
low_ploidy_sensitive	Z_SCORE	LIHC	Non-receptor tyrosine kinase inhibitors	0.16
low_ploidy_sensitive	Z_SCORE	LIHC	WNT-pathway modulators	0.23
low_ploidy_sensitive	Z_SCORE	LIHC	Antimetabolites	0.496666666666667
low_ploidy_sensitive	Z_SCORE	LIHC	Chaperone/protein-homeostasis inhibitors	0.11
low_ploidy_sensitive	Z_SCORE	LIHC	Topoisomerase inhibitors	0.49
low_ploidy_sensitive	Z_SCORE	LIHC	Alkylating agents	0.51
low_ploidy_sensitive	Z_SCORE	LIHC	Antimitotic agents	0.43
low_ploidy_sensitive	Z_SCORE	LIHC	p53/MDM2 pathway	0.88
low_ploidy_sensitive	Z_SCORE	LIHC	Hormone therapy	0.25
low_ploidy_sensitive	Z_SCORE	LIHC	Tumor antibiotics	0.546666666666667
low_ploidy_sensitive	Z_SCORE	LIHC	Proteasome inhibitors	0.766666666666667
low_ploidy_sensitive	Z_SCORE	LIHC	Hedgehog pathway inhibitors	0.2
low_ploidy_sensitive	Z_SCORE	LAML	Serine/threonine kinase inhibitors	0.0966666666666667
low_ploidy_sensitive	Z_SCORE	LAML	Epigenetic inhibitors	0.0166666666666667
low_ploidy_sensitive	Z_SCORE	LAML	Other	0.986666666666667
low_ploidy_sensitive	Z_SCORE	LAML	Receptor tyrosine kinase inhibitors	0.0133333333333333
low_ploidy_sensitive	Z_SCORE	LAML	DNA damage repair inhibitors	0.93
low_ploidy_sensitive	Z_SCORE	LAML	Metabolic/redox agents	0.31
low_ploidy_sensitive	Z_SCORE	LAML	Proapoptotic agents	0.0233333333333333
low_ploidy_sensitive	Z_SCORE	LAML	Non-receptor tyrosine kinase inhibitors	0.666666666666667
low_ploidy_sensitive	Z_SCORE	LAML	WNT-pathway modulators	0.846666666666667
low_ploidy_sensitive	Z_SCORE	LAML	Antimetabolites	0.47
low_ploidy_sensitive	Z_SCORE	LAML	Chaperone/protein-homeostasis inhibitors	0.936666666666667
low_ploidy_sensitive	Z_SCORE	LAML	Topoisomerase inhibitors	0.556666666666667
low_ploidy_sensitive	Z_SCORE	LAML	Alkylating agents	0.996666666666667
low_ploidy_sensitive	Z_SCORE	LAML	Antimitotic agents	0.783333333333333
low_ploidy_sensitive	Z_SCORE	LAML	p53/MDM2 pathway	0.556666666666667
low_ploidy_sensitive	Z_SCORE	LAML	Hormone therapy	0.08
low_ploidy_sensitive	Z_SCORE	LAML	Tumor antibiotics	0.503333333333333
low_ploidy_sensitive	Z_SCORE	LAML	Proteasome inhibitors	0.42
low_ploidy_sensitive	Z_SCORE	LAML	Hedgehog pathway inhibitors	0.796666666666667
low_ploidy_sensitive	Z_SCORE	SCLC	Serine/threonine kinase inhibitors	0
low_ploidy_sensitive	Z_SCORE	SCLC	Epigenetic inhibitors	0.53
low_ploidy_sensitive	Z_SCORE	SCLC	Other	0.87
low_ploidy_sensitive	Z_SCORE	SCLC	Receptor tyrosine kinase inhibitors	0.336666666666667
low_ploidy_sensitive	Z_SCORE	SCLC	DNA damage repair inhibitors	0.98
low_ploidy_sensitive	Z_SCORE	SCLC	Metabolic/redox agents	0.42
low_ploidy_sensitive	Z_SCORE	SCLC	Proapoptotic agents	0.146666666666667
low_ploidy_sensitive	Z_SCORE	SCLC	Non-receptor tyrosine kinase inhibitors	0.67
low_ploidy_sensitive	Z_SCORE	SCLC	WNT-pathway modulators	0.623333333333333
low_ploidy_sensitive	Z_SCORE	SCLC	Antimetabolites	0.756666666666667
low_ploidy_sensitive	Z_SCORE	SCLC	Chaperone/protein-homeostasis inhibitors	0.0666666666666667
low_ploidy_sensitive	Z_SCORE	SCLC	Topoisomerase inhibitors	1
low_ploidy_sensitive	Z_SCORE	SCLC	Alkylating agents	0.966666666666667
low_ploidy_sensitive	Z_SCORE	SCLC	Antimitotic agents	0.0333333333333333
low_ploidy_sensitive	Z_SCORE	SCLC	p53/MDM2 pathway	0.25
low_ploidy_sensitive	Z_SCORE	SCLC	Hormone therapy	0.163333333333333
low_ploidy_sensitive	Z_SCORE	SCLC	Tumor antibiotics	0.13
low_ploidy_sensitive	Z_SCORE	SCLC	Proteasome inhibitors	0.706666666666667
low_ploidy_sensitive	Z_SCORE	SCLC	Hedgehog pathway inhibitors	0.333333333333333
low_ploidy_sensitive	Z_SCORE	ESCA	Serine/threonine kinase inhibitors	0.99
low_ploidy_sensitive	Z_SCORE	ESCA	Epigenetic inhibitors	0.37
low_ploidy_sensitive	Z_SCORE	ESCA	Other	0.813333333333333
low_ploidy_sensitive	Z_SCORE	ESCA	Receptor tyrosine kinase inhibitors	0.05
low_ploidy_sensitive	Z_SCORE	ESCA	DNA damage repair inhibitors	0.236666666666667
low_ploidy_sensitive	Z_SCORE	ESCA	Metabolic/redox agents	0.0533333333333333
low_ploidy_sensitive	Z_SCORE	ESCA	Proapoptotic agents	0.583333333333333
low_ploidy_sensitive	Z_SCORE	ESCA	Non-receptor tyrosine kinase inhibitors	0.0833333333333333
low_ploidy_sensitive	Z_SCORE	ESCA	WNT-pathway modulators	0.723333333333333
low_ploidy_sensitive	Z_SCORE	ESCA	Antimetabolites	0.91
low_ploidy_sensitive	Z_SCORE	ESCA	Chaperone/protein-homeostasis inhibitors	0.05
low_ploidy_sensitive	Z_SCORE	ESCA	Topoisomerase inhibitors	0.996666666666667
low_ploidy_sensitive	Z_SCORE	ESCA	Alkylating agents	0.283333333333333
low_ploidy_sensitive	Z_SCORE	ESCA	Antimitotic agents	0.643333333333333
low_ploidy_sensitive	Z_SCORE	ESCA	p53/MDM2 pathway	0.576666666666667
low_ploidy_sensitive	Z_SCORE	ESCA	Hormone therapy	0.613333333333333
low_ploidy_sensitive	Z_SCORE	ESCA	Tumor antibiotics	0.923333333333333
low_ploidy_sensitive	Z_SCORE	ESCA	Proteasome inhibitors	0.82
low_ploidy_sensitive	Z_SCORE	ESCA	Hedgehog pathway inhibitors	0.443333333333333
low_ploidy_sensitive	Z_SCORE	OV	Serine/threonine kinase inhibitors	0.886666666666667
low_ploidy_sensitive	Z_SCORE	OV	Epigenetic inhibitors	0.0633333333333333
low_ploidy_sensitive	Z_SCORE	OV	Other	0.00666666666666667
low_ploidy_sensitive	Z_SCORE	OV	Receptor tyrosine kinase inhibitors	0.983333333333333
low_ploidy_sensitive	Z_SCORE	OV	DNA damage repair inhibitors	0.97
low_ploidy_sensitive	Z_SCORE	OV	Metabolic/redox agents	0.0366666666666667
low_ploidy_sensitive	Z_SCORE	OV	Proapoptotic agents	0.0633333333333333
low_ploidy_sensitive	Z_SCORE	OV	Non-receptor tyrosine kinase inhibitors	0.693333333333333
low_ploidy_sensitive	Z_SCORE	OV	WNT-pathway modulators	0.933333333333333
low_ploidy_sensitive	Z_SCORE	OV	Antimetabolites	0.226666666666667
low_ploidy_sensitive	Z_SCORE	OV	Chaperone/protein-homeostasis inhibitors	0.2
low_ploidy_sensitive	Z_SCORE	OV	Topoisomerase inhibitors	0.513333333333333
low_ploidy_sensitive	Z_SCORE	OV	Alkylating agents	0.523333333333333
low_ploidy_sensitive	Z_SCORE	OV	Antimitotic agents	0.00333333333333333
low_ploidy_sensitive	Z_SCORE	OV	p53/MDM2 pathway	0.91
low_ploidy_sensitive	Z_SCORE	OV	Hormone therapy	0.926666666666667
low_ploidy_sensitive	Z_SCORE	OV	Tumor antibiotics	0.716666666666667
low_ploidy_sensitive	Z_SCORE	OV	Proteasome inhibitors	0.81
low_ploidy_sensitive	Z_SCORE	OV	Hedgehog pathway inhibitors	0.766666666666667
low_ploidy_sensitive	Z_SCORE	LUSC	Serine/threonine kinase inhibitors	0.103333333333333
low_ploidy_sensitive	Z_SCORE	LUSC	Epigenetic inhibitors	0.63
low_ploidy_sensitive	Z_SCORE	LUSC	Other	0.37
low_ploidy_sensitive	Z_SCORE	LUSC	Receptor tyrosine kinase inhibitors	0.286666666666667
low_ploidy_sensitive	Z_SCORE	LUSC	DNA damage repair inhibitors	0.986666666666667
low_ploidy_sensitive	Z_SCORE	LUSC	Metabolic/redox agents	0.123333333333333
low_ploidy_sensitive	Z_SCORE	LUSC	Proapoptotic agents	0.00666666666666667
low_ploidy_sensitive	Z_SCORE	LUSC	Non-receptor tyrosine kinase inhibitors	0.126666666666667
low_ploidy_sensitive	Z_SCORE	LUSC	WNT-pathway modulators	0
low_ploidy_sensitive	Z_SCORE	LUSC	Antimetabolites	0.826666666666667
low_ploidy_sensitive	Z_SCORE	LUSC	Chaperone/protein-homeostasis inhibitors	0.24
low_ploidy_sensitive	Z_SCORE	LUSC	Topoisomerase inhibitors	0.04
low_ploidy_sensitive	Z_SCORE	LUSC	Alkylating agents	0.963333333333333
low_ploidy_sensitive	Z_SCORE	LUSC	Antimitotic agents	0.0666666666666667
low_ploidy_sensitive	Z_SCORE	LUSC	p53/MDM2 pathway	0.663333333333333
low_ploidy_sensitive	Z_SCORE	LUSC	Hormone therapy	0.0866666666666667
low_ploidy_sensitive	Z_SCORE	LUSC	Tumor antibiotics	0.236666666666667
low_ploidy_sensitive	Z_SCORE	LUSC	Proteasome inhibitors	0.48
low_ploidy_sensitive	Z_SCORE	LUSC	Hedgehog pathway inhibitors	0.636666666666667
low_ploidy_sensitive	Z_SCORE	LGG	Serine/threonine kinase inhibitors	0.00333333333333333
low_ploidy_sensitive	Z_SCORE	LGG	Epigenetic inhibitors	1
low_ploidy_sensitive	Z_SCORE	LGG	Other	1
low_ploidy_sensitive	Z_SCORE	LGG	Receptor tyrosine kinase inhibitors	1
low_ploidy_sensitive	Z_SCORE	LGG	DNA damage repair inhibitors	0.896666666666667
low_ploidy_sensitive	Z_SCORE	LGG	Metabolic/redox agents	0.0666666666666667
low_ploidy_sensitive	Z_SCORE	LGG	Proapoptotic agents	0.216666666666667
low_ploidy_sensitive	Z_SCORE	LGG	Non-receptor tyrosine kinase inhibitors	0.39
low_ploidy_sensitive	Z_SCORE	LGG	WNT-pathway modulators	0.59
low_ploidy_sensitive	Z_SCORE	LGG	Antimetabolites	0.583333333333333
low_ploidy_sensitive	Z_SCORE	LGG	Chaperone/protein-homeostasis inhibitors	0.82
low_ploidy_sensitive	Z_SCORE	LGG	Topoisomerase inhibitors	0.823333333333333
low_ploidy_sensitive	Z_SCORE	LGG	Alkylating agents	0.853333333333333
low_ploidy_sensitive	Z_SCORE	LGG	Antimitotic agents	0.0966666666666667
low_ploidy_sensitive	Z_SCORE	LGG	p53/MDM2 pathway	0.576666666666667
low_ploidy_sensitive	Z_SCORE	LGG	Hormone therapy	0.9
low_ploidy_sensitive	Z_SCORE	LGG	Tumor antibiotics	0.503333333333333
low_ploidy_sensitive	Z_SCORE	LGG	Proteasome inhibitors	0.176666666666667
low_ploidy_sensitive	Z_SCORE	LGG	Hedgehog pathway inhibitors	0.28
high_ploidy_sensitive	Z_SCORE	allcancers	Serine/threonine kinase inhibitors	0.0566666666666667
high_ploidy_sensitive	Z_SCORE	allcancers	Epigenetic inhibitors	0.26
high_ploidy_sensitive	Z_SCORE	allcancers	Other	0.816666666666667
high_ploidy_sensitive	Z_SCORE	allcancers	Receptor tyrosine kinase inhibitors	0
high_ploidy_sensitive	Z_SCORE	allcancers	DNA damage repair inhibitors	0.983333333333333
high_ploidy_sensitive	Z_SCORE	allcancers	Metabolic/redox agents	0.24
high_ploidy_sensitive	Z_SCORE	allcancers	Proapoptotic agents	0.59
high_ploidy_sensitive	Z_SCORE	allcancers	Non-receptor tyrosine kinase inhibitors	0.576666666666667
high_ploidy_sensitive	Z_SCORE	allcancers	WNT-pathway modulators	0.116666666666667
high_ploidy_sensitive	Z_SCORE	allcancers	Antimetabolites	0.9
high_ploidy_sensitive	Z_SCORE	allcancers	Chaperone/protein-homeostasis inhibitors	0.746666666666667
high_ploidy_sensitive	Z_SCORE	allcancers	Topoisomerase inhibitors	0.3
high_ploidy_sensitive	Z_SCORE	allcancers	Alkylating agents	0.913333333333333
high_ploidy_sensitive	Z_SCORE	allcancers	Antimitotic agents	0.996666666666667
high_ploidy_sensitive	Z_SCORE	allcancers	p53/MDM2 pathway	0.486666666666667
high_ploidy_sensitive	Z_SCORE	allcancers	Hormone therapy	0.376666666666667
high_ploidy_sensitive	Z_SCORE	allcancers	Tumor antibiotics	0.84
high_ploidy_sensitive	Z_SCORE	allcancers	Proteasome inhibitors	0.04
high_ploidy_sensitive	Z_SCORE	allcancers	Hedgehog pathway inhibitors	0.693333333333333
high_ploidy_sensitive	Z_SCORE	STAD	Serine/threonine kinase inhibitors	0.936666666666667
high_ploidy_sensitive	Z_SCORE	STAD	Epigenetic inhibitors	0
high_ploidy_sensitive	Z_SCORE	STAD	Other	0.703333333333333
high_ploidy_sensitive	Z_SCORE	STAD	Receptor tyrosine kinase inhibitors	0.0233333333333333
high_ploidy_sensitive	Z_SCORE	STAD	DNA damage repair inhibitors	0.85
high_ploidy_sensitive	Z_SCORE	STAD	Metabolic/redox agents	0.676666666666667
high_ploidy_sensitive	Z_SCORE	STAD	Proapoptotic agents	0.61
high_ploidy_sensitive	Z_SCORE	STAD	Non-receptor tyrosine kinase inhibitors	0.136666666666667
high_ploidy_sensitive	Z_SCORE	STAD	WNT-pathway modulators	0.746666666666667
high_ploidy_sensitive	Z_SCORE	STAD	Antimetabolites	0.99
high_ploidy_sensitive	Z_SCORE	STAD	Chaperone/protein-homeostasis inhibitors	0.59
high_ploidy_sensitive	Z_SCORE	STAD	Topoisomerase inhibitors	0.92
high_ploidy_sensitive	Z_SCORE	STAD	Alkylating agents	0.453333333333333
high_ploidy_sensitive	Z_SCORE	STAD	Antimitotic agents	0.403333333333333
high_ploidy_sensitive	Z_SCORE	STAD	p53/MDM2 pathway	0.59
high_ploidy_sensitive	Z_SCORE	STAD	Hormone therapy	0.03
high_ploidy_sensitive	Z_SCORE	STAD	Tumor antibiotics	0.87
high_ploidy_sensitive	Z_SCORE	STAD	Proteasome inhibitors	0.606666666666667
high_ploidy_sensitive	Z_SCORE	STAD	Hedgehog pathway inhibitors	0.453333333333333
high_ploidy_sensitive	Z_SCORE	GBM	Serine/threonine kinase inhibitors	0.03
high_ploidy_sensitive	Z_SCORE	GBM	Epigenetic inhibitors	0.573333333333333
high_ploidy_sensitive	Z_SCORE	GBM	Other	0.673333333333333
high_ploidy_sensitive	Z_SCORE	GBM	Receptor tyrosine kinase inhibitors	0.0466666666666667
high_ploidy_sensitive	Z_SCORE	GBM	DNA damage repair inhibitors	0.546666666666667
high_ploidy_sensitive	Z_SCORE	GBM	Metabolic/redox agents	0.53
high_ploidy_sensitive	Z_SCORE	GBM	Proapoptotic agents	0.77
high_ploidy_sensitive	Z_SCORE	GBM	Non-receptor tyrosine kinase inhibitors	0.33
high_ploidy_sensitive	Z_SCORE	GBM	WNT-pathway modulators	0.126666666666667
high_ploidy_sensitive	Z_SCORE	GBM	Antimetabolites	0.923333333333333
high_ploidy_sensitive	Z_SCORE	GBM	Chaperone/protein-homeostasis inhibitors	0.72
high_ploidy_sensitive	Z_SCORE	GBM	Topoisomerase inhibitors	0.983333333333333
high_ploidy_sensitive	Z_SCORE	GBM	Alkylating agents	0.833333333333333
high_ploidy_sensitive	Z_SCORE	GBM	Antimitotic agents	0.533333333333333
high_ploidy_sensitive	Z_SCORE	GBM	p53/MDM2 pathway	0.93
high_ploidy_sensitive	Z_SCORE	GBM	Hormone therapy	0.223333333333333
high_ploidy_sensitive	Z_SCORE	GBM	Tumor antibiotics	1
high_ploidy_sensitive	Z_SCORE	GBM	Proteasome inhibitors	0.0966666666666667
high_ploidy_sensitive	Z_SCORE	GBM	Hedgehog pathway inhibitors	0.383333333333333
high_ploidy_sensitive	Z_SCORE	BLCA	Serine/threonine kinase inhibitors	0.13
high_ploidy_sensitive	Z_SCORE	BLCA	Epigenetic inhibitors	0.00666666666666667
high_ploidy_sensitive	Z_SCORE	BLCA	Other	0.636666666666667
high_ploidy_sensitive	Z_SCORE	BLCA	Receptor tyrosine kinase inhibitors	0.89
high_ploidy_sensitive	Z_SCORE	BLCA	DNA damage repair inhibitors	0.763333333333333
high_ploidy_sensitive	Z_SCORE	BLCA	Metabolic/redox agents	0
high_ploidy_sensitive	Z_SCORE	BLCA	Proapoptotic agents	0.403333333333333
high_ploidy_sensitive	Z_SCORE	BLCA	Non-receptor tyrosine kinase inhibitors	0.113333333333333
high_ploidy_sensitive	Z_SCORE	BLCA	WNT-pathway modulators	0.0566666666666667
high_ploidy_sensitive	Z_SCORE	BLCA	Antimetabolites	0.796666666666667
high_ploidy_sensitive	Z_SCORE	BLCA	Chaperone/protein-homeostasis inhibitors	0.77
high_ploidy_sensitive	Z_SCORE	BLCA	Topoisomerase inhibitors	1
high_ploidy_sensitive	Z_SCORE	BLCA	Alkylating agents	0.806666666666667
high_ploidy_sensitive	Z_SCORE	BLCA	Antimitotic agents	0.936666666666667
high_ploidy_sensitive	Z_SCORE	BLCA	p53/MDM2 pathway	0.613333333333333
high_ploidy_sensitive	Z_SCORE	BLCA	Hormone therapy	0.136666666666667
high_ploidy_sensitive	Z_SCORE	BLCA	Tumor antibiotics	0.943333333333333
high_ploidy_sensitive	Z_SCORE	BLCA	Proteasome inhibitors	0.96
high_ploidy_sensitive	Z_SCORE	BLCA	Hedgehog pathway inhibitors	0.336666666666667
high_ploidy_sensitive	Z_SCORE	UNCLASSIFIED	Serine/threonine kinase inhibitors	0.166666666666667
high_ploidy_sensitive	Z_SCORE	UNCLASSIFIED	Epigenetic inhibitors	0
high_ploidy_sensitive	Z_SCORE	UNCLASSIFIED	Other	0.873333333333333
high_ploidy_sensitive	Z_SCORE	UNCLASSIFIED	Receptor tyrosine kinase inhibitors	0.546666666666667
high_ploidy_sensitive	Z_SCORE	UNCLASSIFIED	DNA damage repair inhibitors	0.97
high_ploidy_sensitive	Z_SCORE	UNCLASSIFIED	Metabolic/redox agents	0.32
high_ploidy_sensitive	Z_SCORE	UNCLASSIFIED	Proapoptotic agents	0.0466666666666667
high_ploidy_sensitive	Z_SCORE	UNCLASSIFIED	Non-receptor tyrosine kinase inhibitors	0.166666666666667
high_ploidy_sensitive	Z_SCORE	UNCLASSIFIED	WNT-pathway modulators	0.363333333333333
high_ploidy_sensitive	Z_SCORE	UNCLASSIFIED	Antimetabolites	0.86
high_ploidy_sensitive	Z_SCORE	UNCLASSIFIED	Chaperone/protein-homeostasis inhibitors	0.78
high_ploidy_sensitive	Z_SCORE	UNCLASSIFIED	Topoisomerase inhibitors	0.723333333333333
high_ploidy_sensitive	Z_SCORE	UNCLASSIFIED	Alkylating agents	0.626666666666667
high_ploidy_sensitive	Z_SCORE	UNCLASSIFIED	Antimitotic agents	0.743333333333333
high_ploidy_sensitive	Z_SCORE	UNCLASSIFIED	p53/MDM2 pathway	0.24
high_ploidy_sensitive	Z_SCORE	UNCLASSIFIED	Hormone therapy	0.986666666666667
high_ploidy_sensitive	Z_SCORE	UNCLASSIFIED	Tumor antibiotics	0.976666666666667
high_ploidy_sensitive	Z_SCORE	UNCLASSIFIED	Proteasome inhibitors	0.466666666666667
high_ploidy_sensitive	Z_SCORE	UNCLASSIFIED	Hedgehog pathway inhibitors	0.496666666666667
high_ploidy_sensitive	Z_SCORE	KIRC	Serine/threonine kinase inhibitors	0.0233333333333333
high_ploidy_sensitive	Z_SCORE	KIRC	Epigenetic inhibitors	0.673333333333333
high_ploidy_sensitive	Z_SCORE	KIRC	Other	0.996666666666667
high_ploidy_sensitive	Z_SCORE	KIRC	Receptor tyrosine kinase inhibitors	0.873333333333333
high_ploidy_sensitive	Z_SCORE	KIRC	DNA damage repair inhibitors	0.516666666666667
high_ploidy_sensitive	Z_SCORE	KIRC	Metabolic/redox agents	0.596666666666667
high_ploidy_sensitive	Z_SCORE	KIRC	Proapoptotic agents	0.116666666666667
high_ploidy_sensitive	Z_SCORE	KIRC	Non-receptor tyrosine kinase inhibitors	0.6
high_ploidy_sensitive	Z_SCORE	KIRC	WNT-pathway modulators	0.286666666666667
high_ploidy_sensitive	Z_SCORE	KIRC	Antimetabolites	0.826666666666667
high_ploidy_sensitive	Z_SCORE	KIRC	Chaperone/protein-homeostasis inhibitors	0
high_ploidy_sensitive	Z_SCORE	KIRC	Topoisomerase inhibitors	0.113333333333333
high_ploidy_sensitive	Z_SCORE	KIRC	Alkylating agents	0.0933333333333333
high_ploidy_sensitive	Z_SCORE	KIRC	Antimitotic agents	0.213333333333333
high_ploidy_sensitive	Z_SCORE	KIRC	p53/MDM2 pathway	0.736666666666667
high_ploidy_sensitive	Z_SCORE	KIRC	Hormone therapy	0.28
high_ploidy_sensitive	Z_SCORE	KIRC	Tumor antibiotics	0.826666666666667
high_ploidy_sensitive	Z_SCORE	KIRC	Proteasome inhibitors	0.716666666666667
high_ploidy_sensitive	Z_SCORE	KIRC	Hedgehog pathway inhibitors	0.6
high_ploidy_sensitive	Z_SCORE	THCA	Serine/threonine kinase inhibitors	0
high_ploidy_sensitive	Z_SCORE	THCA	Epigenetic inhibitors	0.376666666666667
high_ploidy_sensitive	Z_SCORE	THCA	Other	0.523333333333333
high_ploidy_sensitive	Z_SCORE	THCA	Receptor tyrosine kinase inhibitors	0.25
high_ploidy_sensitive	Z_SCORE	THCA	DNA damage repair inhibitors	1
high_ploidy_sensitive	Z_SCORE	THCA	Metabolic/redox agents	0.636666666666667
high_ploidy_sensitive	Z_SCORE	THCA	Proapoptotic agents	0.91
high_ploidy_sensitive	Z_SCORE	THCA	Non-receptor tyrosine kinase inhibitors	0.87
high_ploidy_sensitive	Z_SCORE	THCA	WNT-pathway modulators	0.396666666666667
high_ploidy_sensitive	Z_SCORE	THCA	Antimetabolites	0.753333333333333
high_ploidy_sensitive	Z_SCORE	THCA	Chaperone/protein-homeostasis inhibitors	0.186666666666667
high_ploidy_sensitive	Z_SCORE	THCA	Topoisomerase inhibitors	0.946666666666667
high_ploidy_sensitive	Z_SCORE	THCA	Alkylating agents	0.38
high_ploidy_sensitive	Z_SCORE	THCA	Antimitotic agents	1
high_ploidy_sensitive	Z_SCORE	THCA	p53/MDM2 pathway	0.83
high_ploidy_sensitive	Z_SCORE	THCA	Hormone therapy	0.2
high_ploidy_sensitive	Z_SCORE	THCA	Tumor antibiotics	0.593333333333333
high_ploidy_sensitive	Z_SCORE	THCA	Proteasome inhibitors	0.46
high_ploidy_sensitive	Z_SCORE	THCA	Hedgehog pathway inhibitors	0.51
high_ploidy_sensitive	Z_SCORE	SKCM	Serine/threonine kinase inhibitors	0.996666666666667
high_ploidy_sensitive	Z_SCORE	SKCM	Epigenetic inhibitors	0.0333333333333333
high_ploidy_sensitive	Z_SCORE	SKCM	Other	0.653333333333333
high_ploidy_sensitive	Z_SCORE	SKCM	Receptor tyrosine kinase inhibitors	0.06
high_ploidy_sensitive	Z_SCORE	SKCM	DNA damage repair inhibitors	0.753333333333333
high_ploidy_sensitive	Z_SCORE	SKCM	Metabolic/redox agents	0.44
high_ploidy_sensitive	Z_SCORE	SKCM	Proapoptotic agents	0.27
high_ploidy_sensitive	Z_SCORE	SKCM	Non-receptor tyrosine kinase inhibitors	0.04
high_ploidy_sensitive	Z_SCORE	SKCM	WNT-pathway modulators	0.446666666666667
high_ploidy_sensitive	Z_SCORE	SKCM	Antimetabolites	0.963333333333333
high_ploidy_sensitive	Z_SCORE	SKCM	Chaperone/protein-homeostasis inhibitors	0.493333333333333
high_ploidy_sensitive	Z_SCORE	SKCM	Topoisomerase inhibitors	0.946666666666667
high_ploidy_sensitive	Z_SCORE	SKCM	Alkylating agents	0.133333333333333
high_ploidy_sensitive	Z_SCORE	SKCM	Antimitotic agents	0.0533333333333333
high_ploidy_sensitive	Z_SCORE	SKCM	p53/MDM2 pathway	0.27
high_ploidy_sensitive	Z_SCORE	SKCM	Hormone therapy	0.413333333333333
high_ploidy_sensitive	Z_SCORE	SKCM	Tumor antibiotics	0.166666666666667
high_ploidy_sensitive	Z_SCORE	SKCM	Proteasome inhibitors	0.79
high_ploidy_sensitive	Z_SCORE	SKCM	Hedgehog pathway inhibitors	0.333333333333333
high_ploidy_sensitive	Z_SCORE	DLBC	Serine/threonine kinase inhibitors	1
high_ploidy_sensitive	Z_SCORE	DLBC	Epigenetic inhibitors	0.603333333333333
high_ploidy_sensitive	Z_SCORE	DLBC	Other	0.03
high_ploidy_sensitive	Z_SCORE	DLBC	Receptor tyrosine kinase inhibitors	0.31
high_ploidy_sensitive	Z_SCORE	DLBC	DNA damage repair inhibitors	0.426666666666667
high_ploidy_sensitive	Z_SCORE	DLBC	Metabolic/redox agents	0.116666666666667
high_ploidy_sensitive	Z_SCORE	DLBC	Proapoptotic agents	0.733333333333333
high_ploidy_sensitive	Z_SCORE	DLBC	Non-receptor tyrosine kinase inhibitors	0.986666666666667
high_ploidy_sensitive	Z_SCORE	DLBC	WNT-pathway modulators	0.46
high_ploidy_sensitive	Z_SCORE	DLBC	Antimetabolites	0.16
high_ploidy_sensitive	Z_SCORE	DLBC	Chaperone/protein-homeostasis inhibitors	0.813333333333333
high_ploidy_sensitive	Z_SCORE	DLBC	Topoisomerase inhibitors	0.136666666666667
high_ploidy_sensitive	Z_SCORE	DLBC	Alkylating agents	0.0933333333333333
high_ploidy_sensitive	Z_SCORE	DLBC	Antimitotic agents	0.213333333333333
high_ploidy_sensitive	Z_SCORE	DLBC	p53/MDM2 pathway	0.543333333333333
high_ploidy_sensitive	Z_SCORE	DLBC	Hormone therapy	0.42
high_ploidy_sensitive	Z_SCORE	DLBC	Tumor antibiotics	0.0533333333333333
high_ploidy_sensitive	Z_SCORE	DLBC	Proteasome inhibitors	0.45
high_ploidy_sensitive	Z_SCORE	DLBC	Hedgehog pathway inhibitors	0.686666666666667
high_ploidy_sensitive	Z_SCORE	LUAD	Serine/threonine kinase inhibitors	0.0433333333333333
high_ploidy_sensitive	Z_SCORE	LUAD	Epigenetic inhibitors	0.613333333333333
high_ploidy_sensitive	Z_SCORE	LUAD	Other	0.98
high_ploidy_sensitive	Z_SCORE	LUAD	Receptor tyrosine kinase inhibitors	0.0833333333333333
high_ploidy_sensitive	Z_SCORE	LUAD	DNA damage repair inhibitors	0.77
high_ploidy_sensitive	Z_SCORE	LUAD	Metabolic/redox agents	0.683333333333333
high_ploidy_sensitive	Z_SCORE	LUAD	Proapoptotic agents	0.116666666666667
high_ploidy_sensitive	Z_SCORE	LUAD	Non-receptor tyrosine kinase inhibitors	0.783333333333333
high_ploidy_sensitive	Z_SCORE	LUAD	WNT-pathway modulators	0.383333333333333
high_ploidy_sensitive	Z_SCORE	LUAD	Antimetabolites	0.69
high_ploidy_sensitive	Z_SCORE	LUAD	Chaperone/protein-homeostasis inhibitors	0.87
high_ploidy_sensitive	Z_SCORE	LUAD	Topoisomerase inhibitors	0
high_ploidy_sensitive	Z_SCORE	LUAD	Alkylating agents	0.786666666666667
high_ploidy_sensitive	Z_SCORE	LUAD	Antimitotic agents	0.57
high_ploidy_sensitive	Z_SCORE	LUAD	p53/MDM2 pathway	0.313333333333333
high_ploidy_sensitive	Z_SCORE	LUAD	Hormone therapy	0.663333333333333
