cancer	drug	correlation
SKCM	ZM447439	-0.412761701713705
SKCM	GSK591	-0.406102484533303
SKCM	VE-822	-0.399002858068369
SKCM	Sapitinib	-0.396370918311846
SKCM	Leflunomide	-0.3938487524024
SKCM	Sorafenib	-0.38209830966309
SKCM	50869	-0.373037940066083
SKCM	ABT737	-0.361452007108514
SKCM	ULK1_4989	-0.361074486158447
SKCM	667880	-0.360874847826179
SKCM	Lapatinib	-0.357174619933549
SKCM	I-BRD9	-0.355713113862118
SKCM	Oxaliplatin	-0.351413079043877
SKCM	Palbociclib	-0.350635206323809
SKCM	Serdemetan	-0.348779717146332
SKCM	Linsitinib	-0.348766446494487
SKCM	UMI-77	-0.346836852312137
SKCM	Dinaciclib	-0.345911872925588
SKCM	LJI308	-0.344846309646573
SKCM	5-azacytidine	-0.337730499028147
SKCM	SGC0946	-0.334032401371536
SKCM	Dacarbazine	-0.331749334288724
SKCM	Doramapimod	-0.330432236779874
SKCM	Erlotinib	-0.326169001371464
SKCM	Obatoclax Mesylate	-0.323406850642021
SKCM	Ibrutinib	-0.322045623818457
SKCM	IRAK4_4710	-0.32124729105153
SKCM	PRT062607	-0.317822391361131
SKCM	EPZ004777	-0.31730217917231
SKCM	BDOCA000347a	-0.315452508594849
SKCM	BMS-536924	-0.31442989486706
SKCM	GDC0810	-0.314188078091735
SKCM	AZD5153	-0.313023401550293
SKCM	PD173074	-0.303907952263843
SKCM	JAK1_8709	-0.29839714320488
SKCM	WEHI-539	-0.296323015313244
SKCM	5-Fluorouracil	-0.290208940845498
SKCM	BMS-754807	-0.280698819018232
SKCM	Sinularin	-0.280467317576286
SKCM	ML323	-0.278381424756051
SKCM	Wee1 Inhibitor	-0.27615476526334
SKCM	Vorinostat	-0.275142069616995
SKCM	Navitoclax	-0.274909202186602
SKCM	PRIMA-1MET	-0.272746057279578
SKCM	AGI-5198	-0.268647512095886
SKCM	Osimertinib	-0.266710351789621
SKCM	UNC0638	-0.265021233193676
SKCM	Elephantin	-0.262993685645142
SKCM	Bleomycin	-0.26194508903161
SKCM	Cyclophosphamide	-0.257766872349847
SKCM	RVX-208	-0.257543408896148
SKCM	N29087-69-1	-0.256892653460898
SKCM	P22077	-0.255030804623185
SKCM	PCI-34051	-0.252639405086807
SKCM	LGK974	-0.252173955071894
SKCM	JQ1	-0.251932736015033
SKCM	Ipatasertib	-0.25023728280267
SKCM	AZD3759	-0.249670107609036
SKCM	Podophyllotoxin bromide	-0.247686564935387
SKCM	Motesanib	-0.247430775687741
SKCM	LMB_AB1	-0.246370443211105
SKCM	YK-4-279	-0.245265537111045
SKCM	Venetoclax	-0.244733031647395
SKCM	VE821	-0.240419288172087
SKCM	AZD4547	-0.233360042866897
SKCM	THR-102	-0.224303277740253
SKCM	Taselisib	-0.223918615590697
SKCM	Vismodegib	-0.221841221506087
SKCM	MK-2206	-0.220855197736217
SKCM	WIKI4	-0.219370189398903
SKCM	ICL-SIRT078	-0.215526462936693
SKCM	GSK2578215A	-0.214166672320212
SKCM	LY2109761	-0.214088606490392
SKCM	Uprosertib	-0.212608872467977
SKCM	CT7033-2	-0.212432120230471
SKCM	Bosutinib	-0.21176051066499
SKCM	CCT007093	-0.209883219588247
SKCM	alpha-lipoic acid	-0.208231891594988
SKCM	Picolinici-acid	-0.208218366013402
SKCM	RO-3306	-0.20800156328518
SKCM	Afuresertib	-0.207428331978683
SKCM	Mitoxantrone	-0.207354096730716
SKCM	VTP-A	-0.205749509913189
SKCM	776928	-0.203358522506075
SKCM	Ruxolitinib	-0.2032130748605
SKCM	615590	-0.202856953226818
SKCM	GSK3337463A	-0.201642122546525
SKCM	JNK Inhibitor VIII	-0.199536917754742
SKCM	GSK2276186C	-0.19940813232825
SKCM	Dactinomycin	-0.19752625664904
SKCM	Gefitinib	-0.197065487680884
SKCM	EHT-1864	-0.190294298925353
SKCM	Nilotinib	-0.188726086616879
SKCM	OTX015	-0.188601349905378
SKCM	Foretinib	-0.187637600783643
SKCM	NVP-ADW742	-0.187103800668596
SKCM	I-BET-762	-0.181575083567277
SKCM	THR-103	-0.180219913770486
SKCM	GSK343	-0.179951912294894
SKCM	GNE-317	-0.17735172183436
SKCM	Paclitaxel	-0.173059127000741
SKCM	PBD-288	-0.171994613653022
SKCM	AGK2	-0.171949879077085
SKCM	GSK2830371	-0.170028426379158
SKCM	GSK626616AC	-0.169038352245962
SKCM	Docetaxel	-0.164969913137482
SKCM	Gallibiscoquinazole	-0.159286803540244
SKCM	Piperlongumine	-0.156604799132297
SKCM	Schweinfurthin A	-0.156065223681125
SKCM	NU7441	-0.155991735470952
SKCM	HKMTI-1-005	-0.154717206057284
SKCM	150412	-0.153898213169567
SKCM	PFI-1	-0.148685976412724
SKCM	Bleomycin (50 uM)	-0.143465438196396
SKCM	Bortezomib	-0.143425579942488
SKCM	Dactolisib	-0.141064833466207
SKCM	Eg5_9814	-0.14031914411013
SKCM	AT13148	-0.139877921215209
SKCM	Zoledronate	-0.138575748614072
SKCM	AZD1208	-0.13835213992803
SKCM	SGC-CBP30	-0.136662889772105
SKCM	AMG-319	-0.132602643006209
SKCM	Axitinib	-0.131071805566464
SKCM	Mirin	-0.130984031961057
SKCM	MIRA-1	-0.13019668250004
SKCM	A-366	-0.129920841017034
SKCM	IAP_5620	-0.125820516314545
SKCM	BIBR-1532	-0.121655563506148
SKCM	Ulixertinib	-0.121244573563957
SKCM	Romidepsin	-0.121090664164133
SKCM	Avagacestat	-0.121086047746135
SKCM	Crizotinib	-0.120012528906569
SKCM	POMHEX	-0.118768858798459
SKCM	JAK_8517	-0.117785192871891
SKCM	Acetalax	-0.116627705902618
SKCM	Vinorelbine	-0.116338842932753
SKCM	BI-2536	-0.116214608232907
SKCM	AZD8186	-0.113048125689627
SKCM	Vinblastine	-0.111403223214225
SKCM	Rapamycin	-0.109881757243323
SKCM	OF-1	-0.109185478847917
SKCM	SB505124	-0.109009712475896
SKCM	LMB_AB2	-0.107969363042067
SKCM	BDP-00009066	-0.103301747044502
SKCM	LMB_AB3	-0.100446667960148
SKCM	GSK-LSD1-2HCl 	-0.100320681110674
SKCM	N27922-53-1	-0.0956621664956079
SKCM	CDK9_5576	-0.0955540859864268
SKCM	Niraparib	-0.0944591712412229
SKCM	GSK269962A	-0.0923141365440108
SKCM	AZD5438	-0.0904380995183488
SKCM	AZD5363	-0.0862825799003122
SKCM	MN-64	-0.0850974038149645
SKCM	MK-8776	-0.0844629794441954
SKCM	Lenalidomide	-0.083150117553283
SKCM	TW 37	-0.0818609125312197
SKCM	Temsirolimus	-0.0812989997098971
SKCM	SL0101	-0.0803520511164931
SKCM	THR-101	-0.0765043581647294
SKCM	Fulvestrant	-0.0757226535585494
SKCM	SN-38	-0.0716645962263823
SKCM	123829	-0.0682797044776042
SKCM	Pevonedistat	-0.0678153739603436
SKCM	Buparlisib	-0.067734951529696
SKCM	MIM1	-0.0653595288371598
SKCM	IGF1R_3801	-0.0610579776206575
SKCM	Ribociclib	-0.0588672056337
SKCM	glutathione	-0.0556668786963008
SKCM	AZD1332	-0.055297176321539
SKCM	MK-1775	-0.0549946291406685
SKCM	Talazoparib	-0.0484455313822539
SKCM	Lestaurtinib	-0.0477327752092679
SKCM	VSP34_8731	-0.0444350996765677
SKCM	AZD6482	-0.0439230140089109
SKCM	Luminespib	-0.0426405152970022
SKCM	AZD8055	-0.0417382564889027
SKCM	AZD6738	-0.0416862249885814
SKCM	CHIR-99021	-0.033146844532176
SKCM	Teniposide	-0.0321074747643997
SKCM	Olaparib	-0.0306110530777074
SKCM	Nelarabine	-0.0303187861595505
SKCM	AZD5991	-0.0295550516588457
SKCM	KU-55933	-0.0275821785159272
SKCM	L-Oxonoreleagnine	-0.024963706149214
SKCM	UNC0379	-0.0235616438899593
SKCM	Dasatinib	-0.0227555298229251
SKCM	Elesclomol	-0.0223974833810008
SKCM	N30652-18-1	-0.0197575817251842
SKCM	CDK9_5038	-0.0192803223805608
SKCM	Sepantronium bromide	-0.0147290749086152
SKCM	OSI-027	-0.0140695198372344
SKCM	AZD7762	-0.012699728736133
SKCM	GSK2801	-0.0125882407897732
SKCM	Staurosporine	-0.0116809238268756
SKCM	Tamoxifen	-0.00994861467353337
SKCM	BDILV000379a	-0.0083530447142392
SKCM	Pictilisib	-0.00722444205514063
SKCM	Daporinad	-0.00643090550021411
SKCM	Rucaparib	0.00111259489067809
SKCM	Alisertib	0.00142703702482157
SKCM	PFI3	0.00257621186061898
SKCM	Afatinib	0.00707628595358632
SKCM	Mycophenolic acid	0.00962676920450232
SKCM	Tretinoin	0.0100420257130533
SKCM	Topotecan	0.0164809057113884
SKCM	GSK2606414	0.0205689607937278
SKCM	SCH772984	0.0213915321251528
SKCM	Selumetinib	0.0247075539449531
SKCM	SB216763	0.026821597419427
SKCM	MG-132	0.0297615203407042
SKCM	AZ6102	0.0304675819878971
SKCM	Tozasertib	0.033232485575899
SKCM	BDF00022089a	0.0340492197191046
SKCM	Bicalutamide	0.0374174834187312
SKCM	Methotrexate	0.0453000764032954
SKCM	123138	0.0522701985797427
SKCM	Epirubicin	0.0554964182358951
SKCM	Sabutoclax	0.0590759025587329
SKCM	Cisplatin	0.0598494561624979
SKCM	Pyridostatin	0.0633374283739751
SKCM	CZC24832	0.0705279475814415
SKCM	Savolitinib	0.0732889292985687
SKCM	AZD2014	0.0825331566339038
SKCM	Bromosporine	0.083589870879281
SKCM	PLX-4720	0.0865624542686582
SKCM	N-acetyl cysteine	0.08719227507224
SKCM	GSK2256098C	0.0897794075131638
SKCM	Cediranib	0.0900841165674643
SKCM	VX-11e	0.0990218166992353
SKCM	KRAS (G12C) Inhibitor-12	0.102760970487655
SKCM	Camptothecin	0.10296943610698
SKCM	BPD-00008900	0.105127118335414
SKCM	AZD5582	0.108564659143492
SKCM	Telomerase Inhibitor IX	0.115444118635806
SKCM	PF-4708671	0.123700148563148
SKCM	VTP-B	0.124515076603091
SKCM	GSK-LSD1	0.129167152530957
SKCM	Veliparib	0.139583684538554
SKCM	Wnt-C59	0.149152800747874
SKCM	GW441756	0.15041217454983
SKCM	Cytarabine	0.154184768378762
SKCM	AGI-6780	0.156888691836051
SKCM	Trametinib	0.158153025075548
SKCM	Irinotecan	0.160262422072612
SKCM	PD0325901	0.165113434490314
SKCM	Gemcitabine	0.166733923594717
SKCM	630600	0.173777592043999
SKCM	Dabrafenib	0.174964338317532
SKCM	CCT-018159	0.17774783116058
SKCM	BX795	0.184567245174008
SKCM	Nutlin-3a (-)	0.187723904359525
SKCM	Refametinib	0.196918584630929
SKCM	BEN	0.210575716236656
SKCM	LMP744	0.215845230714792
SKCM	743380	0.219297130398638
SKCM	SB590885	0.235470213269615
SKCM	GSK2830371A	0.236582356223886
SKCM	GSK2110183B	0.274002281298756
SKCM	ERK_6604	0.275374361050436
SKCM	ERK_2440	0.276822802234385
SKCM	Tanespimycin	0.279432279129863
SKCM	Fludarabine	0.314137299849135
SKCM	741909	0.342867097010447
SKCM	WZ4003	0.478825814876023
BLCA	PLX-4720	-0.517738478748449
BLCA	TAF1_5496	-0.488613184828821
BLCA	SGC-CBP30	-0.402987365954045
BLCA	OF-1	-0.389846277410491
BLCA	Leflunomide	-0.329613360414051
BLCA	Remodelin	-0.303152157701946
BLCA	ABT737	-0.25855012549386
BLCA	GSK2578215A	-0.213215958678034
BLCA	Schweinfurthin A	-0.151222656399887
BLCA	Navitoclax	-0.148408724569289
BLCA	Cyclophosphamide	-0.134386615657032
BLCA	BDOCA000347a	-0.124794297171014
BLCA	GSK-LSD1	-0.116118169427834
BLCA	LY2109761	-0.102288515440995
BLCA	GDC0810	-0.0612265827125993
BLCA	GSK3337463A	-0.0573021606807347
BLCA	N-acetyl cysteine	-0.0563529303458234
BLCA	Nilotinib	-0.0426382393075106
BLCA	LGK974	-0.0401092981161972
BLCA	Gefitinib	-0.0290553410281729
BLCA	RVX-208	-0.0285066255098019
BLCA	Dabrafenib	-0.019889115394374
BLCA	I-BRD9	-0.017217320309194
BLCA	Wnt-C59	-0.00316445388198901
BLCA	GSK1904529A	0.0115565040517897
BLCA	ascorbate (vitamin C)	0.0168356463203536
BLCA	MN-64	0.0237905074588704
BLCA	PCI-34051	0.029731554769026
BLCA	HKMTI-1-005	0.032497474666484
BLCA	CPI-637	0.0342165802347517
BLCA	Rapamycin	0.0367695646501421
BLCA	OTX015	0.037248314282342
BLCA	GSK591	0.0453519471752594
BLCA	AGI-5198	0.0501206731372584
BLCA	Bromosporine	0.0520745615006285
BLCA	SB590885	0.0556529179645707
BLCA	AZD3759	0.0630064877745865
BLCA	Picolinici-acid	0.0687881454419313
BLCA	AT13148	0.0710010765796786
BLCA	Acetalax	0.0732121294484535
BLCA	Nutlin-3a (-)	0.0788851424968681
BLCA	BIBR-1532	0.0830591828857716
BLCA	POMHEX	0.0881894000173525
BLCA	ERK_6604	0.090203257713376
BLCA	CZC24832	0.0976604571871916
BLCA	Sepantronium bromide	0.101753172479784
BLCA	LMB_AB1	0.10589686220345
BLCA	5-azacytidine	0.114370813307619
BLCA	BDF00022089a	0.115743334981346
BLCA	Tamoxifen	0.117628320715678
BLCA	Lapatinib	0.118794792250767
BLCA	Erlotinib	0.125630892838339
BLCA	WEHI-539	0.136352158339645
BLCA	GSK2801	0.138506530625755
BLCA	Osimertinib	0.142687528802643
BLCA	Rucaparib	0.144027723490637
BLCA	LJI308	0.144266327387969
BLCA	AZD5153	0.152321843038495
BLCA	Entinostat	0.161940234900471
BLCA	Dihydrorotenone	0.168176513455263
BLCA	Bosutinib	0.169733185957424
BLCA	XAV939	0.173612647454551
BLCA	BEN	0.177652226248842
BLCA	VE-822	0.185982026215202
BLCA	GSK2110183B	0.186254839861645
BLCA	741909	0.194801271612868
BLCA	GSK2830371A	0.196427141673924
BLCA	615590	0.199293886031932
BLCA	GSK2276186C	0.199705362154135
BLCA	GSK2256098C	0.216159224514339
BLCA	UMI-77	0.218617833484242
BLCA	Zoledronate	0.220903411991453
BLCA	BDILV000379a	0.226326949642471
BLCA	I-BET-762	0.226850513780701
BLCA	THR-102	0.233017994266625
BLCA	MK-8776	0.235886125460006
BLCA	Palbociclib	0.242629871259063
BLCA	PAK_5339	0.243557901058935
BLCA	GSK-LSD1-2HCl 	0.245987966350427
BLCA	A-366	0.248384365366929
BLCA	Selumetinib	0.249012431301644
BLCA	AGI-6780	0.250899645920505
BLCA	Ulixertinib	0.258003314981317
BLCA	Trametinib	0.260443197333769
BLCA	SB216763	0.273254387571324
BLCA	667880	0.274984185301443
BLCA	Sapitinib	0.27834173345963
BLCA	KRAS (G12C) Inhibitor-12	0.280154851831887
BLCA	Avagacestat	0.280569733812846
BLCA	EHT-1864	0.281612595946843
BLCA	GSK626616AC	0.285173290684105
BLCA	Vismodegib	0.285702624004619
BLCA	776928	0.285721811825489
BLCA	THR-103	0.286473218111849
BLCA	N25720-51-A1	0.289597513561948
BLCA	743380	0.290674493945702
BLCA	Sorafenib	0.293520726557232
BLCA	AZD8055	0.294957989280063
BLCA	JAK1_8709	0.297379267742139
BLCA	glutathione	0.305642697906085
BLCA	PD0325901	0.306294969507522
BLCA	VX-11e	0.308054803994076
BLCA	Veliparib	0.309364455025104
BLCA	PFI-1	0.31156038405649
BLCA	IRAK4_4710	0.313656112526662
BLCA	Refametinib	0.314760499824521
BLCA	SCH772984	0.317163317531905
BLCA	UNC0379	0.318534800742091
BLCA	BPD-00008900	0.318910703123724
BLCA	Vorinostat	0.328182766922865
BLCA	EPZ004777	0.331165239837244
BLCA	Afuresertib	0.332687464318281
BLCA	Staurosporine	0.336843156752798
BLCA	VE821	0.336996386198275
BLCA	Sinularin	0.348185262576603
BLCA	WIKI4	0.348925203165957
BLCA	Dasatinib	0.349098831903188
BLCA	OSI-027	0.351304311008988
BLCA	Bleomycin	0.35135605017771
BLCA	Methotrexate	0.354000359450912
BLCA	Ruxolitinib	0.355130952122942
BLCA	Topotecan	0.355554687584052
BLCA	Entospletinib	0.355797433532997
BLCA	AMG-319	0.355871482022514
BLCA	AZD4547	0.3576064396437
BLCA	N30652-18-1	0.359010320552591
BLCA	Dactolisib	0.365563988917938
BLCA	720427	0.367805793470445
BLCA	LMB_AB3	0.370052091172654
BLCA	AZD5363	0.370788852377915
BLCA	Obatoclax Mesylate	0.374257431435203
BLCA	AZD7762	0.374582442489959
BLCA	AZD1208	0.375254719039683
BLCA	ICL-SIRT078	0.378769821695127
BLCA	GSK2830371	0.379235741916651
BLCA	PD173074	0.379530381272823
BLCA	765771	0.380151466106821
BLCA	Fulvestrant	0.385073451818698
BLCA	THR-101	0.386429187703873
BLCA	GSK343	0.38978763572778
BLCA	GW441756	0.390329367541586
BLCA	N27922-53-1	0.390701895324586
BLCA	WZ4003	0.392415024366627
BLCA	PRIMA-1MET	0.394299703627475
BLCA	JQ1	0.395210270991662
BLCA	ML323	0.395788532026068
BLCA	AZD8186	0.396072695899214
BLCA	Tanespimycin	0.396672519199641
BLCA	CCT007093	0.399171466212788
BLCA	Dacarbazine	0.399220380008626
BLCA	PRT062607	0.400641342874561
BLCA	Telomerase Inhibitor IX	0.402598295497898
BLCA	AZD6738	0.406875706572687
BLCA	ERK_2440	0.409146741677887
BLCA	SGC0946	0.410579188449487
BLCA	Oxaliplatin	0.411255197954986
BLCA	Podophyllotoxin bromide	0.412094029229226
BLCA	Ipatasertib	0.41228677671093
BLCA	MIM1	0.413756595678272
BLCA	Uprosertib	0.416590484977487
BLCA	Wee1 Inhibitor	0.422986645331625
BLCA	Ibrutinib	0.424664394360387
BLCA	Dinaciclib	0.427109796451235
BLCA	MK-2206	0.428219346787326
BLCA	IWP-2	0.429950923805752
BLCA	UNC0638	0.443242264647625
BLCA	Luminespib	0.446278406271638
BLCA	Linsitinib	0.446630859369732
BLCA	Doramapimod	0.449116556822261
BLCA	AZ6102	0.450918763859732
BLCA	VSP34_8731	0.451074850881625
BLCA	123138	0.454824886619803
BLCA	729189	0.455626752441432
BLCA	SN-38	0.455775834966189
BLCA	Venetoclax	0.45591223542182
BLCA	Lenalidomide	0.457369043487127
BLCA	JNK Inhibitor VIII	0.460395780742582
BLCA	MK-1775	0.461792219946388
BLCA	Mitoxantrone	0.467146780067678
BLCA	RO-3306	0.476921589212242
BLCA	BMS-345541	0.477086892144861
BLCA	Ribociclib	0.477382081851183
BLCA	Serdemetan	0.479114351377102
BLCA	123829	0.480158441174231
BLCA	5-Fluorouracil	0.482591806848197
BLCA	Lestaurtinib	0.484853982984834
BLCA	AGK2	0.488265974384785
BLCA	Cytarabine	0.490178050413205
BLCA	Pyridostatin	0.493661497029149
BLCA	alpha-lipoic acid	0.49367038794154
BLCA	Cediranib	0.495382448332424
BLCA	Temsirolimus	0.498252749480069
BLCA	NU7441	0.503733920490727
BLCA	Fludarabine	0.50441230924062
BLCA	JAK_8517	0.504648973747938
BLCA	PFI3	0.506015218963562
BLCA	AZ960	0.507126306005308
BLCA	AZD1332	0.508223038722664
BLCA	630600	0.517179503864726
BLCA	Taselisib	0.51723321063962
BLCA	AZD5582	0.51765772294701
BLCA	Olaparib	0.519356374372959
BLCA	Sabutoclax	0.524481588883588
BLCA	Vinblastine	0.524844669690874
BLCA	IAP_5620	0.525551215006407
BLCA	Eg5_9814	0.53171018091914
BLCA	Paclitaxel	0.534080208193635
BLCA	N29087-69-1	0.534709630571007
BLCA	50869	0.538525809376899
BLCA	VTP-B	0.539257454909085
BLCA	P22077	0.539728185677937
BLCA	ULK1_4989	0.542742727589959
BLCA	Irinotecan	0.544291200749453
BLCA	Gemcitabine	0.548353334507984
BLCA	MIRA-1	0.550460513724424
BLCA	CDK9_5038	0.55081883104112
BLCA	Afatinib	0.554246352890252
BLCA	Camptothecin	0.559143113836216
BLCA	VTP-A	0.560303229212409
BLCA	LMP744	0.561932024824841
BLCA	LCL161	0.564265456436632
BLCA	Niraparib	0.566527911523307
BLCA	AZD5991	0.571202763049315
BLCA	150412	0.57178169979098
BLCA	Crizotinib	0.572400985638492
BLCA	Alpelisib	0.57475982696053
BLCA	YK-4-279	0.575703156317839
BLCA	IGF1R_3801	0.577903634403522
BLCA	NVP-ADW742	0.578446012007325
BLCA	Cisplatin	0.585640219152189
BLCA	Vinorelbine	0.587281428878113
BLCA	LMB_AB2	0.587592935293792
BLCA	GNE-317	0.591378186846564
BLCA	BMS-754807	0.59347157444217
BLCA	Foretinib	0.600552381091873
BLCA	ZM447439	0.600904629721664
BLCA	CDK9_5576	0.601491312090572
BLCA	Temozolomide	0.606316765098658
BLCA	Dactinomycin	0.608068956213745
BLCA	Pevonedistat	0.608685070284603
BLCA	Romidepsin	0.610086356758183
BLCA	BMS-536924	0.613798834857207
BLCA	Mirin	0.616034525171787
BLCA	Savolitinib	0.618458953967877
BLCA	KU-55933	0.621544533842556
BLCA	Epirubicin	0.62793481902423
BLCA	AZD5438	0.640805800134481
BLCA	GSK2606414	0.64207753465611
BLCA	Alisertib	0.645135605960979
BLCA	Nelarabine	0.656615025173864
BLCA	Talazoparib	0.65818808596829
BLCA	PBD-288	0.664880535901008
BLCA	L-Oxonoreleagnine	0.665828262428381
BLCA	AZD2014	0.672207983172287
BLCA	Axitinib	0.673776595739388
BLCA	Mycophenolic acid	0.673810305227469
BLCA	Bortezomib	0.675152064201836
BLCA	EPZ5676	0.676456994397896
BLCA	Docetaxel	0.678903760510088
BLCA	Bleomycin (50 uM)	0.68247472638684
BLCA	MG-132	0.689432999952342
BLCA	Pictilisib	0.718245686791708
BLCA	Buparlisib	0.725109509104785
BLCA	BI-2536	0.728133748739857
BLCA	Motesanib	0.734662559297868
BLCA	Gallibiscoquinazole	0.735086850933772
BLCA	BDP-00009066	0.738209744189771
BLCA	CT7033-2	0.739919244026259
BLCA	Elephantin	0.749302814294328
BLCA	Teniposide	0.77483783042443
GBM	ERK_2440	-0.31508624909924
GBM	IGF1R_3801	-0.305417787064127
GBM	AZD4547	-0.279872826430051
GBM	ERK_6604	-0.276453725636354
GBM	OSI-027	-0.26431441423319
GBM	Navitoclax	-0.257725323071143
GBM	Sinularin	-0.228932351794081
GBM	BMS-536924	-0.209621331045813
GBM	MK-8776	-0.197517043205028
GBM	Ulixertinib	-0.195804834826738
GBM	Dabrafenib	-0.191783439941144
GBM	GSK2110183B	-0.18582068547013
GBM	THR-101	-0.177278124250916
GBM	AZD1332	-0.175561775070712
GBM	Remodelin	-0.166348994433869
GBM	AZD7762	-0.165776552546254
GBM	JAK_8517	-0.163227842295641
GBM	SGC0946	-0.162347005625249
GBM	WIKI4	-0.16219343519208
GBM	Sepantronium bromide	-0.152662494321587
GBM	AZ6102	-0.149287263229916
GBM	Methotrexate	-0.148316437325853
GBM	Dihydrorotenone	-0.144802765836784
GBM	Selumetinib	-0.142505332586158
GBM	GDC0810	-0.128655375493343
GBM	Dasatinib	-0.121239667434593
GBM	UNC0638	-0.120593906780421
GBM	AGK2	-0.114477498091405
GBM	PD173074	-0.109676318335525
GBM	LY2109761	-0.106292666506884
GBM	765771	-0.102447716689019
GBM	PAK_5339	-0.0998147125490537
GBM	Afatinib	-0.0938913426825842
GBM	720427	-0.091533360190958
GBM	RVX-208	-0.0896123103985495
GBM	AZD5153	-0.0885769415951221
GBM	CT7033-2	-0.0813896879656692
GBM	Axitinib	-0.0783395310912139
GBM	CPI-637	-0.0766445242766322
GBM	BPD-00008900	-0.0761162788419703
GBM	THR-103	-0.0741981986477179
GBM	Tanespimycin	-0.0703154992729422
GBM	I-BRD9	-0.0692595188792466
GBM	Sapitinib	-0.0688343633828579
GBM	Lestaurtinib	-0.0655356333459804
GBM	CDK9_5576	-0.0614517608764911
GBM	741909	-0.0606623555067617
GBM	Refametinib	-0.0601323239497847
GBM	MG-132	-0.0541701545106414
GBM	743380	-0.0536291075233132
GBM	AZD2014	-0.051251669785725
GBM	UNC0379	-0.0505671963774586
GBM	Epirubicin	-0.0505564664586912
GBM	Tamoxifen	-0.0459793380851856
GBM	Bosutinib	-0.0441915649754022
GBM	Cediranib	-0.0427588753025086
GBM	Linsitinib	-0.0400612001608341
GBM	PD0325901	-0.0392736290861992
GBM	ZM447439	-0.0351414740365117
GBM	GSK2256098C	-0.0268788360592374
GBM	WZ4003	-0.0250629688949747
GBM	Avagacestat	-0.0236179772217262
GBM	THR-102	-0.0220816774419663
GBM	Leflunomide	-0.0210249527998703
GBM	BDP-00009066	-0.013717551953661
GBM	Trametinib	-0.0125705109261673
GBM	N30652-18-1	-0.0108203192022892
GBM	SB590885	-0.0106189214381495
GBM	MN-64	-0.0100134727935298
GBM	667880	-0.00133606865160833
GBM	ascorbate (vitamin C)	-0.000631170236772837
GBM	AT13148	0.00397246254253243
GBM	Romidepsin	0.00439478698919707
GBM	VX-11e	0.0123529337605253
GBM	AZD6738	0.0141430330559112
GBM	Docetaxel	0.0156653656635771
GBM	OF-1	0.0202198427519474
GBM	SN-38	0.0216086835704408
GBM	Ibrutinib	0.0220187839941046
GBM	GSK591	0.028105048965833
GBM	Staurosporine	0.0294424597061892
GBM	SB216763	0.032156427658264
GBM	AZD5363	0.0381930927629105
GBM	Alisertib	0.0385364319445537
GBM	PBD-288	0.0406003040553356
GBM	GNE-317	0.040700168835398
GBM	JQ1	0.0522425704043272
