cancer_type	direction	metric	drug	correlation_value	group	category_id
PAAD	low_ploidy_sensitive	Z_SCORE	LEFLUNOMIDE	-0.292303269052702	Metabolism	METABOLISM
PAAD	low_ploidy_sensitive	Z_SCORE	OBATOCLAX MESYLATE	-0.288072057832914	Apoptosis regulation	APOPTOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	SERDEMETAN	-0.283692093997157	p53 pathway	P53_PATHWAY
PAAD	low_ploidy_sensitive	Z_SCORE	667880	-0.279256898298228	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	AGI-5198	-0.276358005890976	Metabolism	METABOLISM
PAAD	low_ploidy_sensitive	Z_SCORE	123138	-0.275895925887246	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	AXITINIB	-0.273375445792006	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	ZOLEDRONATE	-0.272642967388815	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	CT7033-2	-0.271998827319243	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	REMODELIN	-0.271304831683897	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	BUPARLISIB	-0.271171493789473	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	DACARBAZINE	-0.270581151826258	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	MOTESANIB	-0.266035177849171	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	GSK2830371	-0.262172391496858	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	OSIMERTINIB	-0.261131239750955	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	JNK INHIBITOR VIII	-0.255821668499617	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	DIHYDROROTENONE	-0.25551924871982	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	CEDIRANIB	-0.254793690962965	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	LJI308	-0.248837312565831	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	VE-822	-0.246748036226561	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	VE821	-0.24638472000123	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	AGI-6780	-0.245417386022858	Metabolism	METABOLISM
PAAD	low_ploidy_sensitive	Z_SCORE	ALPHA-LIPOIC ACID	-0.243275116852173	Metabolism	METABOLISM
PAAD	low_ploidy_sensitive	Z_SCORE	DORAMAPIMOD	-0.238777039213014	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	LGK974	-0.238172517869897	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	AZD8186	-0.236420359413582	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	VENETOCLAX	-0.231412037011563	Apoptosis regulation	APOPTOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	765771	-0.226586927954392	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	LMB_AB3	-0.225258835380091	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	GALLIBISCOQUINAZOLE	-0.22384969308132	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	EPZ5676	-0.221336129704567	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	OLAPARIB	-0.218811277807669	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	GNE-317	-0.217553717512385	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	LENALIDOMIDE	-0.213992589750776	Protein stability and degradation	PROTEIN_DEGRADATION
PAAD	low_ploidy_sensitive	Z_SCORE	UMI-77	-0.213224126366025	Apoptosis regulation	APOPTOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	TAF1_5496	-0.206083222599643	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	EPIRUBICIN	-0.202452487235675	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	AZD3759	-0.202303351945776	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	MIRA-1	-0.200842658680632	p53 pathway	P53_PATHWAY
PAAD	low_ploidy_sensitive	Z_SCORE	NVP-ADW742	-0.200495644533446	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	CAMPTOTHECIN	-0.195809103340924	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	ML323	-0.193710664189638	Protein stability and degradation	PROTEIN_DEGRADATION
PAAD	low_ploidy_sensitive	Z_SCORE	BDF00022089A	-0.191948355411203	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	SAVOLITINIB	-0.188609962986198	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	MK-1775	-0.188004854282012	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	GW441756	-0.186476160073955	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	CYTARABINE	-0.182973155787043	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	LY2109761	-0.180730123030121	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	BDILV000379A	-0.180015160330863	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	PBD-288	-0.17873798095639	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	TENIPOSIDE	-0.171761560525602	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	PYRIDOSTATIN	-0.170230667083299	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	NELARABINE	-0.169102640005759	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	JAK_8517	-0.168388101948384	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	GEMCITABINE	-0.168176174451805	Metabolism	METABOLISM
PAAD	low_ploidy_sensitive	Z_SCORE	ALPELISIB	-0.166009099869283	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	LMB_AB2	-0.163712463142137	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	BIBR-1532	-0.161560673102204	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	CCT007093	-0.16094494418489	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	LCL161	-0.160558515002141	Apoptosis regulation	APOPTOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	ABT737	-0.158123589119477	Apoptosis regulation	APOPTOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	50869	-0.156718855310064	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	TOPOTECAN	-0.156323594771244	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	150412	-0.154096034288765	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	FORETINIB	-0.153868923641452	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	AVAGACESTAT	-0.15188867421854	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	BI-2536	-0.151028056350779	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	EPZ004777	-0.149794637227848	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	PEVONEDISTAT	-0.149079117590006	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	SORAFENIB	-0.147556382167631	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	FLUDARABINE	-0.146870574742258	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	N-ACETYL CYSTEINE	-0.146536303790729	Metabolism	METABOLISM
PAAD	low_ploidy_sensitive	Z_SCORE	GSK626616AC	-0.145948051951855	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	630600	-0.145209818530534	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	SB590885	-0.144609540518923	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	AZ6102	-0.144432594031728	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	AMG-319	-0.142705898864043	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	GSK591	-0.140858045286999	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	AZD5438	-0.136246610255097	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	MITOXANTRONE	-0.135845785521765	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	MYCOPHENOLIC ACID	-0.134893752182488	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	AZD4547	-0.134851835795674	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	OF-1	-0.134511019972655	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	DACTINOMYCIN	-0.133828326083	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	GEFITINIB	-0.131093386311216	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	VELIPARIB	-0.130809049617961	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	GSK-LSD1	-0.125758174185621	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	720427	-0.124942448447623	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	WEE1 INHIBITOR	-0.124541581586909	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	GSK2256098C	-0.124292995926171	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	5-FLUOROURACIL	-0.123546224845292	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	POMHEX	-0.123007679826853	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	AZD1332	-0.120884917442265	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	WZ4003	-0.117685225281006	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	AZD8055	-0.116984113323427	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	PALBOCICLIB	-0.116751177453265	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	UNC0638	-0.116228251176734	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	LESTAURTINIB	-0.115652185541322	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	LMP744	-0.11493207374522	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	VORINOSTAT	-0.110945695653176	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	IBRUTINIB	-0.109581827289971	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	YK-4-279	-0.109311803564957	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	DACTOLISIB	-0.106851561476987	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	CYCLOPHOSPHAMIDE	-0.105447333278628	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	DINACICLIB	-0.105325791027639	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	WIKI4	-0.103303413457325	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	MIM1	-0.103218534314617	Apoptosis regulation	APOPTOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	VISMODEGIB	-0.101283445947075	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	IRAK4_4710	-0.0998755268581875	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	TASELISIB	-0.0984070890371629	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	AT13148	-0.0956983010669071	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	WNT-C59	-0.0955993591751767	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	TAMOXIFEN	-0.0946985159493294	Hormone related	HORMONE_RELATED
PAAD	low_ploidy_sensitive	Z_SCORE	ASCORBATE (VITAMIN C)	-0.094383290615851	Metabolism	METABOLISM
PAAD	low_ploidy_sensitive	Z_SCORE	L-OXONORELEAGNINE	-0.0942317890396002	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	GSK2276186C	-0.0941615243317708	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	STAUROSPORINE	-0.0928082516337178	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	GSK2578215A	-0.0920973165310852	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	NAVITOCLAX	-0.0910660484580569	Apoptosis regulation	APOPTOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	VTP-A	-0.0899279478929121	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	VTP-B	-0.0889252847507686	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	OSI-027	-0.0886393530506613	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	AFATINIB	-0.0860301946626699	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	N30652-18-1	-0.0816431433646754	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	BROMOSPORINE	-0.0793367487928607	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	CZC24832	-0.0791773238926022	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	PODOPHYLLOTOXIN BROMIDE	-0.07876416236942	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	CISPLATIN	-0.0775388953929348	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	5-AZACYTIDINE	-0.0762533520225765	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	AZD6738	-0.0754015348009719	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	NU7441	-0.0740601868636711	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	PCI-34051	-0.0735743844713457	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	XAV939	-0.071780102741834	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	VINBLASTINE	-0.0711647816383754	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	DABRAFENIB	-0.0705231916489145	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	SB216763	-0.0673586490226256	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	BEN	-0.064160087184129	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	WEHI-539	-0.0631657673301913	Apoptosis regulation	APOPTOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	MN-64	-0.0622007382103354	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	LMB_AB1	-0.062130439577577	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	PD173074	-0.0621267666105753	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	BMS-536924	-0.0615424329053837	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	PICTILISIB	-0.0601782452541123	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	MK-2206	-0.0558279448801769	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	RUCAPARIB	-0.054485424900052	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	I-BRD9	-0.0533501117914838	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	AZ960	-0.052591626421846	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	PFI-1	-0.0523783482687636	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	NUTLIN-3A (-)	-0.0518356664918478	p53 pathway	P53_PATHWAY
PAAD	low_ploidy_sensitive	Z_SCORE	BORTEZOMIB	-0.0509572810715441	Protein stability and degradation	PROTEIN_DEGRADATION
PAAD	low_ploidy_sensitive	Z_SCORE	776928	-0.0498796935103598	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	TANESPIMYCIN	-0.049779818647182	Protein stability and degradation	PROTEIN_DEGRADATION
PAAD	low_ploidy_sensitive	Z_SCORE	N27922-53-1	-0.046385047502927	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	DOCETAXEL	-0.046067715278001	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	LUMINESPIB	-0.0456881547929078	Protein stability and degradation	PROTEIN_DEGRADATION
PAAD	low_ploidy_sensitive	Z_SCORE	SINULARIN	-0.0437485543768347	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	729189	-0.0430500586816023	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	BMS-345541	-0.0424328517717465	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	BLEOMYCIN (50 UM)	-0.0421076935911494	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	GSK2801	-0.0407192230529191	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	CDK9_5576	-0.0406151117191857	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	ENTINOSTAT	-0.0363230882325846	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	THR-103	-0.0357353038697235	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	SCHWEINFURTHIN A	-0.0352699944150671	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	THR-102	-0.0320298545895558	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	UNC0379	-0.0307031119049301	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	GSK3337463A	-0.0295401040009831	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	TEMOZOLOMIDE	-0.0293554350247455	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	GSK2830371A	-0.0284635617304128	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	BDP-00009066	-0.0284187105260973	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	IWP-2	-0.0275209463526183	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	KU-55933	-0.0268833049320986	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	P22077	-0.0237500013053455	Protein stability and degradation	PROTEIN_DEGRADATION
PAAD	low_ploidy_sensitive	Z_SCORE	GLUTATHIONE	-0.0209405803188922	Metabolism	METABOLISM
PAAD	low_ploidy_sensitive	Z_SCORE	SEPANTRONIUM BROMIDE	-0.0175471571416691	Apoptosis regulation	APOPTOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	ALISERTIB	-0.0160216890432178	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	BOSUTINIB	-0.0139788776791198	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	METHOTREXATE	-0.0139088549763535	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	ERLOTINIB	-0.0137320270018916	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	RO-3306	-0.0132823589551927	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	ULIXERTINIB	-0.012281104866289	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	EHT-1864	-0.0109166126311671	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	TELOMERASE INHIBITOR IX	-0.00704039024476962	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	PFI3	-0.00691428986618299	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	IAP_5620	8.84256447833803e-05	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	VINORELBINE	0.00269040443808317	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	PD0325901	0.0029177289351426	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	HKMTI-1-005	0.00292262126536351	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	FULVESTRANT	0.0039592666107059	Hormone related	HORMONE_RELATED
PAAD	low_ploidy_sensitive	Z_SCORE	AZD7762	0.00511171736057393	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	LINSITINIB	0.00517628226941193	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	GSK1904529A	0.00518303448593822	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	MG-132	0.0136363584656531	Protein stability and degradation	PROTEIN_DEGRADATION
PAAD	low_ploidy_sensitive	Z_SCORE	CPI-637	0.0150667037377643	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	AZD5363	0.0170064947197241	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	N29087-69-1	0.0174988707710598	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	OXALIPLATIN	0.0198665765435213	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	SGC-CBP30	0.02625180176339	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	PRT062607	0.0344093848522903	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	RAPAMYCIN	0.0345267108455074	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	ZM447439	0.0382572361973413	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	MK-8776	0.0388539981559203	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	AZD5991	0.0456049483618137	Apoptosis regulation	APOPTOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	A-366	0.0461668250161842	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	AZD2014	0.0481224160205308	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	DASATINIB	0.0489893060970949	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	I-BET-762	0.0561964530099661	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	TRAMETINIB	0.0568727479839139	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	EG5_9814	0.0578910177473789	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	UPROSERTIB	0.0597125087099394	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	BLEOMYCIN	0.0633096691446689	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
PAAD	low_ploidy_sensitive	Z_SCORE	AZD1208	0.0654579097058823	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	743380	0.0669013096934088	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	REFAMETINIB	0.0762780531180908	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	PICOLINICI-ACID	0.0777440859064003	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	ICL-SIRT078	0.0785289296448323	Other reviewed	OTHER_REVIEWED
PAAD	low_ploidy_sensitive	Z_SCORE	SCH772984	0.0786278404301149	Signaling	SIGNALING
PAAD	low_ploidy_sensitive	Z_SCORE	GSK343	0.0795177728780293	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
PAAD	low_ploidy_sensitive	Z_SCORE	SABUTOCLAX	0.0826748290004137	Apoptosis regulation	APOPTOSIS
PAAD	low_ploidy_sensitive	Z_SCORE	PACLITAXEL	0.0836824700539655	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
